listed_year,current_ratio,cash_ratio,assets_total,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail,is_speculative
2000,2.4940978032656296,0.2857783179845547,206983690.0,0.7219188381461361,0.3851972647894426,0.0964770702464527,-21.91375756953081,-0.0096841179714731,84893126.0,-0.0808708312744587,0.0037591464332286,-0.0002957237838401,0.0052071593572512,0.1944086222890839,0.5603546565257062,0.0780517144103558,14.784026920830875,-0.0607689378810475,4116560.0,0.0163216821576617,2.4907668429547,1,1.134689,6.282,0.9965356614543012,-0.0503460451533823,-0.0234274407368366,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2000,2.227153305546476,0.2614240798139684,219955957.0,0.6968692691510056,0.4349893793111268,0.0891462557661032,-22.50492423951997,0.0228922296995062,101018234.0,-9.278893805688462,0.0172995678403017,-0.0049286275979331,0.0248246961175053,0.0220795192710476,0.0750786531179478,0.0090021801605209,12.600558061506597,0.0103270356074057,3875433.0,0.0176120349402494,2.452685780259919,1,0.910448,6.246,0.9995792587303812,0.0626728946614102,0.0325763476709794,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1994,,,0.0,,,,,,0.0,1000000.0,,,,,,,1000000.0,,0.0,,,0,,5.726,,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1994,2.4076977186036363,0.3938373875132664,62024072.522,0.6681577721182453,0.4966524999473145,0.0,-3.184829677225211,0.0113880037128523,8677406.437,1000000.0,0.0307482732663763,0.0221654648928826,0.0460194800531853,-0.053038404744386,,-0.0083949407826621,1000000.0,0.041475859926604,0.0,0.0147076255703208,6.317900997458503,0,,5.913,,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1994,1.705437040798684,0.1175793992105334,81684827.632,0.5161516635860923,0.9374150478412698,1.1120437250505333e-05,-3.2575250504903623,0.0085503159319714,8493280.079,1000000.0,0.0222118839030177,0.01950465486905,0.0430336381146098,0.0125214405293854,544.805751174355,0.0029985529280072,1000000.0,0.0112171556647938,0.0,0.0111144365645247,4.175827750923412,0,,6.043,1.0,0.3169858783946557,-0.0028376877808808,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1994,1.6265397343800188,0.3822120387009398,84461379.635,0.5032587363442255,0.9870494594176444,0.0,-3.2922793354054583,0.0077701465392246,9223154.767,1000000.0,0.0248258065409471,0.0202719372262122,0.0493301054667959,0.3725824233364929,,0.0741629609616312,1000000.0,-0.165686307428028,0.0,0.0,5.023834249676885,0,,6.229,,0.0339910370565842,-0.0007801693927468,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1994,1.8236708770040089,0.3012768754584973,76432213.334,0.5607977928977869,0.7831739223379285,0.0,-3.3283384776953775,0.0025431341548161,6753042.829,1000000.0,0.0078929897314858,0.0006602119943784,0.0140745734584666,-0.1087200266015063,,-0.0195704234371201,1000000.0,0.0539550945879193,0.0,0.0184069095166993,5.555323161546517,0,,6.168,,-0.0950631677542807,-0.0052270123844084,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1994,1.6697756640222834,0.0147228903682134,85378591.915,0.500306365622966,0.99877528792749,0.0117125379743386,-3.3134374063908685,0.0019383478310913,7184326.678,0.2925104829620449,0.0041738681677343,0.0014756088051373,0.0083426245487346,-0.1978641398695329,-8.441505281,-0.0609943948912284,-19.59932458422415,0.1020134982862114,0.0,0.0146050491936131,3.2439725030863067,0,,6.092,1.0,0.1170498431323106,-0.0006047863237248,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1994,1.6288574753662168,0.1727992309748737,86304767.286,0.4948781539085187,1.0206994228822963,0.0,-3.3129214842550856,0.0019647160895184,7926294.387,6.8983662608042815,0.0122851578115777,0.0090764193755849,0.024824611299873,0.1504389104114095,,0.0427995218610191,57.75479223039724,-0.0725016529418882,0.0,0.0139848420076301,3.514967080705311,0,,6.282,,0.0108478642037345,2.636825842709497e-05,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1994,1.3389548836751464,0.1101276131927901,103078953.624,0.4433692107576764,1.2554565714905956,0.0,-3.615024549827929,-0.0240071373577517,3078189.651,-16.931696331800534,-0.056576782824871,-0.0465233212445361,-0.1276064766161516,0.0026965587183945,,0.0007937001400095,0.546269391152924,-0.0469015285082828,0.0,0.0108001993215887,3.3974527437555446,0,,6.246,,0.1943599046204836,-0.0259718534472702,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1992,6.227486369949556,3.045252545914599,62473130.808,0.8447006685671402,0.183851318238321,0.0,-7.511466993709678,0.0245137347624491,3141125.328,1000000.0,0.0137591768794453,0.0010067926512808,0.0162888196866056,0.0245460451367076,,0.008432128893874,1000000.0,0.0072701486723287,135861.89,0.0008009382490174,2.9110139853934505,0,,6.043,,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1992,6.2291397755292195,3.871115946190665,64106791.48,0.8471145572921442,0.1804778838845172,0.0,-7.758999400645162,0.046995077235585,5559711.041,1722.4186210002235,0.0526302900692293,0.0405115886171004,0.0621288934491521,-0.5754538707764917,,-0.0999936290391436,-3740.55537958208,0.1293267273965276,135997.855,0.0007805275984777,5.754905350532119,0,,6.229,,0.0261498127414289,0.0224813424731358,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1992,12.471730440265258,4.5346004538739315,61777296.536,0.9189841752287844,0.0881580194251401,0.0,-8.15683192016129,0.05507400249344,5943485.173,742681.7541503906,0.0636403241716631,0.0492417867982826,0.0692507291062107,-0.4427298251521758,,-0.0394382012630406,-540975.4895019531,0.0859566395059965,127940.36,0.0071286400456738,11.22591322558816,0,,6.168,,-0.0363377247592675,0.0080789252578549,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1992,5.95387842524495,4.626967638258022,69829145.098,0.8423770657144241,0.1871168395971169,0.0,-8.487495217580646,0.0431405965008843,7101548.144,715024.209759937,0.0604032062555038,0.0520377706028091,0.0717056633115665,1.1896067784859008,,0.1716860339340611,2576468.8882329795,-0.1403927032507918,121621.212,0.0063066518912976,6.928966504886406,0,,6.092,,0.1303366934697099,-0.0119334059925557,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1992,8.20924942936915,6.395648305023708,68203628.759,0.8796597062892062,0.1368032352174482,0.0,-8.67677161967742,0.0373079162598423,5896398.986,17184.479709480427,0.0449889907887796,0.0379169732469512,0.0511436302778527,0.0106861685689604,,0.0013557880315681,582.8218341539913,0.0341009043113866,98886.878,0.0064569601062742,7.881887374828483,0,,6.282,,-0.0232784797339092,-0.0058326802410419,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1992,6.286620113502849,3.148448086462343,73241914.981,0.8424749448182371,0.186978919848766,0.0,-8.952335206774194,0.0399505819503439,6521866.95,1000000.0,0.051276792516611,0.0451982180949087,0.0608644717946762,-0.1725210085159142,,-0.0269695776758367,1000000.0,0.0674333058642886,120353.273,0.0060127880342047,6.396874678185396,0,,6.246,,0.073871234033646,0.0026426656905016,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2017,0.711638608357395,0.1920381173420534,9363676360.0,0.3689419990803697,1.710453140310983,0.3034219507133841,-371.4425534635349,0.0224770088786128,1431954194.0,2.9235803412168857,0.0240409449606393,0.0378092825284277,0.0651618547646084,0.1134336662837277,0.2359197233874882,0.0867868838815501,5.535130227257713,-0.0530438229498995,339369000.0,0.0176352821959344,1.3070369762157386,1,0.240835,6.282,0.6696570683621654,,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
