market,stock_code,corp_name,fiscal_year,eval_year,firm_size_group,industry_macro_category,listed_year,current_ratio,cash_ratio,assets_total,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail
KOSDAQ,066590,우수AMS(주),2025,2026,mid_sized,manufacturing,2003,0.7817444944228487,0.13197066770346635,268145034.045,0.2934569338501881,2.407655041166985,0.5553909579246857,-3.027784407299712,-0.03078215678429716,24379684.599,0.04007696945965904,-0.04285546315234577,0.0016826839385892906,-0.14603663505263703,0.053805622389186535,0.06844906074994116,0.027654788679627552,0.9054378020625092,-0.08033105319185253,14668855.0,0.0004124042550101518,1.9456168337610011,0,1.1796696514964855,5.803,0.6508138909514615,-0.06271634842793104,-0.050941422395812654,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,066620,(주)국보디자인,2025,2026,mid_sized,construction,2002,2.194745544564075,0.5583757285982005,473184375.736,0.6846128145125776,0.46067964081561624,,-85.38615660159999,0.09044389791486196,72561626.353,2.0146388367142736,0.10890379021252934,0.09671025141694768,0.1590735491710966,0.2655178552387435,,0.09028497370988896,1.744465818626343,0.00014740504458017218,563379.0,0.002555577208395977,2.9408864435396205,1,0.5417534692834904,5.803,,0.10813025102456236,-0.006136360326020662,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
KOSDAQ,066670,(주)디티씨,2025,2026,small_and_medium,manufacturing,2002,4.630859641722545,1.5125490425865389,305012742.585,0.8156102568195922,0.2260758023071229,0.00033565810769846464,-25.61808395617828,-0.007515070248023809,24759937.486,-0.20821040821393413,0.0016886750062793283,-0.0057857834497134445,0.002070443563159913,0.34474257890364823,189.38018814221527,0.10279334369882469,2.2875571156816137,-0.06821428518909103,5376988.0,0.018573558317555368,3.3537441871111153,0,0.255465420416833,5.803,1.0,0.8139658865753965,-0.18998765722608954,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,066700,(주)테라젠이텍스,2025,2026,mid_sized,manufacturing,2004,1.9471994434495874,0.3965346157373656,257628373.553,0.6178286078192979,0.6185718617492044,0.3159671335162691,-7.568506055548103,0.04324776238666215,141013257.164,4.151120441162605,0.06807735636848206,0.039642514992235305,0.11018809344029805,0.11143597359984998,0.13478503506274908,0.04039838872463841,4.45951594733402,0.0030037857178832786,5522709.0,0.029614016405807325,2.7584261926735394,1,0.7375848220915804,5.803,0.4767327866215453,0.08702502483105476,0.20060631974475168,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,066790,(주)씨씨에스충북방송,2025,2026,small_and_medium,it_services,2003,6.873749478367935,1.8162011456903562,28953199.521,0.8776551874886657,0.13939963468046424,0.0,0.21994994649361624,-0.49665253333805204,1980806.777,-49.10470430898186,-0.3134167751449455,-0.17339140160861255,-0.3571069591028801,-0.6358783428835979,,-0.12327925775850804,-22.032061566894278,-0.2356203585048337,2448160.238,0.000930190806044285,5.158031889916316,0,3.827959446538862,5.803,,-0.23826639284702958,-0.43812449111525714,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,066900,(주)디에이피,2025,2026,mid_sized,manufacturing,2004,0.5746533597261556,0.1843610480504618,555426058.972,-0.03739733073821645,-27.73987635641858,0.35756218769348697,2.826503048055172,-0.11925047430547406,-27461965.975,-2.8819523176017565,-0.11570304382358783,-0.10409933776066271,3.0938850859040192,0.0033495559060129298,0.009718086743095334,0.0035530554609341336,0.09619913818673935,-0.12009950582524394,28722554.0,0.04219743049575124,0.9427254775055771,0,-2.066243474986727,5.803,0.939568392513835,0.5327767653026202,-0.030640944465987696,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,066910,(주)손오공,2025,2026,small_and_medium,wholesale_retail,2005,1.057044868306722,0.1451962278193588,119981711.17,0.4114548249445507,1.430400470172549,0.06233080817128673,-0.4751149061472725,0.008334728377558739,8692123.106,-0.9069716783228329,-0.007329759564388449,-0.05570241263296028,-0.017814251091541427,-0.0888880285273756,-0.8393059843892294,-0.06470932115079506,-0.8518101234862245,0.059052879075553524,675448.531,0.03849197592670073,1.3736510744755892,0,0.8107842949672468,5.803,,1.079306576158873,0.3068091443678717,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,066980,한성크린텍(주),2025,2026,mid_sized,it_services,2003,0.9445518217128118,0.267178707729192,156788608.6,0.40319929469671945,1.4801630686189202,0.2720116189486996,-1.4344624723248476,0.0026949603114368123,17829653.171,0.7176336773760501,0.004736666908593256,0.01811072084480505,0.011747706335042345,0.03570004283997332,0.07832684070113788,0.016714961983735496,0.8442384732409908,-0.01787066596877753,6645772.0,0.229789902121754,2.135813582747677,1,1.004739256997352,5.803,0.28809248970169676,-0.11004986002297304,0.5046428998868137,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
KOSDAQ,067000,(주)조이시티,2025,2026,mid_sized,it_services,2008,0.7282061408797753,0.20518908566191718,211234881.753,0.4085147899715879,1.4478917888616707,0.4757736940318224,-1.4390793747420356,-0.07398161691486921,140359841.0,1.2119225390135668,-0.03346396971625927,0.026817344469763686,-0.08191617669114667,-0.01487715589553552,-0.018495385074626867,-0.013243005862002605,-0.39767006060230353,-0.040359157219917466,2409671.0,0.04636024061334235,1.1233972143908573,0,1.6647038851188272,5.803,0.4079601990049751,-0.08216675078271697,-0.029809115222026922,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KOSDAQ,067080,대화제약(주),2025,2026,mid_sized,manufacturing,2003,0.5133078426213864,0.01116776290409106,210863255.709,0.37532239199236694,1.6643760706404573,0.4577046872888658,-7.5022494934373265,0.016286641083329483,47825815.901,0.6428494391420903,0.02266250230715772,0.014996816137393199,0.06038142884802518,0.04120664147377975,0.05623902692004403,0.037940743569296755,1.1034009663986661,-0.014691207999155347,5219477.941,0.14041525018878034,1.086078911408734,1,4.100091371550235,5.803,0.9617653431160211,0.02418262730815635,0.010732534106346305,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,067160,(주)숲,2025,2026,mid_sized,it_services,2003,2.0070419151602326,0.36111869259456253,884795265.717,0.5686892780910732,0.7584294948494776,0.003809785303573459,-86.54828713257085,0.2223550811460559,466570266.0,65.74569763129487,0.14869153027778484,0.14109529071319643,0.26146357247476104,0.31815657192873525,36.01891702137127,0.26022971422628366,63.94196409347973,-0.01997205265297169,21477343.0,0.058047721028863984,1.2225989367689234,1,1.548859542766813,5.803,0.10706996392633378,0.2362227322258267,-0.025536138194153513,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KOSDAQ,067170,(주)오텍,2025,2026,mid_sized,manufacturing,2003,0.8942095579778699,0.05415181115602174,508993661.787,0.2665438959783626,2.7517272580167345,0.38601453080415976,-10.357056475778835,-0.009336412896809273,140069438.504,-0.10776020693075938,-0.03195746434816499,-0.004446563788346579,-0.11989569009210858,0.01661097098017149,0.03156207107994642,0.0072773163803562,0.29525892659336317,-0.027814100518061862,7593172.0,0.03124143544375691,2.282568203989289,0,0.3293106799353963,5.803,0.9300257184273527,-0.06209081663827902,0.025477152919807025,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,067280,(주)멀티캠퍼스,2025,2026,large,it_services,2006,3.8239166803787623,0.15802600029059174,322041329.518,0.7307822882865285,0.3683966018726433,,-78.41652614615798,0.07975275956348418,92302888.567,21.706442667842555,0.10312611130908814,0.09903057208754149,0.14111742027969618,0.5023447440126688,,0.13164841544156636,29.643184613315977,-0.05331149482799658,11192268.0,0.08890521092386593,3.815805471928679,1,0.7806939302402758,5.803,,0.004127715407825801,-0.009586018831715906,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSDAQ,067290,제이더블유신약(주),2025,2026,mid_sized,manufacturing,2003,1.6929563347412302,0.0040723923241586454,58241070.091,0.6992969604844824,0.4300076455461588,0.01545301277249501,-0.5260681635081571,0.19318870604736813,40613397.99,9.074846842318168,0.24059474989223031,0.1280102025143266,0.34405233182415523,0.34430425319939145,6.699880274444445,0.07440295756892308,7.33964280874356,0.16529295536566105,1148269.0,0.08266144120425345,4.627561382629793,1,2.791487387129622,5.803,1.0,-0.07605778060490206,0.1386055661827098,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,067310,하나마이크론(주),2025,2026,mid_sized,manufacturing,2005,0.8469241873420471,0.11556284502075359,2017838854.218,0.32345278816624834,2.091641304653153,0.5325123252091529,-18.665374634102115,0.04273834286916028,212292886.136,1.4501954589824275,0.0396560204273651,0.06328024107974924,0.12260219073141114,0.12813038622287415,0.16278732237083865,0.11399683458781036,1.986591896777995,-0.05418687146520139,147686166.0,0.016158968658890414,1.1239819656937657,1,2.6188161169094597,5.803,0.5278515206770961,0.03763661552834595,0.05165923215410635,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,067370,선바이오(주),2025,2026,small_and_medium,manufacturing,2022,0.5304611393461831,0.1283733661847801,60680113.162,0.4758027945979591,1.1017110688577898,,-3.6894284256658616,0.204309343132571,8340148.247,1.9266123659917789,0.0473876114786273,0.0829942654944451,0.0995950675713636,0.1199528396675476,,0.279063654860364,1.4596592796575942,-0.0168437274049129,0.0,,0.4298404237827703,0,,5.803,,-0.005524656556259923,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,067390,(주)아스트,2025,2026,mid_sized,manufacturing,2014,1.7332432592560383,0.14856694771432025,560593411.124,0.5473817868724908,0.8268784676113892,0.3072626373089844,-0.5222763458950128,-0.034736649815235277,20906352.248,0.36817843543320594,-0.01545140219117564,0.013126393202242487,-0.028227833957462214,0.07394114548646755,0.1089202040306368,0.07375175053117637,0.9387093388299685,-0.04922992484101011,7022620.0,0.19476523546911456,1.002568006236152,0,0.7712134551063276,5.803,0.6828797094069303,-0.002578298129258638,0.06508247538992804,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,067570,엔브이에이치코리아(주),2025,2026,small_and_medium,manufacturing,2013,0.7558753941124016,0.16884422795730805,1579146291.059,0.2122756000092937,3.7108570177458864,0.49192216117042226,-14.20694512524114,-0.027692021404825892,112455641.845,-0.43020768671625836,-0.022736056761354588,-0.01384916883117506,-0.10710631255009607,-0.005769510816638427,-0.009238828426560545,-0.00441956048594399,-0.1411782343829443,-0.0239318635296646,41188063.0,0.06894098799167712,1.3054489999600258,1,0.2799053343279052,5.803,0.6230570459498727,0.042346100540966373,-0.040541919675876725,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,067630,에이치엘비생명과학(주),2025,2026,small_and_medium,manufacturing,2008,0.5801822263208607,0.11186073490127092,478093566.716,0.6227697302437591,0.6057299374659533,0.32959904961784636,-3.846687906079455,-2.184469730354803,-494412.456,-0.2893085355200098,-0.2103482348001116,-0.046071889039001473,-0.3377624579116569,-0.1271578884200335,-0.14553380723014672,-0.501245565900863,-0.30121394143001784,-0.16107986429724683,4769592.0,0.10821931068094519,0.25368381701591547,0,1.5867035192747043,5.803,0.6543146076644539,-0.11302762170859328,-2.2451775598290884,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,067730,(주)로지시스,2025,2026,small_and_medium,it_services,2015,2.586655831533974,1.3409897086934717,29868025.186,0.703786507681566,0.4208854376794306,,-3.3458512766590425,0.0680849932241826,4972953.739,26.112149681616163,0.1037579926594079,0.0965724283422666,0.147428220812602,0.5488092932755558,,0.1000284716872049,43.95575741430498,-0.0519140446796863,0.0,0.006075982555588,5.486530824860702,0,,5.803,,0.030911854714331947,0.0539299548244232,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,067770,(주)세진티에스,2025,2026,mid_sized,manufacturing,2004,25.783282013770254,0.6885508303841982,49000428.786,0.9702799626231827,0.03063037321359121,0.0,-10.324625169041777,0.06001418629182444,2904753.322,-0.3563850049335131,0.016616253126189532,-0.004229472805332117,0.01712521516085622,0.9640464505610068,,0.11801201739961727,2.4142403100907166,-0.014080978311706809,1091844.0,0.050149277769220055,8.16905321850835,0,0.402662335589076,5.803,,0.0070699371862409845,-0.17725595375056985,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,067900,(주)와이엔텍,2025,2026,mid_sized,other,2005,1.214684059699928,0.9714704491725981,500268306.454,0.6930375453054605,0.4429232684056735,0.21447035244049711,-37.10013353535909,0.26006497328605727,33316094.291,18.4160807559812,0.06429691389405988,0.052117377256632985,0.09277551314441505,0.23009702580935124,0.3293282593916903,0.30201493547607927,24.958065646297104,-0.009810686936753384,11635670.0,0.00683041309216777,0.761873002891858,1,0.3480302763632127,5.803,0.44838009512667776,0.13663575962308172,-0.015184085848764073,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
KOSDAQ,067920,(주)이글루코퍼레이션,2025,2026,small_and_medium,it_services,2010,2.901685321919581,1.36787565835454,182254835.932,0.7766653978598036,0.2875557514930139,0.03840776001472865,-24.745633465952853,0.025333886453123487,143257199.0,66.97390946441183,0.023246234983749586,0.08784088622467708,0.029930823553884888,0.4548733173837047,2.6450110947142855,0.12924361049099703,77.45606315612466,-0.08167583574327736,2104995.115,0.10502880515138681,3.5195033290670152,1,0.4070593170201346,5.803,1.0,0.884302555277697,-0.03076976374282325,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,067990,도이치모터스(주),2025,2026,mid_sized,wholesale_retail,2004,0.4032188599316766,0.10755218815873863,1641813989.018,0.22920929219703115,3.362824868113932,0.44568367223296795,-22.387252779434178,0.0006702028806587558,227307716.276,0.9068526355538855,0.003545882415389856,0.02484190124753094,0.015470063981270758,0.14343306104707115,0.24806129893183096,0.07120710753333374,4.0358742483376595,-0.10951630692009454,62110626.0,,2.014308206240883,1,0.3408090071248112,5.803,1.0,-0.016478850545120168,0.004201707405868345,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
KOSDAQ,068050,(주)팬엔터테인먼트,2025,2026,small_and_medium,it_services,2006,0.3503152398061309,0.08602946839106317,118184701.576,0.5263504315657755,0.8998749502783197,0.2059371510562962,-3.492409761495563,-0.23104838749324738,5243876.97,-1.747284003706603,-0.0754881509368867,-0.029378337337233502,-0.14341804700781993,-0.060133325189565226,-0.13830493127860355,-0.09568881159580213,-1.6939814617409663,-0.0402902711053337,1019463.0,0.1931343016534318,0.6284258753632935,0,0.8365220850550366,5.803,0.9347283990368499,-0.024342345870295767,-0.14155202708396758,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,068100,케이웨더(주),2025,2026,small_and_medium,manufacturing,2024,2.739067487881426,0.5735057290041204,16360308.964,0.7040729344627065,0.42030740148124296,0.14734440561632417,-1.3177662112432134,-0.09824170217400736,4331247.676,-15.65326345055237,-0.10623565385131073,-0.10586789215358,-0.15088728546621594,-0.20056347783546702,-0.4028124529162864,-0.05488606844455622,-8.775607038494156,-0.04688349240150695,338118.0,0.04943559854399336,3.654178255417738,0,2.6318443306541597,5.803,0.2,-0.13109668186866413,0.022188328836375337,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,068240,(주)다원시스,2025,2026,mid_sized,manufacturing,2010,0.296303269451872,0.043689133518853625,615943516.77,-0.8371578771946817,-2.1945178170585966,0.6737932298424897,28.022826427871266,-1.7562654974421719,-64699989.377,-6.909540338186977,-0.29148212303213655,-0.19592300363811166,0.3481805893159531,-0.07262085323269205,-0.19800729163786232,-0.7331379148226786,-4.70512919401397,-0.18618810831289792,13599976.0,0.005292247958212079,0.09905483233704614,1,-0.1791078373184469,5.803,0.7644637128179934,-0.1740403753777191,-1.795776655007985,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,068330,(주)일신바이오베이스,2025,2026,small_and_medium,manufacturing,2007,14.819671110564478,0.5314576038917583,68584801.254,0.9447643929014222,0.0584649543458622,,-13.654485470463952,0.329878440405717,7722266.89,1000000.0,0.0855063090914472,0.0662841803997334,0.0905054315487618,1.3900826778336586,,0.3624175596212977,1000000.0,-0.0068937626173032,0.0,0.0245545362705528,3.835583130370953,0,,5.803,,0.07264318548060474,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,068760,(주)셀트리온제약,2025,2026,large,manufacturing,2006,1.659245400693227,0.1758393199357366,759440541.95,0.574058300367513,0.741983347962739,,-18.96080514510351,0.0722439907627361,163777850.764,8.411055125058098,0.0654593128296184,0.0738593495100673,0.1140290329182789,0.2671912549203762,,0.1611302785118518,12.960369997397043,-0.0627812574787968,0.0,0.0568937151235793,1.658231198928407,0,,5.803,,0.13440344601409177,,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSDAQ,068790,(주)디엠에스,2025,2026,mid_sized,manufacturing,2004,1.1514965089524984,0.42673251071847623,573797046.616,0.7546736155628815,0.3250761380522613,0.06046646971018504,-34.24424505103373,0.9145587284974341,43221328.834,2.5875389960191204,-0.011487892983895662,0.007382477536233941,-0.015222332869458136,0.25558800381312985,1.036979357014023,0.23141569497766634,21.977054942646603,0.18509878079954273,3411700.0,,1.1044540597723778,1,0.3299302254452452,5.803,0.9135334098379789,0.08517521537322294,0.7022964850503169,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,068930,(주)디지털대성,2025,2026,mid_sized,it_services,2003,0.45910918809359647,0.18393771814380286,345997340.864,0.4928604841273304,1.028971752058033,,-10.436229680560869,0.1009570104233565,104683718.27,7.4523216684924,0.07912706058559357,0.09121284625827498,0.16054657075155393,0.31647881822256574,,0.2187841076997682,13.113169784041741,-0.08643736251648095,12896644.0,0.1890265357262026,1.4465347668527253,1,1.2772354624038995,5.803,,0.023708607712464184,0.027102905269943467,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KOSDAQ,068940,(주)셀피글로벌,2025,2026,small_and_medium,manufacturing,2010,1.0001007447789092,0.14064175502253112,25777691.812,0.3974897748304262,1.5157879858082182,0.13368148029436144,-0.3390236584651306,-0.29761345869146727,7138163.481,-10.832510630691171,-0.4364224099677897,-0.13300046617843397,-1.097946255734434,-0.17657769257718256,-0.7958459547301219,-0.07724030267027351,-8.66515268805202,-0.30353933862912924,887890.545,0.003483166167662925,2.2860823491456843,0,3.4861220641185184,5.803,1.0,-0.07870820364604805,-0.24347069890261516,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,069080,(주)웹젠,2025,2026,mid_sized,it_services,2003,4.633364329160123,1.072389962607494,768081712.139,0.890392428721484,0.12310029571556626,,-37.735600112871715,0.13491702773655367,174436689.0,8.029938363165824,0.04558480133642827,0.0387037443506013,0.05119630386107793,0.2271624128994197,,0.10963434314598985,5.165784168861384,0.005741873172215143,6886423.0,0.04199782259255549,2.072000491642739,1,0.6526615404941742,5.803,,0.022849535470829338,-0.1293585249245806,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KOSDAQ,069140,(주)누리플랜,2025,2026,mid_sized,manufacturing,2010,0.6006206373655056,0.11942115651437613,140291796.553,0.32973318797385376,2.032755077354528,0.33969676618971856,-5.423698075426015,0.01162247498516818,24629789.968,0.9426094845162496,-0.0075119772352609734,0.03436116499640703,-0.022781987101209347,0.09820564268796786,0.19377276912515778,0.07850175941965071,1.8057103341998009,-0.05607849960797843,3110015.0,0.014190289659936848,1.2509992567553185,0,0.9044634371780144,5.803,0.9478608382367044,-0.04870907427465954,-0.005846090431860931,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,069330,(주)유아이디,2025,2026,small_and_medium,manufacturing,2003,0.7409208417436559,0.43905564447314865,45806496.74,0.4535092643061618,1.20502661953319,0.3911090045957529,-1.9277059300091866,0.025872391323198934,5579380.368,1.8878384606370933,0.028066160926848473,0.028417947488729955,0.0618866319518032,0.14968062956946593,0.20914649474020974,0.07540531621602428,5.434011177962137,-0.05373291644568582,2102575.0,0.034081728119512156,1.9850142812299152,0,0.773984824492503,5.803,1.0,0.0596001319254804,0.013544092387998728,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,069410,(주)엔텔스,2025,2026,small_and_medium,it_services,2007,3.3159128195801935,0.7645536473166951,69814731.91,0.8011492091397476,0.24820693647538267,,-9.919078210811625,0.047360524206834995,16345616.333,15.304480427046741,0.053571168543931465,0.030961809275248137,0.06686790417162708,0.5671758324105075,,0.1179427395913299,55.74902789461377,-0.06749461335860339,760833.0,0.025813019569038406,4.808908410774284,0,0.9304814793287358,5.803,,0.07764438125727932,0.0209458482387634,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,069510,에스텍(주),2025,2026,mid_sized,manufacturing,2003,2.8466873768226333,1.1648336752832782,345271926.908,0.6806019761247933,0.4692875352695754,,-42.078415353620535,0.08890109894767177,87658582.568,54.08721122321296,0.15277463091882149,0.13269645438103653,0.22446986091443427,0.3815785446667613,,0.08987798525924931,49.6765518326466,-0.0013246674587646706,8309132.0,,4.245517337378156,1,0.6764408516490611,5.803,,-0.11003590545993407,-0.001929823810567527,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,069540,(주)빛과전자,2025,2026,small_and_medium,manufacturing,2004,1.2449549291824284,0.07280664860805275,92614988.77,0.6357143980680526,0.5730334298531193,0.25392052031018136,-0.9306946758438203,-0.618538717707154,-7004230.013,-2.8843298545565097,-0.21756446275710106,-0.17849053249958086,-0.34223617306495396,-0.10072477975404295,-0.14450422115290978,-0.10696460913523465,-0.5929363462971905,-0.17548773981242044,1794494.0,0.08551629976081679,0.9416645427713131,0,0.6132507700756642,5.803,0.35719075385640003,0.13473074321909834,0.4061218842424501,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,069920,(주)엑시온그룹,2025,2026,small_and_medium,wholesale_retail,2007,0.5374035005701951,0.0323164605909576,77532839.296,0.4907068982570179,1.0378763851740862,0.1600119876899703,-0.6369949924282434,-0.9334273385050303,1844490.21,-2.7522633423682983,-0.2864002364885095,-0.0762085056687048,-0.5836482786482072,-0.2307350450322099,-0.7343935192714722,-0.379555357667949,-4.243926909824907,-0.1714808491436985,359461.63,0.2032427769069585,0.6079088079532964,0,,5.803,0.5818738589441816,0.3335593348970665,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,070300,엑스큐어(주),2025,2026,small_and_medium,it_services,2010,1.8540624463840214,0.5265913911227733,51287444.992,0.6255993723416091,0.5984670768722402,0.1809146952523628,-1.7532746400900192,-0.026880914908123804,8787895.143,0.23966759811251012,-0.004510086397091544,0.0370890818853759,-0.007209224619600173,0.19130087978542895,0.39589470254673287,0.19815980757944138,0.4628249641637767,-0.08133904649862579,433504.0,0.0018547176412246262,0.9653868870897913,0,0.9508677391609324,5.803,1.0,1.1143589182548006,1.4888248624785831,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,070590,한솔인티큐브(주),2025,2026,mid_sized,it_services,2004,1.325306710834084,0.13419330494507795,32950243.556,0.40993937626116156,1.4393850844982656,0.0,-0.9464075584452806,0.013818309046596054,15537145.827,5.581609987058493,0.03167843679898777,0.03177463809093308,0.07727590622767175,0.11449053457603874,,0.03434215913468196,11.867113375844179,-0.04037359802027194,1315020.883,0.11415102764286225,3.333818765647014,0,2.214335879529172,5.803,,0.0062296984335190025,0.07903208079851104,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KOSDAQ,071200,(주)인피니트헬스케어,2025,2026,small_and_medium,it_services,2010,5.549986505785124,0.503018847681821,248792449.021,0.7825465081521286,0.27787932037593105,0.004613283098085992,-14.960649880896645,0.26128047128389076,62962276.696,13.36867938158993,0.14205212676698603,0.05714351049215319,0.1815254752109517,0.25306664648721894,11.928647078196471,0.13371267766363373,12.874278123112584,0.05250126337595348,2210959.557,0.0037376903103739636,1.892615202305879,1,0.7343059400253104,5.803,0.5,0.12160113919718865,-0.14077498201442679,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,071280,로체시스템즈(주),2025,2026,mid_sized,manufacturing,2003,3.8432454072095052,1.9258518786819092,162369748.61,0.8484969172854592,0.17855466487637286,,-17.013179940147495,0.09816223262513858,27277970.677,4.587411522882077,0.09495346047515198,0.08882992074246335,0.11190784378914467,0.93494709386099,,0.18418527550983815,7.315043823619399,-0.06615587203254707,3046080.578,0.023159516499789694,5.076122894585296,1,0.9803932497579976,5.803,,0.03112015163012657,0.02249003636637875,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,071670,에이테크솔루션(주),2025,2026,mid_sized,manufacturing,2009,0.9736769065013554,0.029015772199657182,323251005.0,0.2749835967253992,2.636580552106924,0.33565622479657875,-16.7777448,0.001080421405527892,26940943.0,0.10273361248431771,0.000986112943407554,0.0018910505784815734,0.0035860791521768274,-0.004887838585254254,-0.010557716166341073,-0.0037497946741704134,-0.19251922419218898,0.004564821074570209,10082522.0,0.005253480959788509,1.3034949937187204,0,1.1598771515721162,5.803,0.9912142271737941,0.1534405876347578,-0.0002870651551635016,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,071850,(주)캐스텍코리아,2025,2026,small_and_medium,manufacturing,2014,0.8330088366467479,0.06310044543372326,183718362.055,0.3014602880925951,2.317186506810624,0.8917429214775718,-3.5157459230203627,-0.13726671938157994,8801761.365,-0.9005673897578872,-0.10777721350505101,-0.034148890349467685,-0.357517118380603,0.11710487169347672,0.09173316811999191,0.09675603120032895,2.157275861501454,-0.19785457501040637,11362300.0,0.0024627900006235987,1.2103108223922125,0,0.6759130665127829,5.803,0.4371908177212986,-0.1257666813549732,-0.07787732447335494,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,072020,(주)중앙백신연구소,2025,2026,small_and_medium,manufacturing,2003,4.26753121926098,0.865714188472193,122815695.04,0.8579441039981268,0.1655770991838219,,-20.158434023694777,0.125473383932773,23886722.095,12.347427582006771,0.0533735944975522,0.0527520690892961,0.0622110394474705,0.4511614241965983,,0.1604133234876507,15.001276356069695,-0.0139595987503194,0.0,0.0088586002761752,2.8124934661760213,0,,5.803,,-0.0037292224685048924,0.0383587351559587,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,072470,우리산업홀딩스(주),2025,2026,mid_sized,manufacturing,2003,1.195528816924654,0.10777296906607844,509891987.64,0.4149360891337971,1.4100097007410404,0.27245583256955214,-21.40363926632129,0.026908112132028393,108750673.311,1.2507193667406082,0.047925227829336045,0.06715220059346136,0.11550026397892435,0.15187314505203403,0.32612807500463487,0.0642645481503209,1.6549463600024423,-0.05165094525979165,16470951.0,0.11193971460931898,2.363249247420028,1,0.2861142304083089,5.803,0.5493399119456291,0.04263831837459248,0.02484950749669933,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
