market,stock_code,corp_name,fiscal_year,eval_year,credit_rating,is_speculative
KOSDAQ,070300,엑스큐어(주),2018,2019,BB+,1
KOSDAQ,071200,(주)인피니트헬스케어,2021,2022,A,0
KOSDAQ,071200,(주)인피니트헬스케어,2022,2023,A,0
KOSDAQ,071200,(주)인피니트헬스케어,2023,2024,A,0
KOSDAQ,071460,(주)위니아,2022,2023,D,1
KOSDAQ,072020,(주)중앙백신연구소,2020,2021,A-,0
KOSDAQ,072990,(주)에이치시티,2018,2019,BBB-,0
KOSDAQ,072990,(주)에이치시티,2019,2020,BBB,0
KOSDAQ,072990,(주)에이치시티,2020,2021,A,0
KOSDAQ,072990,(주)에이치시티,2021,2022,A,0
KOSDAQ,072990,(주)에이치시티,2022,2023,A,0
KOSDAQ,072990,(주)에이치시티,2023,2024,A,0
KOSDAQ,073190,(주)듀오백,2020,2021,BBB,0
KOSDAQ,073190,(주)듀오백,2021,2022,BBB-,0
KOSDAQ,073190,(주)듀오백,2022,2023,BBB-,0
KOSDAQ,073190,(주)듀오백,2023,2024,BB,1
KOSDAQ,073560,우리손에프앤지농업회사법인(주),2019,2020,BBB-,0
KOSDAQ,073560,우리손에프앤지농업회사법인(주),2020,2021,BBB-,0
KOSDAQ,073560,우리손에프앤지농업회사법인(주),2021,2022,BBB,0
KOSDAQ,073560,우리손에프앤지농업회사법인(주),2022,2023,BBB,0
KOSDAQ,073560,우리손에프앤지농업회사법인(주),2023,2024,BBB,0
KOSDAQ,074600,(주)원익큐엔씨,2018,2019,BBB+,0
KOSDAQ,074600,(주)원익큐엔씨,2019,2020,A-,0
KOSDAQ,075130,(주)플랜티넷,2021,2022,BBB-,0
KOSDAQ,075130,(주)플랜티넷,2022,2023,BBB-,0
KOSDAQ,075130,(주)플랜티넷,2023,2024,BBB,0
KOSDAQ,075970,(주)동국알앤에스,2014,2015,BB+,1
KOSDAQ,075970,(주)동국알앤에스,2015,2016,BB,1
KOSDAQ,075970,(주)동국알앤에스,2016,2017,BB,1
KOSDAQ,075970,(주)동국알앤에스,2017,2018,BB+,1
KOSDAQ,075970,(주)동국알앤에스,2018,2019,BB+,1
KOSDAQ,075970,(주)동국알앤에스,2019,2020,BB+,1
KOSDAQ,078070,(주)유비쿼스홀딩스,2015,2016,A,0
KOSDAQ,078140,대봉엘에스(주),2014,2015,A-,0
KOSDAQ,078140,대봉엘에스(주),2015,2016,A-,0
KOSDAQ,078140,대봉엘에스(주),2016,2017,A-,0
KOSDAQ,078140,대봉엘에스(주),2017,2018,A-,0
KOSDAQ,078140,대봉엘에스(주),2018,2019,A-,0
KOSDAQ,078140,대봉엘에스(주),2019,2020,A-,0
KOSDAQ,078140,대봉엘에스(주),2020,2021,A-,0
KOSDAQ,078140,대봉엘에스(주),2021,2022,A-,0
KOSDAQ,078140,대봉엘에스(주),2022,2023,A-,0
KOSDAQ,078140,대봉엘에스(주),2023,2024,A-,0
KOSDAQ,078150,(주)에이치비테크놀러지,2014,2015,BBB,0
KOSDAQ,078150,(주)에이치비테크놀러지,2015,2016,BBB,0
KOSDAQ,078150,(주)에이치비테크놀러지,2016,2017,A-,0
KOSDAQ,078150,(주)에이치비테크놀러지,2017,2018,A,0
KOSDAQ,078150,(주)에이치비테크놀러지,2018,2019,A,0
KOSDAQ,078150,(주)에이치비테크놀러지,2019,2020,A,0
KOSDAQ,078150,(주)에이치비테크놀러지,2020,2021,A,0
KOSDAQ,078150,(주)에이치비테크놀러지,2021,2022,BBB,0
KOSDAQ,078150,(주)에이치비테크놀러지,2022,2023,BBB,0
KOSDAQ,078150,(주)에이치비테크놀러지,2023,2024,BBB,0
KOSDAQ,078340,(주)컴투스,2020,2021,A,0
KOSDAQ,078340,(주)컴투스,2021,2022,A,0
KOSDAQ,078340,(주)컴투스,2022,2023,A,0
KOSDAQ,078340,(주)컴투스,2023,2024,A-,0
KOSDAQ,078590,(주)휴림에이텍,2014,2015,BB,1
KOSDAQ,078590,(주)휴림에이텍,2015,2016,BB+,1
KOSDAQ,078940,퀀타피아(주),2019,2020,BB,1
KOSDAQ,079190,(주)케스피온,2021,2022,B+,1
KOSDAQ,079190,(주)케스피온,2022,2023,BB-,1
KOSDAQ,079190,(주)케스피온,2023,2024,B,1
KOSDAQ,079650,(주)서산,2018,2019,BB+,1
KOSDAQ,079650,(주)서산,2019,2020,BB,1
KOSDAQ,079650,(주)서산,2020,2021,BB-,1
KOSDAQ,079650,(주)서산,2021,2022,BB,1
KOSDAQ,079650,(주)서산,2022,2023,BB+,1
KOSDAQ,079650,(주)서산,2023,2024,BBB-,0
KOSDAQ,079810,(주)디이엔티,2014,2015,B-,1
KOSDAQ,079810,(주)디이엔티,2015,2016,B+,1
KOSDAQ,079810,(주)디이엔티,2016,2017,B,1
KOSDAQ,079810,(주)디이엔티,2017,2018,B+,1
KOSDAQ,079810,(주)디이엔티,2018,2019,B,1
KOSDAQ,079810,(주)디이엔티,2019,2020,B-,1
KOSDAQ,079810,(주)디이엔티,2020,2021,B-,1
KOSDAQ,079810,(주)디이엔티,2021,2022,BB-,1
KOSDAQ,079810,(주)디이엔티,2022,2023,BB-,1
KOSDAQ,079810,(주)디이엔티,2023,2024,BB,1
KOSDAQ,079940,(주)가비아,2019,2020,A-,0
KOSDAQ,079940,(주)가비아,2020,2021,A-,0
KOSDAQ,079940,(주)가비아,2021,2022,A-,0
KOSDAQ,079940,(주)가비아,2022,2023,A-,0
KOSDAQ,079940,(주)가비아,2023,2024,A-,0
KOSDAQ,079950,인베니아(주),2014,2015,BB,1
KOSDAQ,079950,인베니아(주),2015,2016,B+,1
KOSDAQ,079950,인베니아(주),2016,2017,BB-,1
KOSDAQ,079950,인베니아(주),2017,2018,B+,1
KOSDAQ,079950,인베니아(주),2018,2019,B+,1
KOSDAQ,079950,인베니아(주),2019,2020,B+,1
KOSDAQ,079950,인베니아(주),2020,2021,B+,1
KOSDAQ,079950,인베니아(주),2021,2022,BB-,1
KOSDAQ,079950,인베니아(주),2022,2023,BB-,1
KOSDAQ,079950,인베니아(주),2023,2024,B+,1
KOSDAQ,079960,동양이엔피(주),2014,2015,AA-,0
KOSDAQ,079960,동양이엔피(주),2015,2016,AA-,0
KOSDAQ,079960,동양이엔피(주),2016,2017,A-,0
KOSDAQ,079960,동양이엔피(주),2017,2018,A-,0
KOSDAQ,079960,동양이엔피(주),2018,2019,A-,0
KOSDAQ,079960,동양이엔피(주),2019,2020,A,0
KOSDAQ,079960,동양이엔피(주),2020,2021,A,0
KOSDAQ,079960,동양이엔피(주),2021,2022,A-,0
KOSDAQ,079960,동양이엔피(주),2022,2023,A-,0
KOSDAQ,079960,동양이엔피(주),2023,2024,A-,0
KOSDAQ,080000,에스엔유프리시젼(주),2014,2015,B+,1
KOSDAQ,080000,에스엔유프리시젼(주),2015,2016,BB-,1
KOSDAQ,080000,에스엔유프리시젼(주),2016,2017,B+,1
KOSDAQ,080000,에스엔유프리시젼(주),2017,2018,BB,1
KOSDAQ,080000,에스엔유프리시젼(주),2018,2019,BB+,1
KOSDAQ,080000,에스엔유프리시젼(주),2019,2020,BBB-,0
KOSDAQ,080000,에스엔유프리시젼(주),2020,2021,BBB+,0
KOSDAQ,080000,에스엔유프리시젼(주),2021,2022,A-,0
KOSDAQ,080000,에스엔유프리시젼(주),2022,2023,A,0
KOSDAQ,080010,(주)이상네트웍스,2016,2017,AA-,0
KOSDAQ,080010,(주)이상네트웍스,2017,2018,AA-,0
KOSDAQ,080010,(주)이상네트웍스,2018,2019,A,0
KOSDAQ,080010,(주)이상네트웍스,2019,2020,A,0
KOSDAQ,080010,(주)이상네트웍스,2020,2021,A+,0
KOSDAQ,080010,(주)이상네트웍스,2021,2022,AA-,0
KOSDAQ,080010,(주)이상네트웍스,2022,2023,AA-,0
KOSDAQ,080520,(주)오디텍,2014,2015,A-,0
KOSDAQ,080520,(주)오디텍,2015,2016,A-,0
KOSDAQ,080520,(주)오디텍,2016,2017,A-,0
KOSDAQ,080520,(주)오디텍,2017,2018,A-,0
KOSDAQ,080520,(주)오디텍,2018,2019,A-,0
KOSDAQ,080520,(주)오디텍,2019,2020,BBB+,0
KOSDAQ,080520,(주)오디텍,2020,2021,BBB+,0
KOSDAQ,080520,(주)오디텍,2021,2022,A-,0
KOSDAQ,080520,(주)오디텍,2022,2023,BBB+,0
KOSDAQ,080520,(주)오디텍,2023,2024,BBB-,0
KOSDAQ,080530,(주)코디,2014,2015,C,1
KOSDAQ,080530,(주)코디,2016,2017,B-,1
KOSDAQ,080530,(주)코디,2017,2018,B,1
KOSDAQ,080530,(주)코디,2018,2019,BB-,1
KOSDAQ,080530,(주)코디,2019,2020,BB,1
KOSDAQ,080530,(주)코디,2020,2021,BB,1
KOSDAQ,080530,(주)코디,2021,2022,BB-,1
KOSDAQ,080530,(주)코디,2022,2023,BB-,1
KOSDAQ,080530,(주)코디,2023,2024,BB,1
KOSDAQ,080580,(주)오킨스전자,2020,2021,BB+,1
KOSDAQ,081580,성우전자(주),2016,2017,BBB+,0
KOSDAQ,081580,성우전자(주),2017,2018,BBB+,0
KOSDAQ,081580,성우전자(주),2018,2019,BBB+,0
KOSDAQ,081580,성우전자(주),2019,2020,BBB,0
KOSDAQ,081580,성우전자(주),2020,2021,BBB,0
KOSDAQ,082920,(주)비츠로셀,2020,2021,A,0
KOSDAQ,082920,(주)비츠로셀,2021,2022,A,0
KOSDAQ,082920,(주)비츠로셀,2022,2023,A,0
KOSDAQ,083310,(주)엘오티베큠,2014,2015,A-,0
KOSDAQ,083310,(주)엘오티베큠,2015,2016,A-,0
KOSDAQ,083310,(주)엘오티베큠,2016,2017,A-,0
KOSDAQ,083310,(주)엘오티베큠,2017,2018,A,0
KOSDAQ,083310,(주)엘오티베큠,2018,2019,BBB+,0
KOSDAQ,083310,(주)엘오티베큠,2019,2020,A-,0
KOSDAQ,083310,(주)엘오티베큠,2020,2021,A-,0
KOSDAQ,083310,(주)엘오티베큠,2021,2022,A+,0
KOSDAQ,083310,(주)엘오티베큠,2022,2023,A,0
KOSDAQ,083310,(주)엘오티베큠,2023,2024,A,0
KOSDAQ,083450,(주)글로벌스탠다드테크놀로지,2015,2016,A-,0
KOSDAQ,083450,(주)글로벌스탠다드테크놀로지,2016,2017,A,0
KOSDAQ,083450,(주)글로벌스탠다드테크놀로지,2017,2018,A,0
KOSDAQ,083450,(주)글로벌스탠다드테크놀로지,2018,2019,A,0
KOSDAQ,083450,(주)글로벌스탠다드테크놀로지,2019,2020,A,0
KOSDAQ,083450,(주)글로벌스탠다드테크놀로지,2020,2021,A+,0
KOSDAQ,083450,(주)글로벌스탠다드테크놀로지,2021,2022,A+,0
KOSDAQ,083450,(주)글로벌스탠다드테크놀로지,2022,2023,A+,0
KOSDAQ,083450,(주)글로벌스탠다드테크놀로지,2023,2024,A+,0
KOSDAQ,083930,(주)아바코,2014,2015,BBB,0
KOSDAQ,083930,(주)아바코,2015,2016,BBB,0
KOSDAQ,083930,(주)아바코,2016,2017,BBB+,0
KOSDAQ,083930,(주)아바코,2017,2018,BBB+,0
KOSDAQ,083930,(주)아바코,2018,2019,BBB+,0
KOSDAQ,083930,(주)아바코,2019,2020,A-,0
KOSDAQ,083930,(주)아바코,2020,2021,A-,0
KOSDAQ,083930,(주)아바코,2021,2022,A-,0
KOSDAQ,083930,(주)아바코,2022,2023,A,0
KOSDAQ,083930,(주)아바코,2023,2024,A,0
KOSDAQ,084650,(주)랩지노믹스,2019,2020,BBB,0
KOSDAQ,084650,(주)랩지노믹스,2020,2021,A-,0
KOSDAQ,084650,(주)랩지노믹스,2021,2022,A,0
KOSDAQ,084650,(주)랩지노믹스,2022,2023,BB+,1
KOSDAQ,084990,(주)헬릭스미스,2018,2019,B-,1
KOSDAQ,085670,(주)뉴프렉스,2015,2016,B+,1
KOSDAQ,085670,(주)뉴프렉스,2016,2017,B+,1
KOSDAQ,085670,(주)뉴프렉스,2017,2018,BB-,1
KOSDAQ,085670,(주)뉴프렉스,2018,2019,BB,1
KOSDAQ,085670,(주)뉴프렉스,2019,2020,BB-,1
KOSDAQ,085670,(주)뉴프렉스,2020,2021,B+,1
KOSDAQ,085670,(주)뉴프렉스,2021,2022,B+,1
KOSDAQ,085670,(주)뉴프렉스,2022,2023,BBB-,0
KOSDAQ,085670,(주)뉴프렉스,2023,2024,BBB-,0
KOSDAQ,086450,동국제약(주),2014,2015,BBB+,0
KOSDAQ,086450,동국제약(주),2016,2017,BBB+,0
KOSDAQ,086450,동국제약(주),2017,2018,A-,0
KOSDAQ,086450,동국제약(주),2018,2019,A,0
KOSDAQ,086450,동국제약(주),2019,2020,A-,0
KOSDAQ,086450,동국제약(주),2020,2021,A-,0
KOSDAQ,086450,동국제약(주),2021,2022,A-,0
KOSDAQ,086450,동국제약(주),2022,2023,A-,0
KOSDAQ,086450,동국제약(주),2023,2024,BBB+,0
KOSDAQ,086520,(주)에코프로,2022,2023,BBB+,0
KOSDAQ,086520,(주)에코프로,2023,2024,A-,0
KOSDAQ,086670,(주)비엠티,2022,2023,BB+,1
KOSDAQ,086670,(주)비엠티,2023,2024,BB,1
KOSDAQ,086710,선진뷰티사이언스(주),2021,2022,BBB+,0
KOSDAQ,086710,선진뷰티사이언스(주),2022,2023,A-,0
KOSDAQ,086710,선진뷰티사이언스(주),2023,2024,A-,0
KOSDAQ,086890,(주)이수앱지스,2022,2023,B+,1
KOSDAQ,086890,(주)이수앱지스,2023,2024,B+,1
KOSDAQ,087260,모바일어플라이언스(주),2018,2019,BBB-,0
KOSDAQ,087260,모바일어플라이언스(주),2019,2020,BB+,1
KOSDAQ,087260,모바일어플라이언스(주),2021,2022,BBB-,0
KOSDAQ,087260,모바일어플라이언스(주),2022,2023,BB+,1
KOSDAQ,087600,(주)픽셀플러스,2019,2020,BB,1
KOSDAQ,087600,(주)픽셀플러스,2020,2021,BB,1
KOSDAQ,087600,(주)픽셀플러스,2021,2022,BBB-,0
KOSDAQ,087600,(주)픽셀플러스,2022,2023,A-,0
KOSDAQ,087600,(주)픽셀플러스,2023,2024,A-,0
KOSDAQ,088130,(주)동아엘텍,2018,2019,BBB+,0
KOSDAQ,088290,이원컴포텍(주),2015,2016,BB,1
KOSDAQ,088290,이원컴포텍(주),2016,2017,BB-,1
KOSDAQ,088290,이원컴포텍(주),2017,2018,BB-,1
KOSDAQ,088290,이원컴포텍(주),2018,2019,BB-,1
KOSDAQ,088290,이원컴포텍(주),2019,2020,BB,1
KOSDAQ,088290,이원컴포텍(주),2020,2021,BB-,1
KOSDAQ,088290,이원컴포텍(주),2021,2022,BB,1
KOSDAQ,088290,이원컴포텍(주),2022,2023,BB,1
KOSDAQ,088290,이원컴포텍(주),2023,2024,BB,1
KOSDAQ,088800,(주)에이스테크놀로지,2014,2015,BB+,1
KOSDAQ,088800,(주)에이스테크놀로지,2017,2018,BB,1
KOSDAQ,088800,(주)에이스테크놀로지,2018,2019,BBB-,0
KOSDAQ,088800,(주)에이스테크놀로지,2019,2020,BBB-,0
KOSDAQ,088800,(주)에이스테크놀로지,2020,2021,BB+,1
KOSDAQ,088800,(주)에이스테크놀로지,2021,2022,BB,1
KOSDAQ,088800,(주)에이스테크놀로지,2022,2023,B,1
KOSDAQ,088800,(주)에이스테크놀로지,2023,2024,B-,1
KOSDAQ,089150,(주)케이씨티,2019,2020,BBB+,0
KOSDAQ,089150,(주)케이씨티,2020,2021,BBB+,0
KOSDAQ,089150,(주)케이씨티,2021,2022,BBB-,0
KOSDAQ,089150,(주)케이씨티,2022,2023,BBB-,0
KOSDAQ,089150,(주)케이씨티,2023,2024,BBB-,0
KOSDAQ,089600,(주)케이티나스미디어,2016,2017,A,0
KOSDAQ,089600,(주)케이티나스미디어,2019,2020,A,0
KOSDAQ,089600,(주)케이티나스미디어,2020,2021,A,0
KOSDAQ,089600,(주)케이티나스미디어,2021,2022,A,0
KOSDAQ,089600,(주)케이티나스미디어,2022,2023,A,0
KOSDAQ,089970,브이엠(주),2019,2020,BBB-,0
KOSDAQ,089970,브이엠(주),2020,2021,BBB+,0
KOSDAQ,089970,브이엠(주),2021,2022,A,0
KOSDAQ,089970,브이엠(주),2022,2023,A-,0
KOSDAQ,089970,브이엠(주),2023,2024,BBB,0
KOSDAQ,089980,(주)상아프론테크,2014,2015,BBB,0
KOSDAQ,089980,(주)상아프론테크,2015,2016,BBB,0
KOSDAQ,089980,(주)상아프론테크,2016,2017,BBB+,0
KOSDAQ,089980,(주)상아프론테크,2017,2018,BBB+,0
KOSDAQ,089980,(주)상아프론테크,2018,2019,BBB,0
KOSDAQ,089980,(주)상아프론테크,2019,2020,BBB,0
KOSDAQ,089980,(주)상아프론테크,2020,2021,BBB-,0
KOSDAQ,089980,(주)상아프론테크,2021,2022,BBB,0
KOSDAQ,089980,(주)상아프론테크,2022,2023,BBB-,0
KOSDAQ,089980,(주)상아프론테크,2023,2024,BBB-,0
KOSDAQ,090150,(주)아이윈,2014,2015,BB+,1
KOSDAQ,090150,(주)아이윈,2015,2016,BB+,1
KOSDAQ,090150,(주)아이윈,2016,2017,BB+,1
KOSDAQ,090150,(주)아이윈,2017,2018,BB,1
KOSDAQ,090150,(주)아이윈,2018,2019,BB,1
KOSDAQ,090150,(주)아이윈,2019,2020,BB+,1
KOSDAQ,090150,(주)아이윈,2020,2021,BB+,1
KOSDAQ,090150,(주)아이윈,2021,2022,BB+,1
KOSDAQ,090150,(주)아이윈,2022,2023,BB,1
KOSDAQ,090150,(주)아이윈,2023,2024,B,1
KOSDAQ,090360,(주)로보스타,2016,2017,BB+,1
KOSDAQ,090360,(주)로보스타,2017,2018,BB+,1
KOSDAQ,090360,(주)로보스타,2018,2019,BB+,1
KOSDAQ,090360,(주)로보스타,2019,2020,BB+,1
KOSDAQ,090360,(주)로보스타,2020,2021,BB+,1
KOSDAQ,090360,(주)로보스타,2021,2022,BBB-,0
KOSDAQ,090360,(주)로보스타,2022,2023,BBB-,0
KOSDAQ,090360,(주)로보스타,2023,2024,BBB-,0
KOSDAQ,090710,휴림로봇(주),2017,2018,BB-,1
KOSDAQ,090710,휴림로봇(주),2018,2019,B+,1
KOSDAQ,090710,휴림로봇(주),2019,2020,B,1
KOSDAQ,090710,휴림로봇(주),2020,2021,B,1
KOSDAQ,090710,휴림로봇(주),2021,2022,B+,1
KOSDAQ,090710,휴림로봇(주),2022,2023,B,1
KOSDAQ,090710,휴림로봇(주),2024,2025,B,1
KOSDAQ,090740,(주)연이비앤티,2014,2015,BB,1
KOSDAQ,090740,(주)연이비앤티,2015,2016,BB,1
KOSDAQ,090740,(주)연이비앤티,2016,2017,BB-,1
KOSDAQ,090740,(주)연이비앤티,2017,2018,B,1
KOSDAQ,090740,(주)연이비앤티,2018,2019,B+,1
KOSDAQ,091120,(주)이엠텍,2015,2016,BBB-,0
KOSDAQ,091120,(주)이엠텍,2016,2017,BBB-,0
KOSDAQ,091120,(주)이엠텍,2017,2018,BBB-,0
KOSDAQ,091120,(주)이엠텍,2018,2019,BBB,0
KOSDAQ,091120,(주)이엠텍,2019,2020,BBB-,0
KOSDAQ,091120,(주)이엠텍,2020,2021,BBB,0
KOSDAQ,091120,(주)이엠텍,2021,2022,A-,0
KOSDAQ,091120,(주)이엠텍,2022,2023,BBB+,0
KOSDAQ,091120,(주)이엠텍,2023,2024,BBB-,0
KOSDAQ,091580,상신이디피(주),2021,2022,BBB-,0
KOSDAQ,091580,상신이디피(주),2022,2023,BBB-,0
KOSDAQ,091580,상신이디피(주),2023,2024,BBB-,0
KOSDAQ,091590,남화토건(주),2014,2015,A+,0
KOSDAQ,091590,남화토건(주),2018,2019,A,0
KOSDAQ,091590,남화토건(주),2019,2020,A+,0
KOSDAQ,091590,남화토건(주),2020,2021,A+,0
KOSDAQ,091590,남화토건(주),2021,2022,A+,0
KOSDAQ,091590,남화토건(주),2022,2023,A+,0
KOSDAQ,091590,남화토건(주),2023,2024,A+,0
KOSDAQ,091990,(주)셀트리온헬스케어,2019,2020,A+,0
KOSDAQ,091990,(주)셀트리온헬스케어,2020,2021,A+,0
KOSDAQ,092040,아미코젠(주),2014,2015,A-,0
KOSDAQ,092040,아미코젠(주),2015,2016,A-,0
KOSDAQ,092040,아미코젠(주),2016,2017,A-,0
KOSDAQ,092040,아미코젠(주),2017,2018,BBB+,0
KOSDAQ,092040,아미코젠(주),2018,2019,BBB+,0
KOSDAQ,092730,(주)네오팜,2020,2021,A+,0
KOSDAQ,092730,(주)네오팜,2021,2022,AA-,0
KOSDAQ,092730,(주)네오팜,2022,2023,AA-,0
KOSDAQ,092730,(주)네오팜,2023,2024,AA-,0
KOSDAQ,092870,(주)엑시콘,2015,2016,BBB,0
KOSDAQ,092870,(주)엑시콘,2016,2017,BBB,0
KOSDAQ,092870,(주)엑시콘,2017,2018,BBB+,0
KOSDAQ,092870,(주)엑시콘,2018,2019,BBB+,0
KOSDAQ,092870,(주)엑시콘,2019,2020,BBB,0
KOSDAQ,092870,(주)엑시콘,2020,2021,BBB+,0
KOSDAQ,092870,(주)엑시콘,2021,2022,BBB+,0
KOSDAQ,092870,(주)엑시콘,2022,2023,BBB,0
KOSDAQ,092870,(주)엑시콘,2023,2024,BB+,1
KOSDAQ,094480,갤럭시아머니트리(주),2019,2020,BBB-,0
KOSDAQ,094480,갤럭시아머니트리(주),2020,2021,BBB-,0
KOSDAQ,094480,갤럭시아머니트리(주),2021,2022,BBB-,0
KOSDAQ,094480,갤럭시아머니트리(주),2022,2023,BBB,0
KOSDAQ,094480,갤럭시아머니트리(주),2023,2024,BBB,0
KOSDAQ,094840,(주)슈프리마에이치큐,2020,2021,A+,0
KOSDAQ,094840,(주)슈프리마에이치큐,2021,2022,A+,0
KOSDAQ,094840,(주)슈프리마에이치큐,2022,2023,A+,0
KOSDAQ,094850,참좋은여행(주),2016,2017,BBB,0
KOSDAQ,094850,참좋은여행(주),2017,2018,BBB,0
KOSDAQ,094850,참좋은여행(주),2018,2019,BBB-,0
KOSDAQ,094850,참좋은여행(주),2019,2020,BBB-,0
KOSDAQ,094850,참좋은여행(주),2020,2021,BB+,1
KOSDAQ,094850,참좋은여행(주),2021,2022,BB,1
KOSDAQ,094850,참좋은여행(주),2022,2023,BB,1
KOSDAQ,094850,참좋은여행(주),2023,2024,BBB-,0
KOSDAQ,094860,(주)네오리진,2014,2015,B+,1
KOSDAQ,094860,(주)네오리진,2015,2016,D,1
KOSDAQ,094860,(주)네오리진,2016,2017,BB-,1
KOSDAQ,094860,(주)네오리진,2017,2018,BB,1
KOSDAQ,094970,제이엠티(주),2019,2020,BBB-,0
KOSDAQ,094970,제이엠티(주),2020,2021,BBB-,0
KOSDAQ,094970,제이엠티(주),2021,2022,BB,1
KOSDAQ,094970,제이엠티(주),2022,2023,BB,1
KOSDAQ,094970,제이엠티(주),2023,2024,BB,1
KOSDAQ,095340,(주)아이에스시,2016,2017,A,0
KOSDAQ,095340,(주)아이에스시,2017,2018,A,0
KOSDAQ,095340,(주)아이에스시,2018,2019,A,0
KOSDAQ,095340,(주)아이에스시,2019,2020,A,0
KOSDAQ,095340,(주)아이에스시,2020,2021,A,0
KOSDAQ,095500,미래나노텍(주),2014,2015,BB+,1
KOSDAQ,095500,미래나노텍(주),2015,2016,BBB+,0
KOSDAQ,095500,미래나노텍(주),2016,2017,BB+,1
KOSDAQ,095500,미래나노텍(주),2017,2018,BB+,1
KOSDAQ,095500,미래나노텍(주),2018,2019,BB+,1
KOSDAQ,095500,미래나노텍(주),2019,2020,BB,1
KOSDAQ,095500,미래나노텍(주),2020,2021,BB+,1
KOSDAQ,095500,미래나노텍(주),2021,2022,BBB-,0
KOSDAQ,095500,미래나노텍(주),2022,2023,BB+,1
KOSDAQ,095500,미래나노텍(주),2023,2024,BB,1
KOSDAQ,095610,(주)테스,2020,2021,A,0
KOSDAQ,095610,(주)테스,2021,2022,A+,0
KOSDAQ,095610,(주)테스,2022,2023,A,0
KOSDAQ,095610,(주)테스,2023,2024,A-,0
KOSDAQ,095910,(주)에스에너지,2022,2023,BBB,0
KOSDAQ,095910,(주)에스에너지,2023,2024,BBB,0
KOSDAQ,096350,(주)대창솔루션,2019,2020,B+,1
KOSDAQ,096350,(주)대창솔루션,2020,2021,B,1
KOSDAQ,096350,(주)대창솔루션,2021,2022,B,1
KOSDAQ,096350,(주)대창솔루션,2022,2023,B,1
KOSDAQ,096350,(주)대창솔루션,2023,2024,B+,1
KOSDAQ,096630,(주)에스코넥,2014,2015,B,1
KOSDAQ,096630,(주)에스코넥,2015,2016,BBB,0
KOSDAQ,096630,(주)에스코넥,2016,2017,BBB,0
KOSDAQ,096630,(주)에스코넥,2017,2018,BB,1
KOSDAQ,096630,(주)에스코넥,2018,2019,BBB,0
KOSDAQ,096630,(주)에스코넥,2019,2020,BB,1
KOSDAQ,096630,(주)에스코넥,2020,2021,BB-,1
KOSDAQ,096630,(주)에스코넥,2021,2022,BB+,1
KOSDAQ,096630,(주)에스코넥,2022,2023,BB,1
KOSDAQ,096690,(주)에이루트,2019,2020,B,1
KOSDAQ,096690,(주)에이루트,2020,2021,B,1
KOSDAQ,096690,(주)에이루트,2021,2022,B,1
KOSDAQ,096690,(주)에이루트,2022,2023,BB+,1
KOSDAQ,096690,(주)에이루트,2023,2024,BB,1
KOSDAQ,099320,(주)쎄트렉아이,2014,2015,A+,0
KOSDAQ,099320,(주)쎄트렉아이,2015,2016,A+,0
KOSDAQ,099320,(주)쎄트렉아이,2016,2017,A+,0
KOSDAQ,099320,(주)쎄트렉아이,2017,2018,A+,0
KOSDAQ,099320,(주)쎄트렉아이,2018,2019,A+,0
KOSDAQ,099320,(주)쎄트렉아이,2019,2020,A+,0
KOSDAQ,099320,(주)쎄트렉아이,2020,2021,A+,0
KOSDAQ,099320,(주)쎄트렉아이,2021,2022,A+,0
KOSDAQ,099320,(주)쎄트렉아이,2022,2023,A+,0
KOSDAQ,099320,(주)쎄트렉아이,2023,2024,A+,0
KOSDAQ,099520,(주)디지아이티엑스,2014,2015,BB,1
KOSDAQ,099520,(주)디지아이티엑스,2015,2016,B,1
KOSDAQ,099520,(주)디지아이티엑스,2016,2017,B,1
KOSDAQ,099520,(주)디지아이티엑스,2017,2018,B,1
KOSDAQ,099520,(주)디지아이티엑스,2018,2019,BB+,1
KOSDAQ,099520,(주)디지아이티엑스,2019,2020,BB,1
KOSDAQ,099520,(주)디지아이티엑스,2020,2021,BB-,1
KOSDAQ,099520,(주)디지아이티엑스,2022,2023,B,1
KOSDAQ,099520,(주)디지아이티엑스,2023,2024,BB,1
KOSDAQ,100030,(주)인지소프트,2016,2017,BB+,1
KOSDAQ,100030,(주)인지소프트,2017,2018,BB+,1
KOSDAQ,100030,(주)인지소프트,2021,2022,BBB+,0
KOSDAQ,100030,(주)인지소프트,2022,2023,BBB+,0
KOSDAQ,100030,(주)인지소프트,2023,2024,A-,0
KOSDAQ,100090,에스케이오션플랜트(주),2016,2017,BBB-,0
KOSDAQ,100090,에스케이오션플랜트(주),2018,2019,BBB-,0
KOSDAQ,100090,에스케이오션플랜트(주),2020,2021,BBB-,0
KOSDAQ,100090,에스케이오션플랜트(주),2021,2022,BBB,0
KOSDAQ,100120,(주)뷰웍스,2019,2020,A,0
KOSDAQ,100120,(주)뷰웍스,2020,2021,A,0
KOSDAQ,100120,(주)뷰웍스,2021,2022,A+,0
KOSDAQ,100120,(주)뷰웍스,2022,2023,A+,0
KOSDAQ,100120,(주)뷰웍스,2023,2024,A,0
KOSDAQ,100590,(주)머큐리,2018,2019,BBB+,0
KOSDAQ,100590,(주)머큐리,2019,2020,BBB,0
KOSDAQ,100590,(주)머큐리,2020,2021,BBB,0
KOSDAQ,100590,(주)머큐리,2021,2022,BBB,0
KOSDAQ,100590,(주)머큐리,2022,2023,BBB,0
