candidate_id,is_baseline,folds,max_depth,min_child_weight,gamma,reg_alpha,reg_lambda,subsample,colsample_bytree,scale_pos_weight_multiplier,eval_pr_auc_mean,eval_pr_auc_std,eval_pr_auc_min,eval_pr_auc_max,eval_roc_auc_mean,eval_roc_auc_std,eval_roc_auc_min,eval_roc_auc_max,eval_brier_mean,eval_brier_std,eval_brier_min,eval_brier_max,eval_logloss_mean,eval_logloss_std,eval_logloss_min,eval_logloss_max,eval_precision_at_threshold_mean,eval_precision_at_threshold_std,eval_precision_at_threshold_min,eval_precision_at_threshold_max,eval_recall_at_threshold_mean,eval_recall_at_threshold_std,eval_recall_at_threshold_min,eval_recall_at_threshold_max,eval_f1_at_threshold_mean,eval_f1_at_threshold_std,eval_f1_at_threshold_min,eval_f1_at_threshold_max,eval_false_positive_at_threshold_mean,eval_false_positive_at_threshold_std,eval_false_positive_at_threshold_min,eval_false_positive_at_threshold_max,eval_false_negative_at_threshold_mean,eval_false_negative_at_threshold_std,eval_false_negative_at_threshold_min,eval_false_negative_at_threshold_max,total_false_positive,total_false_negative,final_threshold_tuned,final_eval_pr_auc,final_eval_roc_auc,final_eval_brier,final_eval_logloss,final_eval_precision_at_threshold,final_eval_recall_at_threshold,final_eval_f1_at_threshold,final_eval_false_positive_at_threshold,final_eval_false_negative_at_threshold
grid_regularized_026,False,4,3,5.0,0.0,1.0,10.0,0.8,0.9,0.8,0.8260569632176867,0.005649737054698938,0.8191154058360302,0.8337707375176132,0.9284333521055704,0.003675445270425572,0.92431400620377,0.9330422551720096,0.08875433610594197,0.0035710835587347356,0.0840940079604572,0.09300751490529194,0.2884003529069178,0.008671971497457447,0.279011050778447,0.30014854211762654,0.6650727250287048,0.05916237665951455,0.5871559633027523,0.7454545454545455,0.8632744187379949,0.03529011537924628,0.8145695364238411,0.9142857142857143,0.7483000855260687,0.025771615673589692,0.7150837988826816,0.7784810126582279,70.25,18.08832496390973,42.0,90.0,21.75,5.931905258852336,12.0,28.0,281,87,0.315,0.8185925884905925,0.9384407261398031,0.07844158144985042,0.2542360539034438,0.6963562753036437,0.8472906403940886,0.7644444444444445,75,31
grid_regularized_062,False,4,4,5.0,0.5,0.05,3.0,0.8,0.65,0.8,0.8326812104524806,0.011819886748406897,0.8246434370766034,0.8530414876907527,0.9300260001448546,0.006976523698381175,0.922393223574326,0.9410127175760418,0.0873416794904962,0.004553579690949598,0.08197301497303441,0.09229941472684636,0.2841367054975961,0.014259474934354345,0.2639908912842002,0.29840126735401856,0.6781701736067794,0.014605927843962575,0.6612021857923497,0.6961325966850829,0.8350973667612741,0.018782458658712493,0.8121212121212121,0.8642857142857143,0.7482699768790906,0.009903581471348944,0.73224043715847,0.7590361445783133,62.5,4.716990566028302,55.0,67.0,26.25,4.763139720814412,19.0,31.0,250,105,0.295,0.8240652423126743,0.9396090542008567,0.07816123108245075,0.252553192958907,0.6654135338345865,0.8719211822660099,0.7547974413646056,89,26
grid_regularized_011,False,4,2,8.0,1.0,0.0,10.0,0.8,0.9,1.2,0.821872043998895,0.011988261502924234,0.8049641826137658,0.8365181953002755,0.9258762170278318,0.005910211205786863,0.9182891911238369,0.9333499384633418,0.0897416699454956,0.0047015146048220964,0.08504042824600898,0.09526742894876575,0.29284609905454434,0.011234418159820072,0.2806784482203778,0.3046017010630159,0.665690953824162,0.04267266859761043,0.6195121951219512,0.7337278106508875,0.8582200911671111,0.03924167135382888,0.8181818181818182,0.9071428571428571,0.7480518734535171,0.02132981620846072,0.72,0.775,69.0,13.910427743243556,45.0,78.0,22.5,6.576473218982953,13.0,30.0,276,90,0.305,0.8149649360377629,0.9350518915299632,0.08032084113862785,0.261043382206903,0.6666666666666666,0.8374384236453202,0.74235807860262,85,33
grid_regularized_074,False,4,4,8.0,0.5,0.05,1.0,0.8,0.8,1.0,0.8301370541469946,0.013582147436244089,0.8173082825443917,0.8504584544531868,0.9289745679077317,0.006126810787034405,0.9225363874970175,0.9383754322217663,0.08856093773626943,0.004358987729631292,0.08409929007032649,0.09306238681736782,0.2878323558512173,0.013648825038784397,0.27048351874597376,0.3017944432397933,0.6808025042673302,0.03358627955911032,0.6428571428571429,0.7309941520467836,0.8310202008256644,0.009122948968319566,0.8181818181818182,0.8428571428571429,0.7479983723625784,0.020724715169697157,0.72,0.7763975155279503,62.0,10.51189802081432,46.0,75.0,26.75,3.112474899497183,22.0,30.0,248,107,0.32,0.8261275954285949,0.9388028395154513,0.07780966861423905,0.25332225219815646,0.6995884773662552,0.8374384236453202,0.7623318385650224,73,33
grid_regularized_037,False,4,3,8.0,0.0,1.0,10.0,0.8,0.8,1.2,0.8263181473382988,0.01129972215888246,0.8153168734724201,0.8447869572023314,0.9278744985599205,0.005563951744483431,0.921522309711286,0.9360311785735216,0.08912948633579784,0.004383997983328548,0.08435336005393393,0.09367692335219271,0.28935257372190143,0.011292475222638586,0.27579526760062706,0.3013744917224181,0.6729045912094478,0.05663728565577183,0.6119402985074627,0.7625,0.8465349151400476,0.028713738786030153,0.8079470198675497,0.8785714285714286,0.7475306790004062,0.02666770894095364,0.7214076246334311,0.7845659163987139,66.5,16.560495161679196,38.0,78.0,24.25,4.763139720814412,17.0,29.0,266,97,0.32,0.8188755847860507,0.9363773631313925,0.07950535920857495,0.2576575355849784,0.6827309236947792,0.8374384236453202,0.7522123893805309,79,33
grid_regularized_096,False,4,4,15.0,1.0,0.2,6.0,0.65,0.9,0.8,0.8224766101672454,0.009176611396954332,0.8149571033952094,0.8378328588503886,0.9270810274568162,0.004797409639790035,0.9203173466952994,0.9334964543163571,0.0902264172727012,0.004337753564589121,0.08531520950337172,0.09465445983286165,0.29239948488371814,0.010331255653925413,0.28016367789727936,0.3030623642510113,0.6657100923458096,0.04455774525460591,0.6057692307692307,0.7241379310344828,0.8557683624322698,0.02645857125377718,0.8344370860927153,0.9,0.7472940140474168,0.021726826555831868,0.7241379310344828,0.7753846153846153,68.5,12.835497652993435,48.0,82.0,23.0,5.244044240850758,14.0,27.0,274,92,0.265,0.8247996690275841,0.9394929046275357,0.07824121485040447,0.2534558274008732,0.6532846715328468,0.8817733990147784,0.750524109014675,95,24
grid_regularized_038,False,4,3,8.0,0.5,0.0,10.0,0.8,0.65,1.2,0.8286155860195876,0.012145065384878789,0.819003136814679,0.8493315666970036,0.928733351190158,0.006799060220110881,0.9212001908852303,0.9392252241692551,0.08839014966498876,0.004750648575029189,0.08259821100368435,0.09338498458472944,0.2867990574919243,0.013695424853604858,0.2674413793125774,0.30045349397603155,0.6765499060967244,0.0506548747695208,0.6288659793814433,0.7515527950310559,0.8388322080788968,0.026089965744958386,0.8013245033112583,0.8714285714285714,0.7471908892891722,0.02402952133380212,0.7172774869109948,0.7756410256410257,64.5,14.99166435056495,40.0,80.0,25.5,4.55521678957215,18.0,30.0,258,102,0.33,0.8161659789391312,0.9361723932961199,0.07960311851090385,0.25821190122694754,0.6887966804979253,0.8177339901477833,0.7477477477477478,75,37
grid_regularized_004,False,4,2,5.0,3.0,0.2,6.0,0.8,0.8,1.2,0.8228457207566445,0.010929059956426576,0.8085007099189477,0.8373395277072133,0.9269296853793914,0.005730120110294272,0.9198162729658793,0.9340092598019105,0.08903735644622578,0.0042410892186989495,0.08466856534370792,0.0939703902526128,0.2906752371383132,0.010971561560280113,0.2784551600713979,0.3017048352390178,0.6642456138016626,0.045771798275183316,0.6153846153846154,0.7393939393939394,0.8598195471746797,0.04075149246514478,0.8079470198675497,0.9142857142857143,0.7471679609724511,0.015708986597891352,0.7320954907161804,0.7721518987341772,70.0,15.921683328090658,43.0,83.0,22.25,6.609652033201143,12.0,29.0,280,89,0.29,0.8176961606852895,0.93679413512978,0.07978560734575851,0.25786235218951725,0.6666666666666666,0.8571428571428571,0.75,87,29
grid_regularized_014,False,4,2,8.0,3.0,1.0,6.0,0.8,0.8,1.2,0.8239600770966964,0.008671158865177045,0.8118732287689376,0.8361289724041998,0.9262208752284498,0.005141987940637281,0.9199355762347888,0.9333792416339448,0.08924612371697291,0.004111818031234234,0.08454066294525482,0.09378387724334011,0.29176135899440736,0.010257332273477252,0.27925538165161834,0.30213878793151666,0.6648492476446637,0.048958552596603824,0.6176470588235294,0.7469879518072289,0.8580442253662453,0.03316777105381525,0.8211920529801324,0.9,0.7471677317821347,0.021595135852920697,0.726790450928382,0.7823343848580442,69.75,16.345871038277526,42.0,84.0,22.5,5.5901699437494745,14.0,28.0,279,90,0.31,0.8169825645806875,0.9365686683109802,0.07988785833793761,0.25841497499741156,0.6640625,0.8374384236453202,0.7407407407407407,86,33
grid_regularized_084,False,4,4,12.0,0.0,0.05,6.0,0.8,0.65,0.8,0.8252070314971797,0.010423713007718738,0.8149270582519954,0.8423803879909749,0.9283794718456393,0.0063584944119996056,0.9187186828919112,0.9361630428412354,0.08929002917765994,0.004723505077218078,0.08409883762835017,0.09508152683993586,0.28884174081185665,0.012612792355915359,0.2737925657462414,0.3044837515546652,0.6730921722257455,0.050570645475222165,0.6233183856502242,0.7484662576687117,0.8438833999885325,0.0250207038745139,0.8079470198675497,0.8785714285714286,0.7470243372241752,0.023289960811354427,0.7164948453608248,0.7770700636942676,66.0,15.700318468107582,41.0,84.0,24.75,4.602988159880492,17.0,29.0,264,99,0.305,0.8174521254595304,0.9371494161775858,0.07942979162085487,0.2570244565997516,0.6798418972332015,0.8472906403940886,0.7543859649122807,81,31
grid_regularized_093,False,4,4,15.0,0.5,0.0,3.0,0.8,0.9,1.2,0.831052578339848,0.012546615538389814,0.8188737377020577,0.851609292987297,0.9287900416202646,0.006119228522870255,0.9217728465759962,0.9373937760065639,0.08841505088785623,0.004613680571038015,0.08315108836487026,0.09337932373646185,0.2869785773397967,0.012359295900694784,0.27150587842544194,0.2993024347459786,0.6704352821578059,0.042730981391044434,0.6321243523316062,0.7425149700598802,0.8465453076173275,0.023864129697104434,0.8211920529801324,0.8714285714285714,0.7469850699756361,0.020992334335800125,0.7253333333333334,0.779874213836478,66.75,14.00669482783144,43.0,79.0,24.25,4.205650960315181,18.0,29.0,267,97,0.265,0.8231373054668323,0.9385227140739121,0.07842407566578237,0.253636792712171,0.644927536231884,0.8768472906403941,0.7432150313152401,98,25
grid_regularized_002,False,4,2,5.0,3.0,0.0,1.0,0.9,0.8,1.2,0.8243449931190167,0.0139661951603198,0.805510899949335,0.8431674425903191,0.926134291001829,0.005907144934411024,0.9180147936053449,0.9340532145578151,0.08879545535786837,0.004227418716780197,0.08423753654676057,0.09391720635987894,0.291571228678088,0.010896711815715415,0.2777090325486219,0.30338455355667515,0.6682087952697708,0.04234142150263855,0.632,0.7378048780487805,0.8527932470399358,0.04623524141534503,0.8013245033112583,0.9,0.7469601432871597,0.013217821694582937,0.73224043715847,0.7682539682539683,68.5,17.44276354251241,43.0,92.0,23.25,7.39509972887452,14.0,31.0,274,93,0.29,0.8157060248260765,0.9350518915299632,0.08010527138253982,0.2608800717638178,0.660377358490566,0.8620689655172413,0.7478632478632479,90,28
hand_regularized_02,False,4,3,12.0,1.0,0.2,6.0,0.8,0.8,1.0,0.8266354798542448,0.01068679106859422,0.8170541016015949,0.8438360335748758,0.928320910929654,0.005575788406218644,0.9221307563827249,0.9361483912559339,0.08854849920689853,0.004487017897619652,0.08387822809762967,0.09359101354852548,0.2883937934468195,0.011866766052557274,0.2748598913611642,0.3026432445607502,0.6668799400017842,0.04819850430511974,0.6086956521739131,0.7425149700598802,0.8538775586995786,0.02966050055307716,0.8211920529801324,0.9,0.7469165758412217,0.020496746665967142,0.7262247838616714,0.779874213836478,68.5,14.99166435056495,43.0,81.0,23.25,5.402545696243577,14.0,27.0,274,93,0.325,0.8169400789450382,0.9361723932961199,0.08024589387793923,0.25906313762261374,0.6962025316455697,0.812807881773399,0.75,72,38
grid_regularized_061,False,4,4,5.0,0.0,1.0,6.0,0.9,0.65,1.0,0.8331193901969267,0.012310612857611952,0.8240044442638954,0.8541164603727887,0.931276322072959,0.0068368150541907695,0.9229778095919828,0.9417746000117213,0.08736871636703418,0.004682598261604964,0.08142861925350066,0.09317333341898491,0.28268677088480865,0.013805967691587063,0.2621127950916479,0.29690144781795574,0.6846813771003579,0.03125228408629145,0.6534653465346535,0.7361963190184049,0.8235537434419884,0.028207124227961594,0.7947019867549668,0.8642857142857143,0.7468928350585723,0.016745105744133664,0.7193460490463215,0.7643312101910829,60.5,10.828203913853857,43.0,70.0,28.0,5.385164807134504,19.0,33.0,242,112,0.315,0.8243209902053537,0.9401966343953048,0.07741533484665115,0.2512542724919034,0.6745098039215687,0.8472906403940886,0.7510917030567685,83,31
grid_regularized_009,False,4,2,8.0,0.0,0.2,6.0,0.8,0.9,1.0,0.8255955310344779,0.009298774502269043,0.8115686547981132,0.8350208237351037,0.9265768760300483,0.005244774385032525,0.9197685516583154,0.9330862099279142,0.089043154359238,0.004084020777015909,0.08459196651803978,0.09384971254820985,0.2907347834352031,0.009944983635883083,0.28012515814744277,0.3010956892972074,0.6685215622997878,0.043032876155128394,0.6354166666666666,0.7425149700598802,0.8493862167082367,0.02689052454444363,0.8211920529801324,0.8806818181818182,0.7467838145032962,0.020587745095081385,0.7253333333333334,0.779874213836478,67.75,15.171931320698759,43.0,84.0,23.75,4.437059837324712,18.0,29.0,271,95,0.3,0.8162214609543363,0.9363227045086531,0.07998685191540611,0.2590540625165775,0.6653846153846154,0.8522167487684729,0.7473002159827213,87,30
grid_regularized_072,False,4,4,8.0,0.0,1.0,3.0,0.8,0.8,1.2,0.8325877667625019,0.011025966173490623,0.8229620969336663,0.8507660467274065,0.9294972262136253,0.006254502698031713,0.9221426867096159,0.9392398757545567,0.08754704318798236,0.004521079096630309,0.08233371255263777,0.09245524954933428,0.2853684804107413,0.012698148468720643,0.2675027866106622,0.29745920664958914,0.6766849160334377,0.04302064771037647,0.6243654822335025,0.7333333333333333,0.8362618617585504,0.028181474749157782,0.8013245033112583,0.8785714285714286,0.7464960814224766,0.01891850706333794,0.7253333333333334,0.7658227848101266,63.75,12.255100978776143,44.0,74.0,26.0,5.244044240850758,17.0,30.0,255,104,0.295,0.8229269594527513,0.939076132629148,0.07784695377210421,0.2526095572987542,0.6704545454545454,0.8719211822660099,0.7580299785867237,87,26
grid_regularized_095,False,4,4,15.0,1.0,0.05,10.0,0.9,0.65,0.8,0.8310488402769624,0.012231640275800539,0.8205629893716895,0.851738647282208,0.9298156941966644,0.006428301660445842,0.9214507277499403,0.9393424368516674,0.08830176648635399,0.00476902971425813,0.08248672905825923,0.09342291076492368,0.2857665884766841,0.013062689956041287,0.26767681750550876,0.2991495830119965,0.6704787604296466,0.039444006431794854,0.6330275229357798,0.7261904761904762,0.8444786380837705,0.024544528835449442,0.8079470198675497,0.8693181818181818,0.7463697399660972,0.020877268241558843,0.720626631853786,0.7688442211055276,66.25,12.457427503300993,46.0,80.0,24.5,3.840572873934304,19.0,29.0,265,98,0.29,0.8200600112541586,0.9379078045680944,0.07903885119610114,0.2560230826720714,0.6812749003984063,0.8423645320197044,0.7533039647577092,80,32
grid_regularized_073,False,4,4,8.0,0.0,1.0,10.0,0.9,0.65,1.0,0.8328374409893253,0.010742869550604174,0.8252789548146763,0.8512459418953794,0.9310381746890319,0.006328903715670391,0.9238964447625865,0.9410127175760417,0.08739153146541297,0.004629560612717236,0.08246962330711712,0.09289266541323325,0.28316309185593264,0.012365233537103702,0.2657715059636431,0.2953026495437587,0.6857566709654332,0.03739554965147045,0.6557377049180327,0.7483870967741936,0.8225318762363465,0.03444683459422126,0.7682119205298014,0.8571428571428571,0.7463410249611606,0.011093150362147,0.7297297297297297,0.7581699346405228,60.5,12.737739202856996,39.0,70.0,28.0,5.431390245600108,20.0,35.0,242,112,0.315,0.823305796527283,0.9392947671201054,0.07770772843800638,0.2528081246436343,0.6967213114754098,0.8374384236453202,0.7606263982102909,74,33
grid_regularized_010,False,4,2,8.0,1.0,0.0,6.0,0.65,0.65,0.8,0.8198149779422821,0.011281891000734873,0.8049036243597868,0.8366792739942948,0.9247490120344822,0.005335810478312504,0.9170007158196133,0.9313573228623337,0.09072434089425364,0.003869339878868362,0.0863472284439641,0.09573454431846168,0.29481970540448604,0.009730289591702251,0.2830939110666461,0.3064642150407282,0.6646394064872325,0.03947729029438587,0.6183574879227053,0.7261904761904762,0.855179395659528,0.046235587652818835,0.8079470198675497,0.9142857142857143,0.7460120401994814,0.018048249981987716,0.7204301075268817,0.7648902821316614,69.0,13.47219358530748,46.0,79.0,23.0,7.582875444051551,12.0,31.0,276,92,0.305,0.808976245505468,0.9348264247111633,0.08098200209768844,0.2627460044367045,0.6867469879518072,0.8423645320197044,0.7566371681415929,78,32
grid_regularized_015,False,4,2,12.0,0.0,0.2,10.0,0.9,0.65,0.8,0.8221065376870322,0.012679803631050765,0.8061690296983128,0.8413077626824077,0.9262206644195816,0.005668449826454313,0.9189811500835123,0.9341118208990212,0.08948882831813405,0.004452925150376576,0.08408440287597495,0.09421512511835677,0.2912971401481328,0.011103017192180617,0.27684127575466916,0.30224557871417246,0.668776080230121,0.05883139466711653,0.6009615384615384,0.7625,0.8502010406811732,0.03153144061457608,0.8079470198675497,0.8928571428571429,0.7459331837764406,0.025108986748117405,0.7183908045977011,0.7845659163987139,68.25,17.711225254058512,38.0,83.0,23.75,5.356071321407137,15.0,29.0,273,95,0.305,0.8198256761837213,0.9374773679140219,0.07938672747168839,0.2568710377071726,0.6842105263157895,0.8325123152709359,0.7511111111111111,78,34
