variant,note,added_features,added_feature_count,feature_count,folds,eval_pr_auc_mean,eval_pr_auc_std,eval_pr_auc_min,eval_pr_auc_max,eval_roc_auc_mean,eval_roc_auc_std,eval_roc_auc_min,eval_roc_auc_max,eval_brier_mean,eval_brier_std,eval_brier_min,eval_brier_max,eval_logloss_mean,eval_logloss_std,eval_logloss_min,eval_logloss_max,eval_precision_at_threshold_mean,eval_precision_at_threshold_std,eval_precision_at_threshold_min,eval_precision_at_threshold_max,eval_recall_at_threshold_mean,eval_recall_at_threshold_std,eval_recall_at_threshold_min,eval_recall_at_threshold_max,eval_f1_at_threshold_mean,eval_f1_at_threshold_std,eval_f1_at_threshold_min,eval_f1_at_threshold_max,eval_false_positive_at_threshold_mean,eval_false_positive_at_threshold_std,eval_false_positive_at_threshold_min,eval_false_positive_at_threshold_max,eval_false_negative_at_threshold_mean,eval_false_negative_at_threshold_std,eval_false_negative_at_threshold_min,eval_false_negative_at_threshold_max,total_false_positive,total_false_negative,final_threshold_tuned,final_eval_pr_auc,final_eval_roc_auc,final_eval_brier,final_eval_logloss,final_eval_precision_at_threshold,final_eval_recall_at_threshold,final_eval_f1_at_threshold,final_eval_false_positive_at_threshold,final_eval_false_negative_at_threshold,rolling_f1_delta_vs_baseline,rolling_pr_auc_delta_vs_baseline,final_f1_delta_vs_baseline,final_pr_auc_delta_vs_baseline,final_fp_delta_vs_baseline,final_fn_delta_vs_baseline
baseline_46_native,공식 46개 입력셋 baseline,,0,46,4,0.8362776703954942,0.011519384840055576,0.8217395440230841,0.8539769071400813,0.9312440804544471,0.0066924824006917025,0.9226079694583632,0.9408222469671218,0.08619087556385366,0.004340350328064914,0.08156045581514801,0.09093402184296816,0.2817526781913564,0.013273296595601513,0.26482676658392096,0.29620962359363856,0.6916675349549772,0.03481138211938044,0.6456310679611651,0.7407407407407407,0.8432101287233738,0.0430173088839391,0.7947019867549668,0.8863636363636364,0.7588689376474644,0.025121692196728062,0.7169811320754716,0.7839195979899497,60.0,11.510864433221338,42.0,73.0,24.75,6.905613658466566,16.0,32.0,240,99,0.3,0.832111964389642,0.9415289383245767,0.0758321780660485,0.2469533535688416,0.6941176470588235,0.8719211822660099,0.7729257641921398,78,26,0.0,0.0,0.0,0.0,0,0
trend_diff_pack_add_native,재무/현금흐름 악화 속도 6개 diff feature 추가,"interest_coverage_ratio_diff, cash_ratio_diff, ocf_to_sales_diff, operating_roa_diff, short_term_borrowings_share_diff, total_borrowings_ratio_diff",6,52,4,0.8330882970758948,0.010392106262921672,0.8253743184370546,0.850933034569376,0.9300686244873198,0.005618132774807982,0.922870436649964,0.938170310027545,0.08699273920768509,0.0040624584813458865,0.0822000228523181,0.09153276849859165,0.284773863622632,0.012332556156953414,0.2689290383329902,0.29718013271228283,0.6891576813531738,0.040501058941412954,0.6524064171122995,0.7575757575757576,0.8405304822109458,0.035625604995225484,0.7878787878787878,0.875,0.7560571541796732,0.02294491430891583,0.7282913165266106,0.7911392405063291,60.75,13.06474263045392,40.0,76.0,25.25,6.299801584177076,18.0,35.0,243,101,0.31,0.8329001936511419,0.9413683786202798,0.07539947053108045,0.24757725395489255,0.6923076923076923,0.8423645320197044,0.76,76,32,-0.002811783467791207,-0.0031893733195993423,-0.012925764192139755,0.0007882292614999065,-2,6
peer_ratio_pct_pack_add_native,동일 산업-연도 내 ratio percentile 4개 추가,"net_margin_industry_year_pct, interest_coverage_ratio_industry_year_pct, short_term_borrowings_share_industry_year_pct, cashflow_coverage_ratio_industry_year_pct",4,50,4,0.8373714013286355,0.011670412928741462,0.8224445961007374,0.8548494004040463,0.9305364423406205,0.006380340365332497,0.9211643999045575,0.9391226630721444,0.08597805419765779,0.00470081105235413,0.08009290807710076,0.09215765108106001,0.28277877967617115,0.012657442452208841,0.2660351116829426,0.30028416760536936,0.6845302267944351,0.049810201925546964,0.6275510204081632,0.7625,0.8466296121097446,0.026977965253868134,0.8079470198675497,0.8785714285714286,0.7551049402569832,0.021225302703043097,0.7321428571428571,0.7845659163987139,62.75,14.359230480774379,38.0,73.0,24.25,4.548351349665063,17.0,29.0,251,97,0.345,0.8199784224495431,0.9371904101446403,0.0795350803227021,0.25717913349319826,0.6861924686192469,0.8078817733990148,0.7420814479638009,75,39,-0.0037639973904812773,0.001093730933141357,-0.03084431622833883,-0.012133541940098858,-3,13
trend_peer_combined_pack_add_native,trend diff 6개 + peer ratio percentile 4개 통합 추가,"interest_coverage_ratio_diff, cash_ratio_diff, ocf_to_sales_diff, operating_roa_diff, short_term_borrowings_share_diff, total_borrowings_ratio_diff, net_margin_industry_year_pct, interest_coverage_ratio_industry_year_pct, short_term_borrowings_share_industry_year_pct, cashflow_coverage_ratio_industry_year_pct",10,56,4,0.8361129434000381,0.01705673337608695,0.8244684661550387,0.8655203275175787,0.9302162174435573,0.007239245185067152,0.922106895728943,0.9419357674500382,0.08654139908788609,0.004851941974821183,0.0793399355603085,0.09166817526110453,0.2835607540490669,0.015067327870832535,0.25989568645051797,0.2986278916012084,0.6863766812406833,0.03282185016005578,0.6445497630331753,0.7352941176470589,0.8332252874057511,0.01111790297232787,0.8242424242424242,0.8522727272727273,0.7522922442279484,0.020834093458086973,0.723404255319149,0.778816199376947,60.75,11.321991874224253,45.0,75.0,26.25,1.7853571071357126,24.0,29.0,243,105,0.315,0.8404055300457053,0.9436674569392538,0.0736911120851346,0.2431331903243861,0.7049180327868853,0.8472906403940886,0.7695749440715883,72,31,-0.006576693419516055,-0.00016472699545611036,-0.0033508201205514343,0.008293565656063318,-6,5
