candidate_id,is_baseline,max_depth,min_child_weight,gamma,reg_alpha,reg_lambda,subsample,colsample_bytree,scale_pos_weight_multiplier,eval_year,policy_year,train_rows,policy_rows,eval_rows,eval_positive_rate,best_iteration,threshold_tuned,threshold_selection_rule,policy_precision_at_threshold,policy_recall_at_threshold,policy_f1_at_threshold,policy_pr_auc,policy_roc_auc,policy_brier,policy_logloss,eval_pr_auc,eval_roc_auc,eval_brier,eval_logloss,eval_precision_at_threshold,eval_recall_at_threshold,eval_f1_at_threshold,eval_true_negative_at_threshold,eval_false_positive_at_threshold,eval_false_negative_at_threshold,eval_true_positive_at_threshold
hand_regularized_05,False,3,8.0,1.0,0.2,6.0,0.65,0.8,1.2,2020,2019,2001,574,603,0.2504145936981758,304,0.32,policy_max_precision_with_recall_ge_0.85,0.7212121212121212,0.85,0.780327868852459,0.8569369645539323,0.9456221198156681,0.07619132098337446,0.2515995278947652,0.8475101094359325,0.9375842466154838,0.08308209669967595,0.27063239565865954,0.7411764705882353,0.8344370860927153,0.7850467289719626,408,44,25,126
hand_regularized_05,False,3,8.0,1.0,0.2,6.0,0.65,0.8,1.2,2021,2020,2575,603,673,0.2451708766716196,323,0.315,policy_max_precision_with_recall_ge_0.85,0.7329545454545454,0.8543046357615894,0.7889908256880734,0.872901240161425,0.9478403563265546,0.07662042492137223,0.24789256031078571,0.8195202440577276,0.9228107850155094,0.09291290360772399,0.2971791954035071,0.665,0.806060606060606,0.7287671232876712,441,67,32,133
hand_regularized_05,False,3,8.0,1.0,0.2,6.0,0.65,0.8,1.2,2022,2021,3178,673,676,0.2603550295857988,399,0.255,policy_max_precision_with_recall_ge_0.85,0.6513761467889908,0.8606060606060606,0.741514360313316,0.8312791712971322,0.9311858744929611,0.08657716558418356,0.27989984341279484,0.8218207478047445,0.926,0.0922750932755171,0.2987953901669247,0.7009345794392523,0.8522727272727273,0.7692307692307693,436,64,26,150
grid_regularized_001,False,2,5.0,1.0,0.0,3.0,0.8,0.9,0.8,2019,2018,1490,511,574,0.24390243902439024,208,0.24,policy_max_precision_with_recall_ge_0.85,0.5987654320987654,0.8584070796460177,0.7054545454545454,0.7992765542178222,0.9155067372259527,0.08823136854736857,0.2898742907296477,0.828086491640979,0.9275345622119816,0.08584237665808457,0.28560447162946684,0.6294416243654822,0.8857142857142857,0.7359050445103857,361,73,16,124
grid_regularized_001,False,2,5.0,1.0,0.0,3.0,0.8,0.9,0.8,2020,2019,2001,574,603,0.2504145936981758,195,0.37,policy_max_precision_with_recall_ge_0.85,0.75,0.8571428571428571,0.8,0.853292363175248,0.9393515470704411,0.07749611000183383,0.26331112577769555,0.8264518205420678,0.9257164625212448,0.0898619808491851,0.2953769481822506,0.7309941520467836,0.8278145695364238,0.7763975155279503,406,46,26,125
grid_regularized_001,False,2,5.0,1.0,0.0,3.0,0.8,0.9,0.8,2021,2020,2575,603,673,0.2451708766716196,395,0.305,policy_max_precision_with_recall_ge_0.85,0.7262569832402235,0.8609271523178808,0.7878787878787878,0.8578697253713854,0.9405878216022974,0.08008013588582744,0.2616106173204425,0.8114928679243741,0.9205917442137914,0.09270077790568526,0.2993092343551101,0.6571428571428571,0.8363636363636363,0.736,436,72,27,138
grid_regularized_001,False,2,5.0,1.0,0.0,3.0,0.8,0.9,0.8,2022,2021,3178,673,676,0.2603550295857988,310,0.25,policy_max_precision_with_recall_ge_0.85,0.6409090909090909,0.8545454545454545,0.7324675324675325,0.825216840736182,0.9272846575996183,0.08941926385762533,0.2860916728953336,0.8189875903346326,0.9226022727272728,0.09241934443587689,0.3027351309081196,0.6652360515021459,0.8806818181818182,0.7579462102689487,422,78,21,155
grid_regularized_002,False,2,5.0,3.0,0.0,1.0,0.9,0.8,1.2,2019,2018,1490,511,574,0.24390243902439024,399,0.245,policy_max_precision_with_recall_ge_0.85,0.6178343949044586,0.8584070796460177,0.7185185185185186,0.8034826079619249,0.9191088184284253,0.08611102950631977,0.28579729405656573,0.8303178364870515,0.9285714285714286,0.08423753654676057,0.2841950913867903,0.6363636363636364,0.9,0.7455621301775148,362,72,14,126
grid_regularized_002,False,2,5.0,3.0,0.0,1.0,0.9,0.8,1.2,2020,2019,2001,574,603,0.2504145936981758,377,0.405,policy_max_precision_with_recall_ge_0.85,0.7806451612903226,0.8642857142857143,0.8203389830508474,0.8599267041030788,0.9429558920342331,0.0751723047403672,0.2569722337838152,0.8431674425903191,0.9340532145578151,0.08502653729489974,0.2777090325486219,0.7378048780487805,0.8013245033112583,0.7682539682539683,409,43,30,121
grid_regularized_002,False,2,5.0,3.0,0.0,1.0,0.9,0.8,1.2,2021,2020,2575,603,673,0.2451708766716196,399,0.345,policy_max_precision_with_recall_ge_0.85,0.7371428571428571,0.8543046357615894,0.7914110429447853,0.859460487417995,0.9387856766102093,0.08133795676016667,0.2656233891689927,0.805510899949335,0.9180147936053449,0.09391720635987894,0.30338455355667515,0.6666666666666666,0.8121212121212121,0.73224043715847,441,67,31,134
grid_regularized_002,False,2,5.0,3.0,0.0,1.0,0.9,0.8,1.2,2022,2021,3178,673,676,0.2603550295857988,394,0.215,policy_max_precision_with_recall_ge_0.85,0.6103896103896104,0.8545454545454545,0.7121212121212122,0.8232410278609885,0.9263898830827964,0.08950131428571911,0.28675757822316184,0.8183837934493611,0.9238977272727272,0.09200054122993426,0.3009962372202647,0.632,0.8977272727272727,0.7417840375586855,408,92,18,158
grid_regularized_003,False,2,5.0,3.0,0.05,1.0,0.65,0.65,0.8,2019,2018,1490,511,574,0.24390243902439024,399,0.23,policy_max_precision_with_recall_ge_0.85,0.610062893081761,0.8584070796460177,0.7132352941176471,0.8090033013081053,0.9183528260772891,0.08586576096162898,0.28469186171792127,0.827577912828962,0.9307274522712311,0.08488775314676562,0.2806986241646697,0.6206896551724138,0.9,0.7346938775510204,357,77,14,126
grid_regularized_003,False,2,5.0,3.0,0.05,1.0,0.65,0.65,0.8,2020,2019,2001,574,603,0.2504145936981758,283,0.38,policy_max_precision_with_recall_ge_0.85,0.74375,0.85,0.7933333333333333,0.8536480030593112,0.9434331797235024,0.07530722847426646,0.2554837871055569,0.843959856037837,0.9354890699173651,0.08386779859154204,0.2750777617748291,0.75,0.8145695364238411,0.780952380952381,411,41,28,123
grid_regularized_003,False,2,5.0,3.0,0.05,1.0,0.65,0.65,0.8,2021,2020,2575,603,673,0.2451708766716196,395,0.32,policy_max_precision_with_recall_ge_0.85,0.7413793103448276,0.8543046357615894,0.7938461538461539,0.8628606904402385,0.9416134325734045,0.07924496957938905,0.25811456693896445,0.8045342760015851,0.9186590312574565,0.09455112497220208,0.30501400374426735,0.6616915422885572,0.806060606060606,0.726775956284153,440,68,32,133
grid_regularized_003,False,2,5.0,3.0,0.05,1.0,0.65,0.65,0.8,2022,2021,3178,673,676,0.2603550295857988,399,0.235,policy_max_precision_with_recall_ge_0.85,0.6299559471365639,0.8666666666666667,0.7295918367346939,0.8218805270137953,0.926246719160105,0.08955752168468313,0.2881106647651686,0.8167288675173706,0.9241590909090909,0.0923217953461282,0.3002728364854526,0.6666666666666666,0.8977272727272727,0.7651331719128329,421,79,18,158
grid_regularized_004,False,2,5.0,3.0,0.2,6.0,0.8,0.8,1.2,2019,2018,1490,511,574,0.24390243902439024,345,0.225,policy_max_precision_with_recall_ge_0.85,0.593939393939394,0.8672566371681416,0.7050359712230215,0.8042163549920278,0.9178191844176635,0.08686272737865683,0.28701012152427946,0.8283353392408505,0.9308591178406846,0.08466856534370792,0.28102816940050507,0.6153846153846154,0.9142857142857143,0.735632183908046,354,80,12,128
grid_regularized_004,False,2,5.0,3.0,0.2,6.0,0.8,0.8,1.2,2020,2019,2001,574,603,0.2504145936981758,364,0.38,policy_max_precision_with_recall_ge_0.85,0.759493670886076,0.8571428571428571,0.8053691275167785,0.8580414912949533,0.943614219881501,0.07610698954528725,0.2550751381627691,0.8373395277072133,0.9340092598019105,0.08498913579282377,0.2784551600713979,0.7393939393939394,0.8079470198675497,0.7721518987341772,409,43,29,122
grid_regularized_004,False,2,5.0,3.0,0.2,6.0,0.8,0.8,1.2,2021,2020,2575,603,673,0.2451708766716196,398,0.3,policy_max_precision_with_recall_ge_0.85,0.7262569832402235,0.8609271523178808,0.7878787878787878,0.8533207639821601,0.9397526812401102,0.08119595566486909,0.26430222456189667,0.8085007099189477,0.9198162729658793,0.0939703902526128,0.3015127838423321,0.6509433962264151,0.8363636363636363,0.7320954907161804,434,74,27,138
grid_regularized_004,False,2,5.0,3.0,0.2,6.0,0.8,0.8,1.2,2022,2021,3178,673,676,0.2603550295857988,389,0.22,policy_max_precision_with_recall_ge_0.85,0.6233766233766234,0.8727272727272727,0.7272727272727273,0.8257196624673363,0.9277738010021475,0.08875338339337177,0.28555366479237543,0.8172073061595669,0.9230340909090909,0.09252133439575859,0.3017048352390178,0.6512605042016807,0.8806818181818182,0.748792270531401,417,83,21,155
grid_regularized_005,False,2,8.0,0.0,0.0,3.0,0.9,0.65,1.0,2019,2018,1490,511,574,0.24390243902439024,281,0.26,policy_max_precision_with_recall_ge_0.85,0.60625,0.8584070796460177,0.7106227106227107,0.8061623119067803,0.9180415351091742,0.08697885147488635,0.2869481824351791,0.8291827335645017,0.928933508887426,0.08551308989928474,0.28349480974159813,0.6326530612244898,0.8857142857142857,0.7380952380952381,362,72,16,124
grid_regularized_005,False,2,8.0,0.0,0.0,3.0,0.9,0.65,1.0,2020,2019,2001,574,603,0.2504145936981758,265,0.405,policy_max_precision_with_recall_ge_0.85,0.7741935483870968,0.8571428571428571,0.8135593220338984,0.8571797776294586,0.9412277814351547,0.07600516811465383,0.26112184764124186,0.835777090370881,0.9312254585946199,0.08599721444199405,0.282917000653905,0.75625,0.8013245033112583,0.7781350482315113,413,39,30,121
grid_regularized_005,False,2,8.0,0.0,0.0,3.0,0.9,0.65,1.0,2021,2020,2575,603,673,0.2451708766716196,397,0.32,policy_max_precision_with_recall_ge_0.85,0.7303370786516854,0.8609271523178808,0.790273556231003,0.8568566526629684,0.9393863916075719,0.08124582376898302,0.26427992327372335,0.8138905355951297,0.9196373180625149,0.0929502684658919,0.29974646296777324,0.6633663366336634,0.8121212121212121,0.7302452316076294,440,68,31,134
grid_regularized_005,False,2,8.0,0.0,0.0,3.0,0.9,0.65,1.0,2022,2021,3178,673,676,0.2603550295857988,378,0.235,policy_max_precision_with_recall_ge_0.85,0.6322869955156951,0.8545454545454545,0.7268041237113402,0.8206557109737522,0.9257933667382486,0.09019906090561976,0.2889165479247779,0.8194111591509388,0.9220113636363636,0.09278285503012541,0.30247394509603487,0.6569037656903766,0.8920454545454546,0.7566265060240964,418,82,19,157
grid_regularized_006,False,2,8.0,0.0,0.05,1.0,0.65,0.8,1.2,2019,2018,1490,511,574,0.24390243902439024,296,0.225,policy_max_precision_with_recall_ge_0.85,0.5798816568047337,0.8672566371681416,0.6950354609929078,0.8017028647132186,0.9156401476408592,0.08737644706861523,0.28930833271031836,0.8269677244928786,0.9286537195523371,0.08531635828377884,0.2841107378781935,0.6237623762376238,0.9,0.7368421052631579,358,76,14,126
grid_regularized_006,False,2,8.0,0.0,0.05,1.0,0.65,0.8,1.2,2020,2019,2001,574,603,0.2504145936981758,267,0.385,policy_max_precision_with_recall_ge_0.85,0.7643312101910829,0.8571428571428571,0.8080808080808081,0.856138061059698,0.9424950625411455,0.07647551834318149,0.25859802861452097,0.8387184155416777,0.9326466623688683,0.08616733762016181,0.28258846033838064,0.7579617834394905,0.7880794701986755,0.7727272727272727,414,38,32,119
grid_regularized_006,False,2,8.0,0.0,0.05,1.0,0.65,0.8,1.2,2021,2020,2575,603,673,0.2451708766716196,398,0.33,policy_max_precision_with_recall_ge_0.85,0.7428571428571429,0.8609271523178808,0.7975460122699386,0.8628698343529255,0.942653695129813,0.0792262277821884,0.2577333874452801,0.8102151087342992,0.9204963015986638,0.09316212446157046,0.30147970358382536,0.6717171717171717,0.806060606060606,0.7327823691460055,443,65,32,133
grid_regularized_006,False,2,8.0,0.0,0.05,1.0,0.65,0.8,1.2,2022,2021,3178,673,676,0.2603550295857988,321,0.225,policy_max_precision_with_recall_ge_0.85,0.6068376068376068,0.8606060606060606,0.7117794486215538,0.820986547268099,0.9246241947029349,0.09054658146114963,0.2907320593723846,0.8160582896655935,0.922534090909091,0.09282921372966814,0.30310786683097674,0.6569037656903766,0.8920454545454546,0.7566265060240964,418,82,19,157
grid_regularized_007,False,2,8.0,0.0,0.05,6.0,0.8,0.8,1.2,2019,2018,1490,511,574,0.24390243902439024,398,0.215,policy_max_precision_with_recall_ge_0.85,0.5868263473053892,0.8672566371681416,0.7,0.8092071020284576,0.9187975274603104,0.0857311755686385,0.2841864939255984,0.8276603295706896,0.9291474654377881,0.08539344014369937,0.2826081313283938,0.616504854368932,0.9071428571428571,0.7341040462427746,355,79,13,127
grid_regularized_007,False,2,8.0,0.0,0.05,6.0,0.8,0.8,1.2,2020,2019,2001,574,603,0.2504145936981758,362,0.385,policy_max_precision_with_recall_ge_0.85,0.7579617834394905,0.85,0.8013468013468014,0.855642454218593,0.9429558920342331,0.07615814921892577,0.2564282677219431,0.836903672067667,0.9336722733399753,0.08445618682378604,0.2785421853991556,0.7530864197530864,0.8079470198675497,0.7795527156549521,412,40,29,122
grid_regularized_007,False,2,8.0,0.0,0.05,6.0,0.8,0.8,1.2,2021,2020,2575,603,673,0.2451708766716196,395,0.315,policy_max_precision_with_recall_ge_0.85,0.7262569832402235,0.8609271523178808,0.7878787878787878,0.8550176440431808,0.939444997948778,0.08114870573950711,0.26447924172789783,0.8101609411529705,0.9198282032927703,0.09436432343326526,0.301877978123818,0.6538461538461539,0.8242424242424242,0.7292225201072386,436,72,29,136
grid_regularized_007,False,2,8.0,0.0,0.05,6.0,0.8,0.8,1.2,2022,2021,3178,673,676,0.2603550295857988,384,0.24,policy_max_precision_with_recall_ge_0.85,0.6266666666666667,0.8545454545454545,0.7230769230769231,0.8267978684650156,0.9277380100214745,0.08884742315192148,0.285688276364242,0.8173854152269727,0.9225113636363635,0.09293398610125732,0.30269300122377923,0.6695652173913044,0.875,0.7586206896551724,424,76,22,154
grid_regularized_008,False,2,8.0,0.0,0.2,1.0,0.65,0.65,0.8,2019,2018,1490,511,574,0.24390243902439024,364,0.225,policy_max_precision_with_recall_ge_0.85,0.5914634146341463,0.8584070796460177,0.7003610108303249,0.7999271411805084,0.9151732111886868,0.08791080319332661,0.29015939060835433,0.8199276907979887,0.9271066491112574,0.08758861406923074,0.2874322842773309,0.6069651741293532,0.8714285714285714,0.7155425219941349,355,79,18,122
grid_regularized_008,False,2,8.0,0.0,0.2,1.0,0.65,0.65,0.8,2020,2019,2001,574,603,0.2504145936981758,375,0.355,policy_max_precision_with_recall_ge_0.85,0.7212121212121212,0.85,0.780327868852459,0.8594177262199258,0.9450460829493088,0.07564056394617594,0.251415529635495,0.8474395451586667,0.9363242102795523,0.08336407206001731,0.2718306088605988,0.7272727272727273,0.7947019867549668,0.759493670886076,407,45,31,120
grid_regularized_008,False,2,8.0,0.0,0.2,1.0,0.65,0.65,0.8,2021,2020,2575,603,673,0.2451708766716196,396,0.32,policy_max_precision_with_recall_ge_0.85,0.7344632768361582,0.8609271523178808,0.7926829268292683,0.8625243376300206,0.9406610795288051,0.07947116132397698,0.2599187792083699,0.8038696981301225,0.9159747077069913,0.09552488246283317,0.30875502154367546,0.6553398058252428,0.8181818181818182,0.7277628032345014,437,71,30,135
grid_regularized_008,False,2,8.0,0.0,0.2,1.0,0.65,0.65,0.8,2022,2021,3178,673,676,0.2603550295857988,398,0.22,policy_max_precision_with_recall_ge_0.85,0.6228070175438597,0.8606060606060606,0.72264631043257,0.821084585360175,0.9250656167979002,0.09027305400356397,0.28972399608253796,0.8189312364100407,0.9228068181818181,0.09377364559306724,0.3031124972084476,0.6596638655462185,0.8920454545454546,0.7584541062801933,419,81,19,157
grid_regularized_009,False,2,8.0,0.0,0.2,6.0,0.8,0.9,1.0,2019,2018,1490,511,574,0.24390243902439024,399,0.26,policy_max_precision_with_recall_ge_0.85,0.60625,0.8584070796460177,0.7106227106227107,0.8068269806153069,0.9183750611464402,0.08625048189812318,0.28500292647369324,0.8328809062360579,0.9299868334430547,0.08459196651803978,0.2814871810171409,0.6354166666666666,0.8714285714285714,0.7349397590361446,364,70,18,122
grid_regularized_009,False,2,8.0,0.0,0.2,6.0,0.8,0.9,1.0,2020,2019,2001,574,603,0.2504145936981758,389,0.365,policy_max_precision_with_recall_ge_0.85,0.759493670886076,0.8571428571428571,0.8053691275167785,0.8591450406927293,0.9440750493745885,0.07550006079078415,0.2532916363837968,0.8350208237351037,0.9330862099279142,0.08542035061230113,0.28012515814744277,0.7425149700598802,0.8211920529801324,0.779874213836478,409,43,27,124
grid_regularized_009,False,2,8.0,0.0,0.2,6.0,0.8,0.9,1.0,2021,2020,2575,603,673,0.2451708766716196,396,0.315,policy_max_precision_with_recall_ge_0.85,0.7247191011235955,0.8543046357615894,0.78419452887538,0.8537945511808569,0.9385659028306863,0.08133712753474016,0.2651989299447629,0.8115686547981132,0.9197685516583154,0.09384971254820985,0.3010956892972074,0.6476190476190476,0.8242424242424242,0.7253333333333334,434,74,29,136
grid_regularized_009,False,2,8.0,0.0,0.2,6.0,0.8,0.9,1.0,2022,2021,3178,673,676,0.2603550295857988,399,0.23,policy_max_precision_with_recall_ge_0.85,0.6157205240174672,0.8545454545454545,0.7157360406091371,0.8231272098820219,0.9280004772130757,0.08926460896039498,0.28557019414003026,0.8229117393686369,0.9234659090909091,0.09231058775840124,0.30023110527902136,0.6485355648535565,0.8806818181818182,0.7469879518072289,416,84,21,155
grid_regularized_010,False,2,8.0,1.0,0.0,6.0,0.65,0.65,0.8,2019,2018,1490,511,574,0.24390243902439024,361,0.22,policy_max_precision_with_recall_ge_0.85,0.5773809523809523,0.8584070796460177,0.6903914590747331,0.7996465899978838,0.9146395695290612,0.08858526483876815,0.29172576249091126,0.8193203360720822,0.9275016458196181,0.08763061063240545,0.28759323068486614,0.6183574879227053,0.9142857142857143,0.7377521613832853,355,79,12,128
grid_regularized_010,False,2,8.0,1.0,0.0,6.0,0.65,0.65,0.8,2020,2019,2001,574,603,0.2504145936981758,268,0.36,policy_max_precision_with_recall_ge_0.85,0.7345679012345679,0.85,0.7880794701986755,0.8470984899519831,0.9405859117840684,0.07895729991955008,0.26142534769290215,0.8366792739942948,0.9313573228623337,0.0863472284439641,0.2830939110666461,0.7261904761904762,0.8079470198675497,0.7648902821316614,406,46,29,122
grid_regularized_010,False,2,8.0,1.0,0.0,6.0,0.65,0.65,0.8,2021,2020,2575,603,673,0.2451708766716196,348,0.32,policy_max_precision_with_recall_ge_0.85,0.7288135593220338,0.8543046357615894,0.7865853658536586,0.8565582207388149,0.9394449979487781,0.0807258705414442,0.26378643040599026,0.8049036243597868,0.9170007158196133,0.09573454431846168,0.3064642150407282,0.6473429951690821,0.8121212121212121,0.7204301075268817,435,73,31,134
grid_regularized_010,False,2,8.0,1.0,0.0,6.0,0.65,0.65,0.8,2022,2021,3178,673,676,0.2603550295857988,399,0.225,policy_max_precision_with_recall_ge_0.85,0.618421052631579,0.8545454545454545,0.7175572519083969,0.8196345469357521,0.9258172273920304,0.0902333962421385,0.2884433983639343,0.8183566773429646,0.9231363636363636,0.09318498018218334,0.30212746482570374,0.6666666666666666,0.8863636363636364,0.7609756097560976,422,78,20,156
grid_regularized_011,False,2,8.0,1.0,0.0,10.0,0.8,0.9,1.2,2019,2018,1490,511,574,0.24390243902439024,398,0.215,policy_max_precision_with_recall_ge_0.85,0.5808383233532934,0.8584070796460177,0.6928571428571428,0.806585084423559,0.9181527104549295,0.08653940821764844,0.28534262130427895,0.829000001034101,0.9295589203423306,0.08504042824600898,0.2825994250589035,0.6195121951219512,0.9071428571428571,0.736231884057971,356,78,13,127
grid_regularized_011,False,2,8.0,1.0,0.0,10.0,0.8,0.9,1.2,2020,2019,2001,574,603,0.2504145936981758,396,0.35,policy_max_precision_with_recall_ge_0.85,0.7345679012345679,0.85,0.7880794701986755,0.8549439127100544,0.9418861092824227,0.07667855415106706,0.25798093509525544,0.8365181953002755,0.9333499384633418,0.08511981761688811,0.2806784482203778,0.7337278106508875,0.8211920529801324,0.775,407,45,27,124
grid_regularized_011,False,2,8.0,1.0,0.0,10.0,0.8,0.9,1.2,2021,2020,2575,603,673,0.2451708766716196,393,0.315,policy_max_precision_with_recall_ge_0.85,0.7247191011235955,0.8543046357615894,0.78419452887538,0.855486553525968,0.938668463927797,0.08108924379611296,0.26545236281542955,0.8049641826137658,0.9182891911238369,0.09526742894876575,0.3046017010630159,0.6428571428571429,0.8181818181818182,0.72,433,75,30,135
grid_regularized_011,False,2,8.0,1.0,0.0,10.0,0.8,0.9,1.2,2022,2021,3178,673,676,0.2603550295857988,385,0.24,policy_max_precision_with_recall_ge_0.85,0.6294642857142857,0.8545454545454545,0.7249357326478149,0.8245051159169099,0.9274516821760915,0.08937026065031917,0.2861485922574621,0.8170057970474379,0.9223068181818183,0.09353900497031951,0.3035048218758801,0.6666666666666666,0.8863636363636364,0.7609756097560976,422,78,20,156
grid_regularized_012,False,2,8.0,3.0,0.05,6.0,0.65,0.9,0.8,2019,2018,1490,511,574,0.24390243902439024,399,0.19,policy_max_precision_with_recall_ge_0.85,0.5722543352601156,0.8761061946902655,0.6923076923076923,0.8086215668408285,0.9177969493485125,0.08607826537349655,0.2847386031307917,0.8223192909738315,0.9278143515470704,0.08693067322401264,0.28482444464099593,0.5879629629629629,0.9071428571428571,0.7134831460674157,345,89,13,127
grid_regularized_012,False,2,8.0,3.0,0.05,6.0,0.65,0.9,0.8,2020,2019,2001,574,603,0.2504145936981758,305,0.355,policy_max_precision_with_recall_ge_0.85,0.7345679012345679,0.85,0.7880794701986755,0.8514528822866015,0.9418202764976958,0.07754077862260643,0.25935714209142186,0.8344216585499926,0.9313866260329368,0.08622553003234372,0.2835141231100579,0.7515527950310559,0.8013245033112583,0.7756410256410257,412,40,30,121
grid_regularized_012,False,2,8.0,3.0,0.05,6.0,0.65,0.9,0.8,2021,2020,2575,603,673,0.2451708766716196,373,0.315,policy_max_precision_with_recall_ge_0.85,0.7277777777777777,0.8675496688741722,0.7915407854984894,0.8592477855310404,0.94013362245795,0.07965349504913301,0.2619579676680828,0.8100846644051201,0.919100453352422,0.09436871702158786,0.30225656111223753,0.6476190476190476,0.8242424242424242,0.7253333333333334,434,74,29,136
grid_regularized_012,False,2,8.0,3.0,0.05,6.0,0.65,0.9,0.8,2022,2021,3178,673,676,0.2603550295857988,284,0.2,policy_max_precision_with_recall_ge_0.85,0.5850622406639004,0.8545454545454545,0.6945812807881774,0.8183698023261919,0.9251968503937007,0.09092194184941077,0.2905067183989302,0.8163000083300819,0.9209772727272727,0.09386557649961805,0.3054026851399027,0.6235294117647059,0.9034090909090909,0.7378190255220418,404,96,17,159
grid_regularized_013,False,2,8.0,3.0,0.2,10.0,0.65,0.9,1.2,2019,2018,1490,511,574,0.24390243902439024,398,0.2,policy_max_precision_with_recall_ge_0.85,0.5739644970414202,0.8584070796460177,0.6879432624113475,0.8057984668218924,0.9167296660292614,0.08741858030020218,0.28766693878211197,0.8251253164559258,0.9293778801843318,0.08615018309393331,0.2831126004558164,0.5879629629629629,0.9071428571428571,0.7134831460674157,345,89,13,127
grid_regularized_013,False,2,8.0,3.0,0.2,10.0,0.65,0.9,1.2,2020,2019,2001,574,603,0.2504145936981758,270,0.36,policy_max_precision_with_recall_ge_0.85,0.74375,0.85,0.7933333333333333,0.846352152696257,0.9399111257406189,0.079438488060294,0.26396054061886504,0.8332842119196286,0.9304196214030358,0.08674384477205048,0.2849334285534155,0.7321428571428571,0.8145695364238411,0.7711598746081505,407,45,28,123
grid_regularized_013,False,2,8.0,3.0,0.2,10.0,0.65,0.9,1.2,2021,2020,2575,603,673,0.2451708766716196,373,0.285,policy_max_precision_with_recall_ge_0.85,0.7043010752688172,0.8675496688741722,0.7774480712166172,0.8546312747216915,0.9391373146574459,0.08153168229187618,0.26531867075814636,0.8072286577940285,0.9191362443330948,0.09458710573797574,0.30225351863540145,0.6289592760180995,0.8424242424242424,0.7202072538860104,426,82,26,139
grid_regularized_013,False,2,8.0,3.0,0.2,10.0,0.65,0.9,1.2,2022,2021,3178,673,676,0.2603550295857988,293,0.24,policy_max_precision_with_recall_ge_0.85,0.6266666666666667,0.8545454545454545,0.7230769230769231,0.8195959116276005,0.9245287520878072,0.09158806646351467,0.29143358685269244,0.8142080102041555,0.9209772727272728,0.09391173974038636,0.30631240031163687,0.6595744680851063,0.8806818181818182,0.754257907542579,420,80,21,155
grid_regularized_014,False,2,8.0,3.0,1.0,6.0,0.8,0.8,1.2,2019,2018,1490,511,574,0.24390243902439024,398,0.225,policy_max_precision_with_recall_ge_0.85,0.5878787878787879,0.8584070796460177,0.697841726618705,0.8068747736660664,0.9195090496731445,0.08610191265630043,0.28415881738602194,0.8257327105346757,0.92848913759052,0.08580282841398444,0.2840365603885459,0.6176470588235294,0.9,0.7325581395348837,356,78,14,126
grid_regularized_014,False,2,8.0,3.0,1.0,6.0,0.8,0.8,1.2,2020,2019,2001,574,603,0.2504145936981758,361,0.37,policy_max_precision_with_recall_ge_0.85,0.7531645569620253,0.85,0.7986577181208053,0.8581739456610907,0.942791310072416,0.07634989896420301,0.25726799651524956,0.8361289724041998,0.9333792416339448,0.08454066294525482,0.27925538165161834,0.7469879518072289,0.8211920529801324,0.7823343848580442,410,42,27,124
grid_regularized_014,False,2,8.0,3.0,1.0,6.0,0.8,0.8,1.2,2021,2020,2575,603,673,0.2451708766716196,398,0.31,policy_max_precision_with_recall_ge_0.85,0.7222222222222222,0.8609271523178808,0.7854984894259819,0.8548424456900843,0.9399138486784271,0.08068572132843616,0.26304476065618293,0.8118732287689376,0.9199355762347888,0.09378387724334011,0.30161470600594853,0.6462264150943396,0.8303030303030303,0.726790450928382,433,75,28,137
grid_regularized_014,False,2,8.0,3.0,1.0,6.0,0.8,0.8,1.2,2022,2021,3178,673,676,0.2603550295857988,395,0.225,policy_max_precision_with_recall_ge_0.85,0.6217391304347826,0.8666666666666667,0.7240506329113924,0.8240865496473657,0.9271295633500357,0.08947966038839321,0.2871888861871932,0.8221053966789725,0.9230795454545455,0.09285712626531231,0.30213878793151666,0.6485355648535565,0.8806818181818182,0.7469879518072289,416,84,21,155
grid_regularized_015,False,2,12.0,0.0,0.2,10.0,0.9,0.65,0.8,2019,2018,1490,511,574,0.24390243902439024,315,0.22,policy_max_precision_with_recall_ge_0.85,0.5672514619883041,0.8584070796460177,0.6830985915492958,0.7985637792764112,0.9147062747365143,0.08892338636841532,0.2917126874341559,0.8232217279569095,0.9285055957867018,0.08611719563259082,0.2841593789794601,0.6009615384615384,0.8928571428571429,0.7183908045977011,351,83,15,125
grid_regularized_015,False,2,12.0,0.0,0.2,10.0,0.9,0.65,0.8,2020,2019,2001,574,603,0.2504145936981758,371,0.4,policy_max_precision_with_recall_ge_0.85,0.7531645569620253,0.85,0.7986577181208053,0.8516211471506949,0.9408163265306122,0.0775517935211363,0.26102563068712037,0.8413077626824077,0.9341118208990212,0.08408440287597495,0.27684127575466916,0.7625,0.8079470198675497,0.7845659163987139,414,38,29,122
grid_regularized_015,False,2,12.0,0.0,0.2,10.0,0.9,0.65,0.8,2021,2020,2575,603,673,0.2451708766716196,399,0.305,policy_max_precision_with_recall_ge_0.85,0.7166666666666667,0.8543046357615894,0.7794561933534743,0.8518429916400067,0.9368809705210104,0.0821822872387558,0.26933092524991037,0.8061690296983128,0.9189811500835123,0.09421512511835677,0.3019423271442295,0.647887323943662,0.8363636363636363,0.7301587301587301,433,75,27,138
