market,stock_code,corp_name,fiscal_year,eval_year,firm_size_group,industry_macro_category,listed_year,current_ratio,industry_current_ratio_percentile,cash_ratio,assets_total,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail
KOSDAQ,062970,(주)한국첨단소재,2025,2026,small_and_medium,manufacturing,2019,,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,,5.803,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,063080,(주)컴투스홀딩스,2025,2026,mid_sized,it_services,2009,0.1989984394446502,0.002150537634408602,0.0606292605376481,518942512,0.4865885761157297,1.0551242858651926,0.294108379002875,-75.5744190616437,0.3755185012038754,99211679,-0.6031266492619217,0.0848324197420927,-0.0131491212267458,0.1743411660406846,-0.090321181602379,-0.157669518327235,-0.2425557579768406,-2.126997244862523,0.1181637340977761,1632457,0.0153694500172304,0.3723728612165249,0,0.4160658401384954,5.803,0.6729375497349421,-0.0424677448912822,0.6602725470279329,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
KOSDAQ,063170,(주)서울옥션,2025,2026,small_and_medium,wholesale_retail,2008,1.1558659465367198,0.3897058823529412,0.1013477005003491,221472332,0.4436367880029366,1.2540962044684638,0.2104184282486356,-10.055675991832688,-0.4112481522785002,4224909,-0.7445453875996805,-0.0441610873542434,-0.0178497691531057,-0.0995433393904003,0.0303622188054708,0.0802801433247514,0.1753603010051755,0.7046127299118632,-0.0565078711502437,1794694,0.003246617731013,0.1731419177056198,0,1.251845588779057,5.803,0.4098548856204452,0.0420183217986784,0.0484347022588294,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,063440,(주)에스엠라이프디자인그룹,2025,2026,large,manufacturing,2002,4.83424379007404,0.8759630200308166,1.1236186968492676,73466959,0.915452931704986,0.0923554509105665,0.0061252024872841,-1.877294549544148,0.1030822275334297,8404631,91.87103704447344,0.0733990908756683,0.0622815625184649,0.0801778970099163,1.0882093551615284,15.020713333333331,0.126757138723727,135.71571127396848,-0.0171841058509036,1242280,0.0089098692651753,8.58499462924396,0,1.29007887558056,5.803,1.0,0.0570472612055208,-0.0056809012890165,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSDAQ,063570,NICE인프라(주),2025,2026,mid_sized,it_services,2006,0.7185598782585568,0.12043010752688173,0.5281111575747622,632896929,0.2900514121470796,2.4476646488206675,0.4434666122388468,-9.751675660530037,0.0187269715067134,363570109,1.6932372497597727,0.0171915038633407,0.0485288324096134,0.0592705401297038,0.1837893309843186,0.2942295370017037,0.2150803447058745,4.552659480337195,-0.1191200423726499,69911711,0.0203439919045649,0.8545147685887022,1,0.771972691705139,5.803,0.953682038675234,0.1554095680439933,0.0116470752998338,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KOSDAQ,063760,(주)이엘피,2025,2026,small_and_medium,manufacturing,2017,2.2723648049422964,0.6833590138674884,0.930328743419242,80305390,0.8029501382161273,0.2454073452451833,0.0373573928225739,-12.829560338569006,0.0951586976582752,9393576,21.814636271510697,0.0345124654770993,0.0286822839662443,0.0429820780077003,0.053195220525366,0.28059,0.0308189217642685,7.97228825518293,0.021883201115143,1252789,0.0022864592277056,1.726057158399375,1,0.349251883773174,5.803,1.0,0.0617844624897785,0.1422753122576012,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,064090,(주)인크레더블버즈,2025,2026,small_and_medium,wholesale_retail,2002,12.516698389789036,0.9705882352941176,4.3433186395139645,70958916,0.941315027980416,0.0623436196893124,0.0009079197320319,-1.6856054147071011,-4.188101696334753,3586087,-15.646529179193609,-0.4256572775153442,-0.0856638508964821,-0.4521942865701278,-2.7042948948699435,-174.79684904928212,-1.5614864150954908,-28.986880173798443,-0.266955769166485,643886,0.0472807814595138,1.7318721884010535,0,0.9748267310723812,5.803,1.0,-0.2891467082657101,-8.360129821077123,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,064240,(주)홈캐스트,2025,2026,small_and_medium,wholesale_retail,2003,11.509650405578876,0.9558823529411765,4.425348919076725,89327254,0.9454364174230632,0.0577125881459679,0.0111947916813831,-3.7528285702194064,-0.0221474458006918,5567822,-21.60379683121605,-0.0296185977014361,-0.0321928960225285,-0.0313279636320402,-5.993605066869922,-29.212921,-0.2981027995890981,-219.4628618220883,0.3027357921469297,1072580,0.0383550355191708,20.10583287084673,0,0.7679440241717668,5.803,1.0,-0.2607005076784071,0.0164460230533194,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,064260,(주)다날,2025,2026,mid_sized,it_services,2004,2.4691609952010487,0.6709677419354839,0.3060514642381258,741963126,0.414556974897429,1.4122136655580888,0.3117189653977494,-7.194483151257974,-0.3033335490606115,225377154,0.1557719684847549,-0.0907720796895774,0.0031162721151185,-0.2189616510783265,0.0328944085286882,0.0617793723696675,0.0633985244129935,0.9626327937135511,-0.1113977610256604,4992081,0.0526195030883515,0.5188513271130105,0,1.7572798115976602,5.803,0.1289928435942069,-0.0048680892597427,-0.3145427762019412,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
KOSDAQ,064290,(주)인텍플러스,2025,2026,small_and_medium,manufacturing,2011,1.2428346596871551,0.3844375963020031,0.3680650125947884,118814867,0.3867639139805627,1.5855566247327204,0.2062031513278553,-6.144502292528538,-0.0369733143372335,29712183,-1.4016641489251902,-0.0376007659041523,-0.0314323375036896,-0.0972189093785053,0.0788126782455561,0.2343842857142857,0.0639715819154779,2.155217354588701,-0.0762642607679727,1087031,0.0089350687065112,1.2319951435574454,0,3.633563114277117,5.803,1.0,-0.0423512387321291,0.1045335062979569,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,064480,(주)브리지텍,2025,2026,small_and_medium,it_services,2008,,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,,5.803,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,064520,(주)테크엘,2025,2026,mid_sized,manufacturing,2002,14.967834526032544,0.9784283513097073,13.440025980352358,100320070,0.9427366527953978,0.0607416154180547,0.0,-7.462721547638318,-0.2570382492609788,-101683,-37.86594364484087,-0.0463382053062762,-0.0558590220281943,-0.0491528627521528,-0.0719673199280793,,-0.0227787987934115,-2.793621190620988,-0.0423816988963424,1967933,0.0062865984842315,3.159399254577684,0,0.4074339419760572,5.803,,-0.0367957311799767,-0.2383796311666229,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,064550,(주)바이오니아,2025,2026,mid_sized,manufacturing,2005,2.2526906087457297,0.6733436055469953,0.7216947629933453,369883619,0.6136701555307319,0.6295398936830342,0.2748568327379753,-16.588839211892683,0.0051709963269347,257231608,3.299387361101992,0.02677191551973,0.0411627907209375,0.043625904369712,0.0722993074995002,0.1016215603711954,0.0312966568925502,2.238828837086942,-0.0233164123983549,8008914,0.0104329951416421,2.310128770230093,0,1.449782939330085,5.803,0.4084344038029198,0.1134855721461449,0.0699454825396201,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,064760,(주)티씨케이,2025,2026,mid_sized,manufacturing,2003,,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,,5.803,,,,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,064800,(주)포니링크,2025,2026,small_and_medium,wholesale_retail,2002,3.425791259055228,0.8014705882352942,0.8336612558844086,287705953,0.7511043089191832,0.3313730038893936,0.0827229424759243,-15.90804680170851,0.353036415944592,9229198,-13.192235166110455,0.0869461293350436,-0.0734115501600344,0.1157577293893528,-0.1404350852434671,-0.4225392200457456,-0.2240200366420055,-6.281263175252168,0.0900377094387059,1915071,0.0188643472385849,0.6268862703021915,0,0.4938476908220288,5.803,1.0,0.1665639135830577,0.9793426614639272,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,064820,(주)케이프,2025,2026,small_and_medium,manufacturing,2007,1.1209390817252356,0.3204930662557781,0.072400830910777,2692973699,0.1149231535810851,7.70146675592031,0.5806317991819347,-19.030273387947755,0.1107970951978375,130376485,6.466036054189086,0.0199217029189411,0.0185533371597922,0.1733480356061164,0.0790581454704376,0.1205110264450653,0.32501325564217,24.38617508192928,-0.046118880791936,5047545,0.0038611862432452,0.2432459110451739,1,0.9934961752431128,5.803,0.935810588035159,0.1198956986411336,0.0753711446256216,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,064850,(주)에프앤가이드,2025,2026,small_and_medium,it_services,2020,2.629574212992032,0.6989247311827957,0.5377035683330704,88472450,0.7791815531275555,0.2833979252757564,0.1130295363132817,-10.3565429676882,0.2837609690831016,35401546,24.71290210438491,0.1280220339778089,0.1205247848341489,0.1643032146538139,0.5500773225374569,1.0746502,0.3035602456457693,24.906141651988506,-0.0079225227740386,782003,0.0304309533645784,1.812086168817222,1,1.4334067881210746,5.803,1.0,0.0401585794058725,0.1539581975335079,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,065060,(주)지엔코,2025,2026,small_and_medium,manufacturing,2002,0.5950683666338094,0.07010785824345146,0.0289309476414696,233804428,0.5485940368930908,0.82284154174078,0.2819486164735939,-9.778099344879276,-0.0771403822019878,59467363,-0.0986178046475694,-0.035365540638948,-0.0017492910784392,-0.0644657766227962,0.0106732176425603,0.0170880572128675,0.0101604793604515,0.271616348499473,-0.0413968207650883,4739730,0.0059464100483161,1.0504639854005913,0,0.1447379496219956,5.803,0.9466784666790098,-0.0001732558313223,-0.0094280802885426,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,065130,(주)탑엔지니어링,2025,2026,mid_sized,manufacturing,2003,1.558732581284284,0.5061633281972265,0.2397598606803237,492123214,0.5857223735842707,0.7072935013778103,0.1148580647935051,-31.274982361979763,-0.0571852676455291,38578323,-10.762534119231818,-0.1082288713167674,-0.071564917073796,-0.1847784482851004,0.0950234819130277,0.342736949334375,0.0242617586036188,5.920205613828358,-0.1321524978904978,18698933,0.0102087340265155,3.916594978356364,0,0.1812784015180117,5.803,1.0,-0.1726337080981815,-0.0610964922638153,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,065150,(주)대산에프앤비,2025,2026,small_and_medium,wholesale_retail,2007,2.07169581643504,0.6691176470588235,0.1204133558938729,37466438,0.6497886988883224,0.5389618220674343,0.1267801331954748,-0.5274752088389176,0.0750042597001874,8489813,3.353412057837329,0.2073953227152258,0.1215607952909748,0.3191734837340874,0.371832771010512,1.0271328421052632,0.0440075602124068,3.5922885033655976,0.0917204085427069,341407,0.0,8.449293012742004,0,0.9492788793699046,5.803,0.8631578947368421,-0.0256607165900011,0.1927005660538362,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,065170,(주)비엘팜텍,2025,2026,small_and_medium,wholesale_retail,2002,0.9543745230170406,0.3014705882352941,0.795127146534502,18195171,0.4356858751148862,1.295231626998028,0.0506772923431167,0.4058110950384713,-2.580361644384764,3691523,-3.139327508616484,-0.9222883368339876,-0.1552359139686019,-2.116865359912778,-0.0276361266375477,-0.30774052633063,-0.043617255440129,-0.3153860773632949,-0.9070191755823565,407575,0.0041697327274363,0.6336053554649335,0,1.844531174805696,5.803,1.0,-0.5009298882066027,-1.9311243655942425,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,065350,신성델타테크(주),2025,2026,mid_sized,manufacturing,2004,1.058856074957422,0.28736517719568566,0.1546332698334068,932560259,0.382669398096236,1.613221765249475,0.3206587264619862,-24.9687780663826,0.0256060515319524,95664990,2.0703194154521296,0.0333254153820852,0.0296923740131199,0.0870867008124448,0.0249711365153186,0.0480743091114665,0.0152066676410146,1.0748516996215172,0.0105421616513469,27549006,0.0027840420765774,1.6421175963606724,1,4.366782284099839,5.803,0.7129193030274509,0.2046839303714842,0.0174167735463897,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,065370,(주)위세아이텍,2025,2026,small_and_medium,it_services,2020,1.3510569296247443,0.3978494623655914,0.2494891887723913,66432683,0.4646003985718897,1.152387305464753,0.3078304093182568,-7.3599250482871375,0.0380181277132654,7718468,0.8100914490547447,0.0203442332744561,0.0118316010208409,0.0437886694393531,0.0618871744154976,0.1076383863080684,0.0575353162323246,2.268659039212918,-0.0112398742046892,1234909,0.0448249696613939,1.0756380336140048,1,1.3253707343070231,5.803,0.0220048899755501,-0.0767907451669591,0.0496954048482531,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,065420,(주)에스아이리소스,2025,2026,small_and_medium,manufacturing,2002,,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,,5.803,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,065440,(주)이루온,2025,2026,small_and_medium,it_services,2003,2.08691598070437,0.5935483870967742,0.5020582929032338,77620404,0.6547523251747054,0.5272950725805722,0.1273802697548443,-2.7266436468240904,0.0260067923839557,17741970,5.171171414033515,0.0264317227722751,0.019770600524058,0.0403690399499115,-0.0365256122560774,-0.0989979274439513,-0.0158999723560102,-3.298354568154171,0.0332365572330698,800724,0.0084298839774139,2.2972123119617,0,0.774423388310685,5.803,0.5954409430757088,0.0287431895819101,-0.0562043542000084,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,065450,(주)빅텍,2025,2026,small_and_medium,manufacturing,2003,1.324200298289677,0.41602465331278893,0.1922354638439681,126231673,0.4802091231096969,1.0824260927119171,0.1666776610019262,-9.577954161547911,0.0530662564222639,12793419,2.5515748254294035,0.0337887068960893,0.0346470889283072,0.070362484322004,0.1386259164249718,0.4323104087452471,0.1096452478212496,5.30657916307627,-0.0371824906416316,3215471,0.1088504467496045,1.264313038454418,1,1.663837801829208,5.803,0.1996197718631178,0.1777235997063184,-0.0003598102461857,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,065500,(주)오리엔트정공,2025,2026,mid_sized,manufacturing,2002,0.8955833892737635,0.1987673343605547,0.0775219976878881,98290350,0.4031482744745542,1.4804769443782344,0.2634845638457895,-1.496657206496997,0.0114373555322043,14917488,0.8840045575036042,-0.0122205587832376,0.0092829051885561,-0.0303128143092398,0.046567304923151,0.1054854063964037,0.0173853445070145,2.646781844393806,-0.0095089904553193,3291773,0.0063996414703986,2.6785379435168624,0,1.922570702741676,5.803,0.6628406297168236,-0.0115606564971714,0.0114981613450924,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,065510,(주)휴비츠,2025,2026,mid_sized,manufacturing,2003,1.07189335435666,0.29275808936825887,0.1063032723864576,224755206,0.4977420812223588,1.0090726457047638,0.3391214706724079,-17.400641743669,-0.0418526044224564,53736403,2.279185419336092,-0.0331464357715478,0.0247083531404384,-0.0665935974112266,0.1121601258171562,0.1661154371944245,0.1072589788675107,5.196382824511131,-0.0783146486938327,4969592,0.0121265400188327,1.0456945143557588,1,0.9404700854716136,5.803,1.0,0.0118057597627652,-0.112811569985509,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,065530,(주)와이어블,2025,2026,small_and_medium,it_services,2002,0.92520390852178,0.2086021505376344,0.0803872847275332,139604349,0.5590576408189117,0.7887243356486342,0.136098911932894,-1.9529654937570944,0.0602116203753714,10776091,4.835531347084828,0.0375516310025556,0.0392229041517897,0.067169515736427,0.2550548209647076,0.8263436842105263,0.2078465651668329,13.864998330957818,-0.0798843451503076,13829844,0.0416268765380654,1.22713031490312,1,0.8305459501531887,5.803,1.0,0.0046592282987971,0.0225565295396227,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,065570,삼영이엔씨(주),2025,2026,small_and_medium,manufacturing,2003,,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,,5.803,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,065650,(주)하이퍼코퍼레이션,2025,2026,small_and_medium,wholesale_retail,2003,0.8971950452409955,0.25735294117647056,0.360087736161031,71935567,0.2128576535721196,3.697975305178227,0.1039691394939585,-1.2964811368634748,-0.0099279130507533,12033545,-0.6261365098865099,0.0024896585579147,-0.0595153576811315,0.0116963544234091,-0.1464346156724136,-1.1086451954846313,-0.1088333689520176,-1.212654293904294,0.1047502829858837,2276087,0.0017827759667203,1.34549373121927,0,1.7461497661055656,5.803,1.0,0.1908965364660952,1.378714492392468,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,065660,(주)안트로젠,2025,2026,small_and_medium,wholesale_retail,2016,,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,,5.803,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,065680,(주)우주일렉트로닉스,2025,2026,mid_sized,manufacturing,2004,2.9674375174912897,0.7604006163328197,0.5927309266115978,345782147,0.7604556200525876,0.3150011304155359,0.1634760484033896,-51.938625679721206,0.1154113566669304,57209943,7.755012594601744,0.0711562011326166,0.0630730828332788,0.093570484925466,0.2709236863814235,0.3969893271897785,0.1203767304045532,7.979421587047828,-0.0026769629607279,10099550,0.0270365433296936,2.2506317082290184,1,1.2703575400385752,5.803,1.0,0.0550704964143295,0.0028298410980864,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,065690,(주)파커스,2025,2026,small_and_medium,manufacturing,2002,2.7135900287099664,0.7357473035439137,0.7765201203549038,81293288,0.6222400304438418,0.6070968614582756,0.0861079699470391,-6.20090293260918,0.0915905778673977,4580075,-19.938051171579623,0.0776115243364249,-0.1566610271686882,0.124729237174061,-0.1184291754791293,-0.5195547142857143,-0.0679791342017073,-5.693723551983317,0.1050145492946477,2636019,0.0192813950396495,1.742140097397047,0,0.3349579699785335,5.803,1.0,-0.2932690928838014,0.1443316984100719,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,065710,서호전기(주),2025,2026,small_and_medium,manufacturing,2002,3.210391665981458,0.7796610169491526,1.131638606099203,103409688,0.8025927319304937,0.245961943356599,0.0,-31.23140349514563,0.1775458866557831,40162290,17834.91690140845,0.2493240091779408,0.2449053129335425,0.3106482270008057,1.7769099998118922,,0.3110256539224975,25544.738028169013,-0.1505385742968299,317521,0.0158492113427515,5.713065714684324,1,3.158410399824261,5.803,,0.0140653077091466,-0.0693864892602171,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,065770,(주)씨에스,2025,2026,small_and_medium,manufacturing,2004,10.088322576681133,0.9522342064714946,2.958140586667748,19055925,0.9155002446745566,0.0922989407592837,0.0,-0.7974949423346297,-0.0422337613071004,5219959,-98.44972532045946,-0.0494237356622677,-0.0620686217016492,-0.0539854969452651,-1.1867750990547876,,-0.0808354519671844,-159.06184451473283,0.0478881502734713,806637,0.0716809076442104,14.681369005477512,0,0.8634238480717087,5.803,,-0.2047690259321184,-0.0717343630423188,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,065950,(주)웰크론,2025,2026,mid_sized,manufacturing,2003,0.6204295884303125,0.07935285053929121,0.1205573498039919,329124032,0.1835075294653658,4.44936767942666,0.4792610282557549,-3.278707230718583,-0.1827768381288519,47712223,-1.5701322101295665,-0.1450633875316646,-0.0337794597752132,-0.7905037354831977,0.0808810548287663,0.1377929111343169,0.0808111390925758,3.0696051434477223,-0.2154037995013381,7582770,0.0107982239352245,1.0008651744917283,0,0.7829467685821045,5.803,0.4159451746313699,-0.1385680604752781,-0.1468824984073295,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,066130,(주)하츠,2025,2026,mid_sized,manufacturing,2003,,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,,5.803,,,,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,066310,(주)큐에스아이,2025,2026,small_and_medium,manufacturing,2006,9.699384038115127,0.9491525423728814,4.1350163327949,93019580,0.939712854003426,0.0641548593697902,0.0,-17.855750374637793,0.1080523698379929,5063799,27.66939736346516,0.0298614549753933,0.0031590015779473,0.031777212419917,0.8462587945366212,,0.2038316058172636,446.86647834274953,-0.0239732968048232,2412481,0.0208078557224188,4.151754538475736,1,0.7870277291842928,5.803,,0.0505508205576444,-0.0442387292271133,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,066360,(주)체리부로,2025,2026,mid_sized,manufacturing,2017,0.7021197260350126,0.10323574730354391,0.0734338654594088,327107435,0.4243371600526291,1.3566166108949147,0.4108119187202211,-4.7892806842573625,0.0705422078293652,68672189,4.783081104337461,0.0746368513451857,0.0870728205856892,0.1758904436649591,0.2186180885181719,0.30634532243439,0.1015366284486851,6.91320476646133,-0.0384162591718528,26661682,0.001323806656978,2.153095802552256,0,0.2597904732318645,5.803,0.8224516210726666,0.1005034599735399,0.0941672579316409,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,066410,(주)버킷스튜디오,2025,2026,small_and_medium,it_services,2003,0.9801384043977632,0.23225806451612904,0.2571769504363694,173190400,0.9469735447230332,0.05599570924917,0.0098157865562987,-1.3691181560626953,-2.2151816827345248,3148661,-19.8888627978268,-0.2209345148460884,-0.0357005353645467,-0.2333058997025164,-0.6847659972213732,-3.699215882352941,-0.3640663730052575,-20.22879466798766,-0.1846238013192417,481211,0.0031231350005543,1.8808823005784288,0,0.9733579535063828,5.803,1.0,-0.0919149323771024,-2.11147331939663,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,066430,(주)아이로보틱스,2025,2026,small_and_medium,wholesale_retail,2002,,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,,5.803,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,066590,우수AMS(주),2025,2026,mid_sized,manufacturing,2003,0.7817444935475255,0.14098613251155623,0.1319706679501968,268145034,0.2934569356969706,2.4076550324301915,0.4517183376217215,-3.0277844319714142,-0.0307821562084146,24379685,0.0843880049383113,-0.0428554645543053,0.0016826826634425,-0.1460366389109942,0.0538056234319084,0.0841586163119406,0.0276547892936829,1.9065351080381845,-0.0803310532314389,14668855,0.0004124036844926,1.9456168282648616,0,1.1796696514964855,5.803,0.7853365769961798,-0.0627163501938468,-0.0509414220425613,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,066620,(주)국보디자인,2025,2026,mid_sized,construction,2002,2.194745542691035,0.7551020408163265,0.5583757272130918,473184376,0.6846128135896017,0.4606796396979495,0.0,-85.38615653333333,0.0904438978364949,72561626,3888.992946375457,0.1089037901792429,0.096710251481338,0.1590735493369343,0.2655178544778599,,0.0902849730939157,3367.4597603467323,0.0001474055432464,563379,0.0025555767716218,2.940886455176371,1,0.5417534692834904,5.803,,0.108130250558068,-0.0061363593469463,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
KOSDAQ,066670,(주)디티씨,2025,2026,small_and_medium,manufacturing,2002,4.630859673012358,0.8682588597842835,1.5125490484808717,305012743,0.8156102546836871,0.2260758014981948,0.0003356581072417,-25.61808392268787,-0.0075150726463879,24759937,-7.449892562088137,0.0016886737089538,-0.0057857844975349,0.0020704419779625,0.3447425865807572,189.38019144364137,0.1027933454455666,81.85014416521376,-0.068214287689613,5376988,0.0178300288260415,3.353744204806649,0,0.255465420416833,5.803,1.0,0.8139658904567025,-0.1899876219227214,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,066700,(주)테라젠이텍스,2025,2026,mid_sized,manufacturing,2004,1.947199451106495,0.6217257318952234,0.3965346196179854,257628374,0.6178286053227973,0.6185718620068901,0.1470490203070567,-7.568506035791628,0.0432477617649526,141013257,4.379794523925822,0.0680773578146326,0.0396425162393021,0.1101880962262409,0.1114359765729605,0.2896152729384437,0.0403983896853923,4.705178671211264,0.0030037840474822,5522709,0.0296140168163309,2.758426200667463,1,0.7375848220915804,5.803,0.950005279273572,0.0870250269693653,0.2006063178147857,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,066790,(주)씨씨에스충북방송,2025,2026,small_and_medium,it_services,2003,5.814496486820796,0.886021505376344,1.6690099454097975,29575440,0.8591901253201981,0.1638867469843483,0.0,0.219949950914814,-0.4966525115727457,1980807,-49.10486623954614,-0.3068227556377859,-0.1697434087202083,-0.3571069389600363,-0.5408686343712615,,-0.1232792486476365,-22.03213185308358,-0.230663111013733,2732609,0.0009106204337112,4.387345318085136,0,3.827959446538862,5.803,,-0.2218957872578181,-0.4381244789867687,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,066900,(주)디에이피,2025,2026,mid_sized,manufacturing,2004,0.5746533601761781,0.06394453004622497,0.1843610477249806,555426059,-0.0373973306859194,-27.739876393812047,0.3143460721204656,2.8265029652877898,-0.1192504734487458,-27461966,-4.087887175571439,-0.1157030444623052,-0.1040993379102509,3.0938851073097826,0.0033495562947685,0.0110541249513161,0.0035530558713132,0.1364530793758528,-0.1200995054501034,28722554,0.0058307329076902,0.9427254780349096,0,-2.066243474986727,5.803,1.0,0.5327767635144981,-0.0306409440202493,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,066910,(주)손오공,2025,2026,small_and_medium,wholesale_retail,2005,1.0570448644992838,0.35294117647058826,0.1451962261474218,119981711,0.4114548258109105,1.4304004650550952,0.0848580830790119,-0.4751149071632113,0.0083347302419899,8692123,-1.7684363190285346,-0.0073297587829865,-0.0557024145121584,-0.0178142491549121,-0.0888880335423848,-0.6164954626163075,-0.0647093244426025,-1.6608809593993223,0.0590528834848837,3558350,0.0033618290374272,1.3736510820975878,0,0.8107842949672468,5.803,0.5169932125367999,1.0793065640959378,0.3068091493730315,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,066980,한성크린텍(주),2025,2026,mid_sized,it_services,2003,0.9445518204090226,0.21505376344086022,0.2671787069154529,156788609,0.4031992910913572,1.48016307497774,0.2135997009833794,-1.43446240989191,0.0026949624649099,17829653,0.9595016702676143,0.004736664256011,0.0181107225716888,0.0117476998612526,0.0357000384048348,0.0997464317706778,0.016714959883792,1.1287765179904343,-0.0178706604891175,6645772,0.0437485417068787,2.1358135857359724,1,1.004739256997352,5.803,0.2179755150791281,-0.1100498586516868,0.5046429000654759,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
KOSDAQ,067000,(주)조이시티,2025,2026,mid_sized,it_services,2008,0.7282061403198108,0.13118279569892474,0.2051890847344558,211234882,0.408514787818046,1.4478917901775856,0.4663055602720009,-1.4390793302655762,-0.0739816170068189,140359841,1.815373034170203,-0.0334639711636262,0.0268173463888412,-0.0819161806659769,-0.0148771543423065,-0.018870923857868,-0.0132430044573789,-0.5956811191249434,-0.040359158105336,2409671,0.0230598230457032,1.1233972162576027,0,1.6647038851188272,5.803,0.3959390862944162,-0.0821667500444784,-0.0298091175595841,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
