review_priority,error_type,error_type_ko,review_category,market,stock_code,corp_name,fiscal_year,eval_year,industry_macro_category,firm_size_group,actual_label_name,predicted_label_name,prob_speculative,threshold,probability_gap_from_threshold,top_shap_features,risk_increasing_features,risk_decreasing_features,model_misread_hypothesis_ko,recommended_next_action_ko
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·상환능력 복합 경고 과대반응,KOSDAQ,255440,(주)야스,2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.666486412922378,0.315,0.351486412922378,"순이익률(위험↑, SHAP=+0.732, 값=-0.0964, 산업백분위=11p); 이자보상배율(위험↑, SHAP=+0.558, 값=-22.491, 산업백분위=2p); OCF/매출액(위험↑, SHAP=+0.470, 값=-0.2772, 산업백분위=2p); 단기차입금 비중(위험↓, SHAP=-0.386, 값=0.0250, 산업백분위=6p); 매출총이익(위험↑, SHAP=+0.375, 값=6,167,966, 산업백분위=22p)","순이익률(위험↑, SHAP=+0.732, 값=-0.0964, 산업백분위=11p); 이자보상배율(위험↑, SHAP=+0.558, 값=-22.491, 산업백분위=2p); OCF/매출액(위험↑, SHAP=+0.470, 값=-0.2772, 산업백분위=2p); 매출총이익(위험↑, SHAP=+0.375, 값=6,167,966, 산업백분위=22p); 배당금 지급 여부(위험↑, SHAP=+0.302, 값=0.0000, 산업백분위=22p)","단기차입금 비중(위험↓, SHAP=-0.386, 값=0.0250, 산업백분위=6p); 자본잠식률(위험↓, SHAP=-0.290, 값=-22.622, 산업백분위=29p); 자기자본비율(위험↓, SHAP=-0.251, 값=0.7627, 산업백분위=85p)",수익성 악화와 이자보상·상환능력 경고가 동시에 나타나 모델 확률을 크게 끌어올렸지만 실제 등급은 유지된 사례입니다.,"이 조합이 실제 등급 하락으로 이어지는 조건을 외부근거, 지속기간, 산업 내 위치와 함께 재점검합니다."
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·상환능력 복합 경고 과대반응,KOSDAQ,095910,(주)에스에너지,2023,2024,manufacturing,mid_sized,투자적격,투기등급,0.6662770098217004,0.315,0.3512770098217003,"매출총이익(위험↑, SHAP=+0.522, 값=33,621,278, 산업백분위=47p); 자기자본비율(위험↑, SHAP=+0.412, 값=0.3319, 산업백분위=14p); 이자보상배율(위험↑, SHAP=+0.381, 값=0.3295, 산업백분위=18p); 배당금 지급 여부(위험↓, SHAP=-0.374, 값=1.000, 산업백분위=72p); 자본잠식률(위험↓, SHAP=-0.273, 값=-10.192, 산업백분위=57p)","매출총이익(위험↑, SHAP=+0.522, 값=33,621,278, 산업백분위=47p); 자기자본비율(위험↑, SHAP=+0.412, 값=0.3319, 산업백분위=14p); 이자보상배율(위험↑, SHAP=+0.381, 값=0.3295, 산업백분위=18p); 상장연도(위험↑, SHAP=+0.269, 값=2,007.00, 산업백분위=54p); Market-to-Book(위험↑, SHAP=+0.239, 값=0.3592, 산업백분위=7p)","배당금 지급 여부(위험↓, SHAP=-0.374, 값=1.000, 산업백분위=72p); 자본잠식률(위험↓, SHAP=-0.273, 값=-10.192, 산업백분위=57p); 무형자산 비중(위험↓, SHAP=-0.219, 값=0.0449, 산업백분위=87p)",수익성 악화와 이자보상·상환능력 경고가 동시에 나타나 모델 확률을 크게 끌어올렸지만 실제 등급은 유지된 사례입니다.,"이 조합이 실제 등급 하락으로 이어지는 조건을 외부근거, 지속기간, 산업 내 위치와 함께 재점검합니다."
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,208350,(주)지란지교시큐리티,2023,2024,it_services,small_and_medium,투자적격,투기등급,0.661889733290722,0.315,0.346889733290722,"순이익률 변화(위험↑, SHAP=+1.051, 값=0.2751, 산업백분위=95p); 산업 대분류(위험↓, SHAP=-0.639, 값=it_services, 산업백분위=-); 매출총이익(위험↑, SHAP=+0.620, 값=20,847,388, 산업백분위=26p); 순이익률(위험↓, SHAP=-0.541, 값=0.3101, 산업백분위=97p); 이자보상배율(위험↑, SHAP=+0.452, 값=1.367, 산업백분위=21p)","순이익률 변화(위험↑, SHAP=+1.051, 값=0.2751, 산업백분위=95p); 매출총이익(위험↑, SHAP=+0.620, 값=20,847,388, 산업백분위=26p); 이자보상배율(위험↑, SHAP=+0.452, 값=1.367, 산업백분위=21p); 자산총계(위험↑, SHAP=+0.411, 값=92,553,609, 산업백분위=23p); 총자산증가율(위험↑, SHAP=+0.381, 값=-0.2512, 산업백분위=5p)","산업 대분류(위험↓, SHAP=-0.639, 값=it_services, 산업백분위=-); 순이익률(위험↓, SHAP=-0.541, 값=0.3101, 산업백분위=97p); 자본잠식률(위험↓, SHAP=-0.374, 값=-14.765, 산업백분위=50p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSPI,013700,(주)까뮤이앤씨,2023,2024,construction,mid_sized,투자적격,투기등급,0.6510900867545315,0.315,0.3360900867545315,"산업 대분류(위험↓, SHAP=-1.106, 값=construction, 산업백분위=-); 매출총이익(위험↑, SHAP=+0.937, 값=15,332,416, 산업백분위=43p); 자기자본비율(위험↑, SHAP=+0.485, 값=0.3416, 산업백분위=43p); 상장연도(위험↑, SHAP=+0.478, 값=1,989.00, 산업백분위=29p); 이자보상배율(위험↑, SHAP=+0.470, 값=2.158, 산업백분위=26p)","매출총이익(위험↑, SHAP=+0.937, 값=15,332,416, 산업백분위=43p); 자기자본비율(위험↑, SHAP=+0.485, 값=0.3416, 산업백분위=43p); 상장연도(위험↑, SHAP=+0.478, 값=1,989.00, 산업백분위=29p); 이자보상배율(위험↑, SHAP=+0.470, 값=2.158, 산업백분위=26p); 감가상각비(위험↑, SHAP=+0.265, 값=1,716,441, 산업백분위=44p)","산업 대분류(위험↓, SHAP=-1.106, 값=construction, 산업백분위=-); 배당금 지급 여부(위험↓, SHAP=-0.228, 값=1.000, 산업백분위=76p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,036090,(주)위지트,2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.6488161186615135,0.315,0.3338161186615134,"순이익률(위험↑, SHAP=+0.711, 값=-0.6829, 산업백분위=2p); 자기자본비율(위험↓, SHAP=-0.423, 값=0.7143, 산업백분위=79p); 기업규모 그룹(위험↑, SHAP=+0.327, 값=small_and_medium, 산업백분위=-); 매출총이익(위험↑, SHAP=+0.325, 값=9,168,478, 산업백분위=26p); 자본잠식률(위험↑, SHAP=+0.303, 값=-2.104, 산업백분위=88p)","순이익률(위험↑, SHAP=+0.711, 값=-0.6829, 산업백분위=2p); 기업규모 그룹(위험↑, SHAP=+0.327, 값=small_and_medium, 산업백분위=-); 매출총이익(위험↑, SHAP=+0.325, 값=9,168,478, 산업백분위=26p); 자본잠식률(위험↑, SHAP=+0.303, 값=-2.104, 산업백분위=88p); 감가상각비(위험↑, SHAP=+0.215, 값=1,273,119, 산업백분위=22p)","자기자본비율(위험↓, SHAP=-0.423, 값=0.7143, 산업백분위=79p); 순이익률 변화(위험↓, SHAP=-0.263, 값=-1.071, 산업백분위=1p); 무형자산 비중(위험↓, SHAP=-0.204, 값=0.0019, 산업백분위=6p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,규모/상장맥락 보조 신호 과민반응,KOSDAQ,036000,(주)예림당,2023,2024,it_services,mid_sized,투자적격,투기등급,0.64028759502118,0.315,0.32528759502118,"순이익률 변화(위험↑, SHAP=+1.473, 값=1.753, 산업백분위=99p); 산업 대분류(위험↓, SHAP=-0.676, 값=it_services, 산업백분위=-); Market-to-Book(위험↑, SHAP=+0.543, 값=0.2035, 산업백분위=4p); 이자보상배율(위험↑, SHAP=+0.541, 값=-3.133, 산업백분위=8p); 자본잠식률(위험↓, SHAP=-0.505, 값=-16.341, 산업백분위=47p)","순이익률 변화(위험↑, SHAP=+1.473, 값=1.753, 산업백분위=99p); Market-to-Book(위험↑, SHAP=+0.543, 값=0.2035, 산업백분위=4p); 이자보상배율(위험↑, SHAP=+0.541, 값=-3.133, 산업백분위=8p); 매출총이익(위험↑, SHAP=+0.340, 값=5,095,906, 산업백분위=15p); 배당금 지급 여부(위험↑, SHAP=+0.303, 값=0.0000, 산업백분위=19p)","산업 대분류(위험↓, SHAP=-0.676, 값=it_services, 산업백분위=-); 자본잠식률(위험↓, SHAP=-0.505, 값=-16.341, 산업백분위=47p); 순이익률(위험↓, SHAP=-0.387, 값=0.8820, 산업백분위=99p); 자기자본비율(위험↓, SHAP=-0.259, 값=0.8885, 산업백분위=96p)",핵심 위험 요인은 다른 재무지표였지만 절대금액·규모·상장연차가 보조적으로 위험 판단을 키운 사례입니다.,"보조 맥락 변수가 FP를 키우는지 세그먼트별로 확인하고, 필요하면 committee_view에서 근거 강도를 낮춰 해석합니다."
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,085670,(주)뉴프렉스,2023,2024,manufacturing,mid_sized,투자적격,투기등급,0.6318451066735515,0.315,0.3168451066735515,"매출총이익(위험↑, SHAP=+0.622, 값=27,111,589, 산업백분위=43p); 상장연도(위험↑, SHAP=+0.405, 값=2,006.00, 산업백분위=52p); 배당금 지급 여부(위험↑, SHAP=+0.210, 값=0.0000, 산업백분위=22p); 유동비율(위험↑, SHAP=+0.199, 값=0.8769, 산업백분위=15p); 자본잠식률(위험↑, SHAP=+0.193, 값=-4.981, 산업백분위=76p)","매출총이익(위험↑, SHAP=+0.622, 값=27,111,589, 산업백분위=43p); 상장연도(위험↑, SHAP=+0.405, 값=2,006.00, 산업백분위=52p); 배당금 지급 여부(위험↑, SHAP=+0.210, 값=0.0000, 산업백분위=22p); 유동비율(위험↑, SHAP=+0.199, 값=0.8769, 산업백분위=15p); 자본잠식률(위험↑, SHAP=+0.193, 값=-4.981, 산업백분위=76p)","순이익률 변화(위험↓, SHAP=-0.160, 값=-0.0206, 산업백분위=31p); 순이익률(위험↓, SHAP=-0.147, 값=0.0348, 산업백분위=55p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,규모/상장맥락 과민반응,KOSDAQ,104620,(주)노랑풍선,2023,2024,it_services,small_and_medium,투자적격,투기등급,0.623986405387911,0.315,0.3089864053879109,"순이익률 변화(위험↑, SHAP=+1.153, 값=1.154, 산업백분위=98p); 산업 대분류(위험↓, SHAP=-0.971, 값=it_services, 산업백분위=-); 상장연도(위험↑, SHAP=+0.510, 값=2,019.00, 산업백분위=93p); 무형자산 비중(위험↓, SHAP=-0.489, 값=0.0585, 산업백분위=74p); 매출총이익(위험↓, SHAP=-0.477, 값=98,612,582, 산업백분위=49p)","순이익률 변화(위험↑, SHAP=+1.153, 값=1.154, 산업백분위=98p); 상장연도(위험↑, SHAP=+0.510, 값=2,019.00, 산업백분위=93p); 자산총계(위험↑, SHAP=+0.423, 값=105,280,369, 산업백분위=27p); 현금흐름 커버리지(위험↑, SHAP=+0.378, 값=1.734, 산업백분위=24p); 자기자본비율(위험↑, SHAP=+0.302, 값=0.3827, 산업백분위=23p)","산업 대분류(위험↓, SHAP=-0.971, 값=it_services, 산업백분위=-); 무형자산 비중(위험↓, SHAP=-0.489, 값=0.0585, 산업백분위=74p); 매출총이익(위험↓, SHAP=-0.477, 값=98,612,582, 산업백분위=49p); 순이익률(위험↓, SHAP=-0.391, 값=0.0600, 산업백분위=68p)","절대금액, 기업규모, 상장연차 같은 맥락 변수가 위험 신호처럼 작동했지만 실제 등급은 투자적격으로 유지된 사례입니다.","절대금액을 단독으로 늘리기보다 산업 내 위치, 규모조정 비율, 외부근거 확인을 함께 쓰는 방향이 적절합니다."
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·상환능력 복합 경고 과대반응,KOSDAQ,317330,(주)덕산테코피아,2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.6239495881712955,0.315,0.3089495881712955,"이자보상배율(위험↑, SHAP=+0.533, 값=-0.9587, 산업백분위=13p); 매출총이익(위험↑, SHAP=+0.470, 값=30,891,343, 산업백분위=46p); 순이익률(위험↑, SHAP=+0.393, 값=-0.2049, 산업백분위=6p); 감가상각비(위험↓, SHAP=-0.364, 값=17,275,323, 산업백분위=65p); 자본잠식률(위험↓, SHAP=-0.352, 값=-19.058, 산업백분위=35p)","이자보상배율(위험↑, SHAP=+0.533, 값=-0.9587, 산업백분위=13p); 매출총이익(위험↑, SHAP=+0.470, 값=30,891,343, 산업백분위=46p); 순이익률(위험↑, SHAP=+0.393, 값=-0.2049, 산업백분위=6p); 상장연도(위험↑, SHAP=+0.335, 값=2,019.00, 산업백분위=94p); 자기자본비율(위험↑, SHAP=+0.312, 값=0.3583, 산업백분위=18p)","감가상각비(위험↓, SHAP=-0.364, 값=17,275,323, 산업백분위=65p); 자본잠식률(위험↓, SHAP=-0.352, 값=-19.058, 산업백분위=35p); 자산총계(위험↓, SHAP=-0.304, 값=514,367,140, 산업백분위=63p)",수익성 악화와 이자보상·상환능력 경고가 동시에 나타나 모델 확률을 크게 끌어올렸지만 실제 등급은 유지된 사례입니다.,"이 조합이 실제 등급 하락으로 이어지는 조건을 외부근거, 지속기간, 산업 내 위치와 함께 재점검합니다."
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,규모/상장맥락 과민반응,KOSDAQ,262260,(주)에이프로,2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.6073190746587307,0.315,0.2923190746587307,"이자보상배율(위험↓, SHAP=-0.798, 값=22.865, 산업백분위=70p); 자기자본비율(위험↑, SHAP=+0.654, 값=0.2933, 산업백분위=10p); 상장연도(위험↑, SHAP=+0.531, 값=2,020.00, 산업백분위=96p); 순이익률(위험↓, SHAP=-0.515, 값=0.0511, 산업백분위=67p); 매출총이익(위험↑, SHAP=+0.387, 값=39,024,100, 산업백분위=50p)","자기자본비율(위험↑, SHAP=+0.654, 값=0.2933, 산업백분위=10p); 상장연도(위험↑, SHAP=+0.531, 값=2,020.00, 산업백분위=96p); 매출총이익(위험↑, SHAP=+0.387, 값=39,024,100, 산업백분위=50p); 감가상각비(위험↑, SHAP=+0.220, 값=1,720,470, 산업백분위=26p); 부채비율(위험↑, SHAP=+0.185, 값=2.410, 산업백분위=90p)","이자보상배율(위험↓, SHAP=-0.798, 값=22.865, 산업백분위=70p); 순이익률(위험↓, SHAP=-0.515, 값=0.0511, 산업백분위=67p)","절대금액, 기업규모, 상장연차 같은 맥락 변수가 위험 신호처럼 작동했지만 실제 등급은 투자적격으로 유지된 사례입니다.","절대금액을 단독으로 늘리기보다 산업 내 위치, 규모조정 비율, 외부근거 확인을 함께 쓰는 방향이 적절합니다."
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·상환능력 복합 경고 과대반응,KOSDAQ,033540,(주)파라텍,2023,2024,manufacturing,mid_sized,투자적격,투기등급,0.6004055530051304,0.315,0.2854055530051304,"이자보상배율(위험↑, SHAP=+0.503, 값=-4.071, 산업백분위=7p); 매출총이익(위험↑, SHAP=+0.383, 값=2,512,239, 산업백분위=18p); 순이익률(위험↑, SHAP=+0.370, 값=-0.0698, 산업백분위=13p); 배당금 지급 여부(위험↑, SHAP=+0.276, 값=0.0000, 산업백분위=22p); 상장연도(위험↓, SHAP=-0.260, 값=1,997.00, 산업백분위=29p)","이자보상배율(위험↑, SHAP=+0.503, 값=-4.071, 산업백분위=7p); 매출총이익(위험↑, SHAP=+0.383, 값=2,512,239, 산업백분위=18p); 순이익률(위험↑, SHAP=+0.370, 값=-0.0698, 산업백분위=13p); 배당금 지급 여부(위험↑, SHAP=+0.276, 값=0.0000, 산업백분위=22p); 감가상각비(위험↑, SHAP=+0.229, 값=3,982,817, 산업백분위=40p)","상장연도(위험↓, SHAP=-0.260, 값=1,997.00, 산업백분위=29p); 순이익률 변화(위험↓, SHAP=-0.191, 값=-0.0440, 산업백분위=20p); 자기자본비율(위험↓, SHAP=-0.141, 값=0.4803, 산업백분위=41p)",수익성 악화와 이자보상·상환능력 경고가 동시에 나타나 모델 확률을 크게 끌어올렸지만 실제 등급은 유지된 사례입니다.,"이 조합이 실제 등급 하락으로 이어지는 조건을 외부근거, 지속기간, 산업 내 위치와 함께 재점검합니다."
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,부채·상환능력 경고 과대반응,KOSDAQ,078150,(주)에이치비테크놀러지,2023,2024,manufacturing,mid_sized,투자적격,투기등급,0.5863587144178806,0.315,0.2713587144178805,"순이익률 변화(위험↑, SHAP=+1.335, 값=0.5265, 산업백분위=98p); 순이익률(위험↓, SHAP=-0.575, 값=0.7103, 산업백분위=100p); 이자보상배율(위험↑, SHAP=+0.487, 값=-53.559, 산업백분위=1p); 배당금 지급 여부(위험↓, SHAP=-0.435, 값=1.000, 산업백분위=72p); 자기자본비율(위험↓, SHAP=-0.368, 값=0.7700, 산업백분위=86p)","순이익률 변화(위험↑, SHAP=+1.335, 값=0.5265, 산업백분위=98p); 이자보상배율(위험↑, SHAP=+0.487, 값=-53.559, 산업백분위=1p); 매출총이익(위험↑, SHAP=+0.308, 값=8,263,158, 산업백분위=25p); 자본잠식률(위험↑, SHAP=+0.272, 값=-5.715, 산업백분위=73p); 감가상각비(위험↑, SHAP=+0.245, 값=3,645,021, 산업백분위=39p)","순이익률(위험↓, SHAP=-0.575, 값=0.7103, 산업백분위=100p); 배당금 지급 여부(위험↓, SHAP=-0.435, 값=1.000, 산업백분위=72p); 자기자본비율(위험↓, SHAP=-0.368, 값=0.7700, 산업백분위=86p); 총차입금비율(위험↓, SHAP=-0.171, 값=0.0233, 산업백분위=13p)",부채·상환능력 지표가 경고를 냈지만 실제 신용등급 하락으로 이어지지 않은 사례입니다.,단기 경고와 지속 악화를 구분하도록 2년 이상 지속 여부나 현금흐름 보완 지표를 추가 점검합니다.
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,부채·상환능력 경고 과대반응,KOSPI,042660,한화오션(주),2023,2024,manufacturing,large,투자적격,투기등급,0.5801104802865733,0.315,0.2651104802865733,"무형자산 비중(위험↑, SHAP=+1.435, 값=0.0003, 산업백분위=1p); 기업규모 그룹(위험↓, SHAP=-0.784, 값=large, 산업백분위=-); 자산총계(위험↓, SHAP=-0.773, 값=13,944,772,692, 산업백분위=95p); 순이익률 변화(위험↑, SHAP=+0.719, 값=0.3806, 산업백분위=98p); 감가상각비(위험↓, SHAP=-0.719, 값=145,730,000, 산업백분위=90p)","무형자산 비중(위험↑, SHAP=+1.435, 값=0.0003, 산업백분위=1p); 순이익률 변화(위험↑, SHAP=+0.719, 값=0.3806, 산업백분위=98p); 자기자본비율(위험↑, SHAP=+0.350, 값=0.3092, 산업백분위=12p); 이자보상배율(위험↑, SHAP=+0.329, 값=-1.236, 산업백분위=12p); 2년 연속 OCF 적자 여부(위험↑, SHAP=+0.266, 값=1.000, 산업백분위=97p)","기업규모 그룹(위험↓, SHAP=-0.784, 값=large, 산업백분위=-); 자산총계(위험↓, SHAP=-0.773, 값=13,944,772,692, 산업백분위=95p); 감가상각비(위험↓, SHAP=-0.719, 값=145,730,000, 산업백분위=90p); 단기차입금 비중(위험↓, SHAP=-0.503, 값=0.2237, 산업백분위=18p)",부채·상환능력 지표가 경고를 냈지만 실제 신용등급 하락으로 이어지지 않은 사례입니다.,단기 경고와 지속 악화를 구분하도록 2년 이상 지속 여부나 현금흐름 보완 지표를 추가 점검합니다.
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,239610,(주)에이치엘사이언스,2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.5799712379970611,0.315,0.264971237997061,"매출총이익(위험↑, SHAP=+0.761, 값=15,897,591, 산업백분위=34p); 총부채회전율(위험↓, SHAP=-0.528, 값=7.580, 산업백분위=98p); 순이익률(위험↑, SHAP=+0.504, 값=-0.0544, 산업백분위=15p); 현금비율(위험↓, SHAP=-0.407, 값=0.7140, 산업백분위=82p); 감가상각비(위험↑, SHAP=+0.346, 값=2,046,400, 산업백분위=28p)","매출총이익(위험↑, SHAP=+0.761, 값=15,897,591, 산업백분위=34p); 순이익률(위험↑, SHAP=+0.504, 값=-0.0544, 산업백분위=15p); 감가상각비(위험↑, SHAP=+0.346, 값=2,046,400, 산업백분위=28p); 기업규모 그룹(위험↑, SHAP=+0.289, 값=small_and_medium, 산업백분위=-); 배당금 지급 여부(위험↑, SHAP=+0.288, 값=0.0000, 산업백분위=22p)","총부채회전율(위험↓, SHAP=-0.528, 값=7.580, 산업백분위=98p); 현금비율(위험↓, SHAP=-0.407, 값=0.7140, 산업백분위=82p); 상장연도(위험↓, SHAP=-0.300, 값=2,016.00, 산업백분위=83p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
상,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,규모/상장맥락 과민반응,KOSPI,378850,(주)화승알앤에이,2024,2025,manufacturing,mid_sized,투자적격,투기등급,0.5780096796454889,0.315,0.2630096796454889,"자기자본비율(위험↑, SHAP=+0.562, 값=0.3203, 산업백분위=13p); 상장연도(위험↑, SHAP=+0.536, 값=2,021.00, 산업백분위=98p); Market-to-Book(위험↑, SHAP=+0.404, 값=0.3787, 산업백분위=8p); 현금흐름 커버리지(위험↑, SHAP=+0.386, 값=-0.7815, 산업백분위=16p); 매출총이익(위험↓, SHAP=-0.351, 값=130,817,044, 산업백분위=71p)","자기자본비율(위험↑, SHAP=+0.562, 값=0.3203, 산업백분위=13p); 상장연도(위험↑, SHAP=+0.536, 값=2,021.00, 산업백분위=98p); Market-to-Book(위험↑, SHAP=+0.404, 값=0.3787, 산업백분위=8p); 현금흐름 커버리지(위험↑, SHAP=+0.386, 값=-0.7815, 산업백분위=16p); 세전계속사업이익 기준 ROE(위험↑, SHAP=+0.258, 값=0.2818, 산업백분위=97p)","매출총이익(위험↓, SHAP=-0.351, 값=130,817,044, 산업백분위=71p); 배당금 지급 여부(위험↓, SHAP=-0.341, 값=1.000, 산업백분위=72p); 자본잠식률(위험↓, SHAP=-0.254, 값=-14.845, 산업백분위=45p); 시장구분(위험↓, SHAP=-0.242, 값=-, 산업백분위=-)","절대금액, 기업규모, 상장연차 같은 맥락 변수가 위험 신호처럼 작동했지만 실제 등급은 투자적격으로 유지된 사례입니다.","절대금액을 단독으로 늘리기보다 산업 내 위치, 규모조정 비율, 외부근거 확인을 함께 쓰는 방향이 적절합니다."
중,false_negative,False Negative: 실제 투기등급인데 모델은 투자적격,규모·우량기업 안정 신호가 위험을 가림,KOSDAQ,038680,에스넷시스템(주),2023,2024,it_services,mid_sized,투기등급,투자적격,0.1190812625086837,0.315,0.1959187374913163,"산업 대분류(위험↓, SHAP=-1.024, 값=it_services, 산업백분위=-); 상장연도(위험↓, SHAP=-0.294, 값=2,000.00, 산업백분위=33p); 현금흐름 커버리지(위험↑, SHAP=+0.288, 값=3.716, 산업백분위=34p); 자기자본비율(위험↑, SHAP=+0.265, 값=0.3684, 산업백분위=20p); 매출총이익(위험↓, SHAP=-0.217, 값=57,878,759, 산업백분위=43p)","현금흐름 커버리지(위험↑, SHAP=+0.288, 값=3.716, 산업백분위=34p); 자기자본비율(위험↑, SHAP=+0.265, 값=0.3684, 산업백분위=20p); 감가상각비(위험↑, SHAP=+0.190, 값=3,115,993, 산업백분위=39p); 배당금 지급 여부(위험↑, SHAP=+0.190, 값=0.0000, 산업백분위=19p)","산업 대분류(위험↓, SHAP=-1.024, 값=it_services, 산업백분위=-); 상장연도(위험↓, SHAP=-0.294, 값=2,000.00, 산업백분위=33p); 매출총이익(위험↓, SHAP=-0.217, 값=57,878,759, 산업백분위=43p); 총부채회전율(위험↓, SHAP=-0.168, 값=2.580, 산업백분위=79p); 총자산영업이익률(위험↓, SHAP=-0.158, 값=0.0494, 산업백분위=64p)","자산규모, 배당, 매출총이익, 감가상각비 같은 우량·규모성 안정 신호가 실제 투기등급 위험을 낮춰 본 사례입니다.","규모가 큰 기업의 이벤트성 위험은 뉴스, 공시, 등급전망, 감사의견 같은 외부근거 플래그로 보완하는 편이 좋습니다."
중,false_negative,False Negative: 실제 투기등급인데 모델은 투자적격,규모·우량기업 안정 신호가 위험을 가림,KOSDAQ,053700,삼보모터스(주),2024,2025,manufacturing,mid_sized,투기등급,투자적격,0.1383835367834019,0.315,0.1766164632165981,"감가상각비(위험↓, SHAP=-1.053, 값=54,959,407, 산업백분위=82p); 자산총계(위험↓, SHAP=-0.764, 값=1,209,043,219, 산업백분위=77p); 매출총이익(위험↓, SHAP=-0.646, 값=178,676,944, 산업백분위=76p); 자기자본비율(위험↑, SHAP=+0.556, 값=0.3155, 산업백분위=12p); Market-to-Book(위험↑, SHAP=+0.541, 값=0.2531, 산업백분위=3p)","자기자본비율(위험↑, SHAP=+0.556, 값=0.3155, 산업백분위=12p); Market-to-Book(위험↑, SHAP=+0.541, 값=0.2531, 산업백분위=3p); 산업 대분류(위험↑, SHAP=+0.266, 값=manufacturing, 산업백분위=-); 이자보상배율(위험↑, SHAP=+0.220, 값=1.980, 산업백분위=30p)","감가상각비(위험↓, SHAP=-1.053, 값=54,959,407, 산업백분위=82p); 자산총계(위험↓, SHAP=-0.764, 값=1,209,043,219, 산업백분위=77p); 매출총이익(위험↓, SHAP=-0.646, 값=178,676,944, 산업백분위=76p); 자본잠식률(위험↓, SHAP=-0.353, 값=-32.347, 산업백분위=19p); 배당금 지급 여부(위험↓, SHAP=-0.275, 값=1.000, 산업백분위=72p)","자산규모, 배당, 매출총이익, 감가상각비 같은 우량·규모성 안정 신호가 실제 투기등급 위험을 낮춰 본 사례입니다.","규모가 큰 기업의 이벤트성 위험은 뉴스, 공시, 등급전망, 감사의견 같은 외부근거 플래그로 보완하는 편이 좋습니다."
