market,stock_code,corp_name,fiscal_year,eval_year,split,is_speculative,credit_rating,rating_boundary_group,prob_speculative,threshold,stage1_risk,financial_support_count,financial_blocker_count,financial_blocker_count_extended,current_ratio,cash_ratio,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,interest_coverage_ratio,net_margin,ocf_to_sales,ocf_to_total_liabilities,ocf_to_total_borrowings,cashflow_coverage_ratio,short_term_borrowings_share,dividend_payer,is_2y_consecutive_operating_loss,is_2y_consecutive_ocf_deficit,icr_under_1,candidate__dashboard_composite_filter,candidate__financial_resilience_v1_support8_block0,candidate__financial_resilience_strict_support9_block0,candidate__financial_resilience_lax_support7_block0,candidate__financial_resilience_v1_support8_block0_prob_lt_0_85,candidate__financial_resilience_v1_support8_block0_prob_lt_0_90,candidate__extended_blocker_support8_block0,candidate__liquidity_capital_profit_core,candidate__liquidity_capital_profit_core_prob_lt_0_85,candidate__liquidity_capital_profit_core_prob_lt_0_80,candidate__liquidity_capital_profit_core_plus_support8,candidate__liquidity_capital_profit_core_plus_support8_prob_lt_0_85,candidate__liquidity_capital_profit_core_plus_ocf_not_deep_negative,candidate__cashflow_quality_core,candidate__low_borrowing_buffer,candidate__dividend_balance_sheet_buffer,candidate__dashboard_or_financial_resilience_v1
KOSDAQ,000250,삼천당제약(주),2023,2024,test,0,BBB-,near_investment_BBB_plus_to_BBB_minus,0.0508338584206783,0.315,False,12,0,0,2.828051,0.697536,0.731481,0.36709,0.069178,-24.446909,3.709573,-0.021736,0.121598,0.213834,0.830018,9.090985,0.433147,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,002290,(주)삼일기업공사,2023,2024,test,0,A+,upper_investment_A_or_above,0.047494990740888,0.315,False,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,003380,(주)하림지주,2023,2024,test,0,A-,upper_investment_A_or_above,0.0091076212041632,0.315,False,10,0,1,0.771063,0.224113,0.392042,1.550745,0.383126,-465.775615,1.646604,0.014782,0.074668,0.110681,0.175632,2.613095,0.560057,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,003380,(주)하림지주,2024,2025,test,0,A-,upper_investment_A_or_above,0.0076211773880255,0.315,False,10,0,1,0.790136,0.213936,0.369548,1.706006,0.445899,-527.549368,2.041792,0.014244,0.071602,0.08669,0.12257,2.343985,0.468187,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,005160,동국산업(주),2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.0558800452800201,0.315,False,8,1,1,1.357304,0.074338,0.588616,0.6989,0.221843,-8.686303,-2.554987,-0.027267,0.010657,0.021969,0.04074,0.760361,0.802099,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,006140,(주)피제이전자,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.191647630796431,0.315,False,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,007390,(주)네이처셀,2023,2024,test,1,BB-,near_speculative_BB_plus_to_BB_minus,0.9111421751293016,0.315,True,6,4,4,9.639219,7.092991,0.897959,0.113637,0.0,-0.914648,-8.955396,-0.603607,-0.109982,-0.304928,,-1.855281,,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,007530,(주)와이엠,2024,2025,test,1,BB-,near_speculative_BB_plus_to_BB_minus,0.8360515871348821,0.315,True,9,0,0,0.895481,0.277738,0.358585,1.788736,0.355379,-4.040322,1.891738,0.030166,0.061049,0.104792,0.189137,3.2562,0.860383,0,0,0,0,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True
KOSDAQ,007680,(주)대원,2023,2024,test,0,A-,upper_investment_A_or_above,0.2830263920697127,0.315,False,8,3,3,3.675881,0.554911,0.615656,0.624284,0.168435,-43.552478,-39.210689,-0.131547,-0.128599,-0.299905,-0.684341,-35.424795,0.558264,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,007770,한일화학공업(주),2023,2024,test,0,BBB-,near_investment_BBB_plus_to_BBB_minus,0.203513090352219,0.315,False,6,4,4,1.472023,0.122,0.709383,0.409677,0.128651,-58.51573,-6.791389,-0.124679,-0.018304,-0.052158,-0.117823,-1.611419,1.0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,007820,(주)에스엠코어,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.1157130850451894,0.315,False,9,2,2,2.008641,0.40492,0.594901,0.680953,0.0,-3.858459,-57.94287,-0.107342,0.04497,0.235806,,24.072464,,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,009520,(주)포스코엠텍,2023,2024,test,0,A+,upper_investment_A_or_above,0.0522706688576811,0.315,False,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,009620,삼보산업(주),2023,2024,test,1,B-,deep_speculative_B_plus_or_lower,0.8771214171462651,0.315,True,5,2,3,0.740195,0.057463,0.115285,7.674146,0.510745,-6.859885,-0.044298,-0.039202,0.032903,0.046546,0.080628,1.003766,0.77977,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,010170,대한광통신(주),2023,2024,test,1,BB+,near_speculative_BB_plus_to_BB_minus,0.9529166836556404,0.315,True,6,2,2,0.981488,0.116043,0.323768,2.088633,0.311128,-1.040533,-3.502007,-0.163409,0.033332,0.037841,0.082247,0.906057,0.785545,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,010240,(주)흥국,2023,2024,test,0,A,upper_investment_A_or_above,0.0080062095663413,0.315,False,13,0,0,4.583632,1.206148,0.812221,0.231192,0.038205,-15.118437,69.180574,0.088226,0.081615,0.531003,2.609887,53.375635,0.0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,010280,(주)아이티센엔텍,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.1254757332618049,0.315,False,8,1,1,1.157854,0.479246,0.323234,2.093734,0.073616,-0.995715,11.48379,0.012621,-0.050159,-0.144679,-1.33007,-26.883054,1.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,010280,(주)아이티센엔텍,2024,2025,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.2288234733017743,0.315,False,9,1,1,0.958137,0.364561,0.285771,2.499305,0.123875,-1.359217,10.424517,0.024408,0.025042,0.057621,0.332226,12.220004,1.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,011040,경동제약(주),2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.1328599613738407,0.315,False,7,4,4,1.520468,0.199559,0.779863,0.282277,0.051252,-13.567168,-15.632054,-0.127435,-0.000196,-0.000495,-0.002127,-0.020005,1.0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,011080,(주)형지아이앤씨,2023,2024,test,1,B,deep_speculative_B_plus_or_lower,0.6559667738966308,0.315,True,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,011080,(주)형지아이앤씨,2024,2025,test,1,B+,deep_speculative_B_plus_or_lower,0.8851836913924586,0.315,True,8,1,1,1.343417,0.143521,0.435041,1.298636,0.128786,-0.928109,-2.356841,-0.068146,-0.105945,-0.164046,-0.719639,-2.823462,0.667504,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,011370,(주)서한,2023,2024,test,0,AA-,upper_investment_A_or_above,0.246161369762408,0.315,False,9,1,1,1.635558,0.283437,0.354847,1.818119,0.246827,-6.932177,1.358098,0.013738,-0.01183,-0.010109,-0.026422,-0.412184,0.594945,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,012340,(주)뉴인텍,2023,2024,test,1,BB-,near_speculative_BB_plus_to_BB_minus,0.9450953711927896,0.315,True,4,4,4,0.865819,0.12621,0.417327,1.396204,0.317577,-0.249028,-6.873235,-0.162179,-0.051324,-0.091453,-0.167794,-2.515351,0.885798,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,012860,(주)모베이스전자,2023,2024,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.48690290424839,0.315,True,9,0,1,0.925435,0.010871,0.279086,2.583128,0.224447,-5.010919,2.080322,0.0082,0.004768,0.007878,0.025305,0.335807,0.785758,1,0,0,0,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
KOSDAQ,013030,하이록코리아(주),2023,2024,test,0,A,upper_investment_A_or_above,0.0111025658041862,0.315,False,12,0,0,12.978386,6.597728,0.918097,0.08921,0.0,-58.774117,2755.058402,0.252756,0.146985,0.76473,,1473.667321,,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,013120,(주)동원개발,2023,2024,test,0,AA+,upper_investment_A_or_above,0.0218730155540515,0.315,False,11,1,1,3.675091,0.321039,0.724045,0.381129,0.09138,-21.808617,1000000.0,0.057769,-0.102627,-0.191516,-0.578354,1000000.0,0.998674,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,013310,아진산업(주),2024,2025,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.0723103593852828,0.315,False,10,0,0,0.882337,0.306999,0.257153,2.888736,0.455381,-16.09426,1.326392,0.023955,0.077981,0.063224,0.103135,2.489797,0.167309,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,013720,더큐브앤(주),2023,2024,test,1,B,deep_speculative_B_plus_or_lower,0.9720680561439538,0.315,True,10,2,2,1.333816,0.442308,0.625419,0.598929,0.039079,-0.091397,0.29343,-0.530258,0.180256,0.196578,1.884228,2.10658,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,013810,(주)스페코,2023,2024,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.7401696183019921,0.315,True,8,3,3,2.21263,0.3128,0.556471,0.79704,0.094104,-5.455845,-4.293795,-0.089491,0.128313,0.078228,0.368704,3.05295,1.0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,014190,(주)원익큐브,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.2263694748660663,0.315,False,12,1,1,3.275592,0.928127,0.746955,0.338768,0.091958,-4.887057,7.311013,0.020265,0.013118,0.090818,0.249907,4.184639,1.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,014200,(주)광림,2023,2024,test,1,BB-,near_speculative_BB_plus_to_BB_minus,0.3628107245524449,0.315,True,11,0,0,1.872726,0.67306,0.656741,0.52267,0.076067,-2.963781,1.158065,0.067555,-0.115803,-0.224481,-1.012991,-2.346978,0.89984,0,0,0,0,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True
KOSDAQ,014470,(주)부방,2023,2024,test,0,A+,upper_investment_A_or_above,0.3389805020019079,0.315,True,8,2,3,0.623591,0.188346,0.524789,0.905526,0.066695,-4.241113,-0.098331,-0.078554,0.028636,0.066523,0.473985,2.722759,1.0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
KOSDAQ,014970,삼륭물산(주),2023,2024,test,0,A-,upper_investment_A_or_above,0.5271679886155555,0.315,True,9,2,2,1.137916,0.239209,0.574869,0.739528,0.256329,-6.959507,0.722066,0.023487,0.080622,0.156264,0.259171,4.261414,0.912071,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,015710,(주)코콤,2023,2024,test,0,A-,upper_investment_A_or_above,0.3445906590888958,0.315,True,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,015750,(주)성우하이텍,2024,2025,test,0,A-,upper_investment_A_or_above,0.1425295613186508,0.315,False,12,0,0,1.02578,0.153645,0.403686,1.47717,0.3498,-45.051645,2.526029,0.031816,0.097912,0.152752,0.2604,5.099643,0.573591,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,016100,(주)리더스코스메틱,2023,2024,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.8128668271634945,0.315,True,8,1,1,0.830755,0.175281,0.552852,0.808804,0.325071,-3.629994,-3.558624,0.002502,-0.081459,-0.157794,-0.217052,-4.65838,0.884615,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,017000,신원종합개발(주),2023,2024,test,0,A+,upper_investment_A_or_above,0.0818652909335618,0.315,False,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,017480,삼현철강(주),2023,2024,test,0,A-,upper_investment_A_or_above,0.2182501322653288,0.315,False,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,017890,한국알콜산업(주),2023,2024,test,0,AA-,upper_investment_A_or_above,0.008593197827858,0.315,False,13,0,0,2.407297,0.446196,0.805323,0.241739,0.019177,-47.691885,12.170995,0.032705,0.082278,0.283589,2.878958,20.057601,0.638695,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,018000,유니슨(주),2023,2024,test,1,BB-,near_speculative_BB_plus_to_BB_minus,0.9335672587759326,0.315,True,3,5,7,0.559753,0.107117,0.224185,3.4606,0.246505,0.066456,-2.039541,-0.242597,-0.240826,-0.127142,-0.400148,-2.704116,0.0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,018000,유니슨(주),2024,2025,test,1,B+,deep_speculative_B_plus_or_lower,0.964133029867564,0.315,True,1,5,6,0.248571,0.067531,0.265936,2.760299,0.0,0.213614,-1.093026,-0.87628,-0.09071,-0.012772,,-0.203916,,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,018290,(주)브이티,2023,2024,test,0,A-,upper_investment_A_or_above,0.0756166997169041,0.315,False,12,1,1,1.526617,0.489278,0.574055,0.741993,0.095943,-7.230442,26.150109,0.107243,0.106705,0.288464,1.280652,18.103443,1.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,018310,삼목에스폼(주),2023,2024,test,0,A+,upper_investment_A_or_above,0.0024133759485139,0.315,False,13,0,0,2.246474,0.242008,0.776847,0.287255,0.01504,-77.229675,111.56404,0.271697,0.209738,0.557952,8.278624,82.82579,0.00026,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,018700,(주)바른손,2023,2024,test,1,BB+,near_speculative_BB_plus_to_BB_minus,0.7613534865855436,0.315,True,7,4,4,1.716814,0.640268,0.621943,0.607865,0.001267,-0.215597,-8.435813,-0.259531,-0.082601,-0.195766,-58.393701,-7.529233,1.0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,019210,(주)와이지-원,2023,2024,test,0,BBB,near_investment_BBB_plus_to_BBB_minus,0.0788469941466216,0.315,False,9,0,0,1.103481,0.072176,0.369578,1.705786,0.453155,-18.96195,1.905658,0.044024,0.072698,0.066275,0.0922,1.401395,0.667793,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,019210,(주)와이지-원,2024,2025,test,0,BBB,near_investment_BBB_plus_to_BBB_minus,0.0613682888999052,0.315,False,9,0,0,1.055729,0.072078,0.375016,1.66655,0.424768,-19.889135,1.842057,0.029535,0.088438,0.075604,0.11124,1.678194,0.757849,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,019540,(주)일지테크,2023,2024,test,0,BBB-,near_investment_BBB_plus_to_BBB_minus,0.2259056566760231,0.315,False,9,1,2,0.664095,0.058205,0.232524,3.300632,0.410179,-17.154568,3.686857,0.051393,0.074031,0.114919,0.215022,4.843569,0.514322,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,021320,(주)케이씨씨건설,2023,2024,test,0,A-,upper_investment_A_or_above,0.0528724944124177,0.315,False,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,021320,(주)케이씨씨건설,2024,2025,test,0,A-,upper_investment_A_or_above,0.0538915127273776,0.315,False,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,021650,(주)한국큐빅,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.136493678576838,0.315,False,12,0,0,1.364012,0.163465,0.499129,1.00349,0.103969,-9.580222,9.166787,0.032779,0.049225,0.142969,0.688755,10.683381,0.817222,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,023410,유진기업(주),2023,2024,test,0,BBB,near_investment_BBB_plus_to_BBB_minus,0.090702723316561,0.315,False,12,0,1,0.630434,0.200208,0.467124,1.140761,0.254034,-26.627307,2.199346,0.047042,0.056025,0.067758,0.142134,2.150001,0.742653,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,024830,(주)세원물산,2023,2024,test,1,BB+,near_speculative_BB_plus_to_BB_minus,0.2412288857051393,0.315,False,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,024880,(주)케이피에프,2023,2024,test,1,BB+,near_speculative_BB_plus_to_BB_minus,0.3590529962232343,0.315,True,8,0,0,1.015837,0.086245,0.358277,1.791137,0.380826,-21.628927,2.678499,0.0274,0.090703,0.175206,0.295237,4.162815,0.864795,1,0,0,0,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True
KOSDAQ,025440,(주)디에이치오토웨어,2023,2024,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.8684089210027136,0.315,True,8,1,1,0.915644,0.105539,0.392272,1.549249,0.290475,0.096248,1.072101,0.001656,0.018612,0.06791,0.14208,2.825929,0.521186,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,025440,(주)디에이치오토웨어,2024,2025,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.8690070603663724,0.315,True,6,2,3,0.835023,0.013331,0.211545,3.727125,0.469582,-2.758485,0.415216,-0.006456,0.027107,0.046762,0.078516,2.207596,0.297352,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,025900,동화기업(주),2023,2024,test,0,A-,upper_investment_A_or_above,0.041499698367396,0.315,False,8,2,3,0.558914,0.120561,0.425037,1.352735,0.327024,-92.029891,-0.370966,-0.112551,0.082809,0.059752,0.105054,1.785528,0.522515,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,025900,동화기업(주),2024,2025,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.0594868361220711,0.315,False,8,1,2,0.475897,0.091934,0.407886,1.451668,0.325422,-91.14417,0.321257,-0.017689,0.105863,0.068465,0.124573,1.868995,0.566811,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,027050,(주)코리아나화장품,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.5191398270374129,0.315,True,12,1,1,2.041358,0.769564,0.762768,0.311014,0.062227,-3.290216,2.654475,0.020537,0.018916,0.060995,0.232534,4.61777,1.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,027710,(주)팜스토리,2023,2024,test,0,BBB-,near_investment_BBB_plus_to_BBB_minus,0.7248952160471525,0.315,True,3,3,3,0.991354,0.070179,0.271985,2.676668,0.532626,-3.435077,0.900717,0.006514,-0.009246,-0.020318,-0.027771,-0.476029,0.923171,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,029960,(주)코엔텍,2023,2024,test,0,AA-,upper_investment_A_or_above,0.2362938098379535,0.315,False,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,030530,(주)원익홀딩스,2023,2024,test,0,A-,upper_investment_A_or_above,0.0296595295906645,0.315,False,11,0,0,0.894492,0.214998,0.721954,0.38513,0.190492,-33.117938,2.510068,-0.031756,0.176403,0.260557,0.380315,7.250256,0.603057,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,031310,(주)아이즈비전,2023,2024,test,1,BB+,near_speculative_BB_plus_to_BB_minus,0.16479115898162,0.315,False,11,1,1,2.160921,0.598676,0.746716,0.339196,0.032573,-16.316178,2.868235,-0.004231,0.111877,0.34443,2.678213,9.030934,0.945474,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,032190,(주)다우데이타,2024,2025,test,0,A,upper_investment_A_or_above,0.1332447149770607,0.315,False,6,2,4,0.995348,0.045271,0.112037,7.925626,0.404713,-336.907579,39.467189,0.071349,-0.400518,-0.094777,-0.207945,-159.088085,0.889823,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,032620,(주)유비케어,2023,2024,test,0,A,upper_investment_A_or_above,0.0559332967261632,0.315,False,12,0,0,2.820927,1.044568,0.732511,0.365167,0.002903,-3.350294,4.870776,-0.00624,0.016168,0.060072,5.534556,3.456961,0.0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,032680,(주)소프트센,2023,2024,test,1,BB+,near_speculative_BB_plus_to_BB_minus,0.7317505489073927,0.315,True,10,2,2,1.862578,1.381291,0.637591,0.568404,0.066687,-2.085213,-0.856689,-0.163197,0.117112,0.192453,1.045874,4.319582,0.350877,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,032790,(주)엠젠솔루션,2023,2024,test,1,BB+,near_speculative_BB_plus_to_BB_minus,0.8805941746773932,0.315,True,9,2,2,1.602817,0.680821,0.549678,0.819245,0.059338,-0.77157,-10.897036,-0.237399,-0.022876,-0.068347,-0.518689,-3.577033,0.724504,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,032940,(주)원익,2023,2024,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.5400992394556947,0.315,True,9,1,2,0.704194,0.125792,0.677528,0.475954,0.113843,-26.663541,5.241414,-0.020253,0.076472,0.082925,0.234893,4.169452,1.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,033050,제이엠아이(주),2023,2024,test,0,BBB,near_investment_BBB_plus_to_BBB_minus,0.3213278016820243,0.315,True,12,1,1,1.440699,0.294422,0.571055,0.751143,0.087758,-0.571534,7.795788,0.032853,0.108357,0.210093,1.026894,14.1697,1.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,033100,제룡전기(주),2023,2024,test,0,A,upper_investment_A_or_above,0.2988461521560207,0.315,False,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,033130,(주)디지틀조선일보,2023,2024,test,0,AA-,upper_investment_A_or_above,0.0287802598288921,0.315,False,12,0,0,6.191834,1.086152,0.888207,0.125864,0.0,-3.589451,16.739773,0.090911,0.173212,0.590931,,48.754474,,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,033160,엠케이전자(주),2023,2024,test,1,BB+,near_speculative_BB_plus_to_BB_minus,0.3638202140694684,0.315,True,8,1,3,0.696871,0.08767,0.423379,1.36195,0.130247,-87.561637,2.35823,-0.035046,-0.291635,-0.24478,-1.083674,-16.537612,0.976713,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,033290,로젠(주),2024,2025,test,0,AAA,upper_investment_A_or_above,0.0439462493802431,0.315,False,10,0,1,0.463099,0.18342,0.394865,1.532509,0.341835,-10.774231,1.72755,0.02279,0.046307,0.068353,0.121002,1.955454,0.261746,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,033320,제이씨현시스템(주),2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.1341850502129277,0.315,False,9,2,2,3.043133,0.335106,0.747958,0.336973,0.098322,-10.462924,-81.186513,-0.012195,0.035966,0.206113,0.528354,110.751932,0.545191,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,033500,(주)동성화인텍,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.0299735559646135,0.315,False,11,1,1,1.240869,0.145466,0.463536,1.157332,0.059094,-10.018553,7.643037,0.054094,0.121799,0.331204,3.006737,13.248432,1.0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,033540,(주)파라텍,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.6004055530051304,0.315,True,8,2,2,1.480998,0.247539,0.480337,1.081871,0.234537,-4.300561,-4.071186,-0.069783,-0.072374,-0.148061,-0.328058,-4.016533,0.357411,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,033640,(주)네패스,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.2169710206487902,0.315,False,6,3,4,0.708956,0.251673,0.29401,2.401247,0.383605,-23.348756,-2.90808,-0.227985,0.166546,0.117597,0.216427,3.321747,0.271155,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,033640,(주)네패스,2024,2025,test,1,BB+,near_speculative_BB_plus_to_BB_minus,0.2774527565801999,0.315,False,7,2,3,0.495699,0.209391,0.291836,2.426581,0.381736,-16.819739,0.157467,-0.170999,0.235033,0.217018,0.402594,5.051726,0.393174,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
