market,stock_code,corp_name,fiscal_year,eval_year,industry_macro_category,firm_size_group,split,is_speculative,prob_speculative,feature,rank,shap_value,abs_shap,direction,feature_value,stock_code_norm,firm_size_group_score,industry_macro_category_score,error_type,is_speculative_score,predicted_current,actual_label_name,predicted_label_name,prob_speculative_score,threshold,probability_distance_from_threshold,feature_group,korean_name,description,case_id
KOSDAQ,161580,(주)필옵틱스,2023,2024,manufacturing,mid_sized,test,1,0.2569062583037855,gross_profit,3,0.4390606880187988,0.4390606880187988,increase_risk,43643337,161580,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2569062583037855,0.315,0.05809374169621451,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|161580|(주)필옵틱스|2023|2024
KOSDAQ,161580,(주)필옵틱스,2023,2024,manufacturing,mid_sized,test,1,0.2569062583037855,dividend_payer,4,-0.4293704032897949,0.4293704032897949,decrease_risk,1,161580,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2569062583037855,0.315,0.05809374169621451,market_shareholder,배당금 지급 여부,해당 회계연도에 현금배당을 지급했는지 여부,KOSDAQ|161580|(주)필옵틱스|2023|2024
KOSDAQ,161580,(주)필옵틱스,2023,2024,manufacturing,mid_sized,test,1,0.2569062583037855,listed_year,5,-0.4160207509994507,0.4160207509994507,decrease_risk,2017,161580,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2569062583037855,0.315,0.05809374169621451,context,상장연도,상장일에서 추출한 연도,KOSDAQ|161580|(주)필옵틱스|2023|2024
KOSDAQ,161580,(주)필옵틱스,2023,2024,manufacturing,mid_sized,test,1,0.2569062583037855,net_margin,6,0.4020220935344696,0.4020220935344696,increase_risk,-0.144531,161580,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2569062583037855,0.315,0.05809374169621451,profitability_returns,순이익률,매출액 대비 당기순이익 비율,KOSDAQ|161580|(주)필옵틱스|2023|2024
KOSDAQ,161580,(주)필옵틱스,2023,2024,manufacturing,mid_sized,test,1,0.2569062583037855,interest_coverage_ratio,7,0.3473520874977112,0.3473520874977112,increase_risk,2.351169,161580,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2569062583037855,0.315,0.05809374169621451,profitability_returns,이자보상배율,영업이익 대비 이자비용 배수,KOSDAQ|161580|(주)필옵틱스|2023|2024
KOSDAQ,161580,(주)필옵틱스,2023,2024,manufacturing,mid_sized,test,1,0.2569062583037855,equity_ratio,8,0.3338659405708313,0.3338659405708313,increase_risk,0.39222,161580,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2569062583037855,0.315,0.05809374169621451,stability_leverage,자기자본비율,총자산 대비 자기자본 비율,KOSDAQ|161580|(주)필옵틱스|2023|2024
KOSDAQ,161580,(주)필옵틱스,2023,2024,manufacturing,mid_sized,test,1,0.2569062583037855,assets_total,9,-0.291915625333786,0.291915625333786,decrease_risk,450911370,161580,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2569062583037855,0.315,0.05809374169621451,stability_leverage,자산총계,총자산,KOSDAQ|161580|(주)필옵틱스|2023|2024
KOSDAQ,161580,(주)필옵틱스,2023,2024,manufacturing,mid_sized,test,1,0.2569062583037855,accruals_ratio,10,0.2305496931076049,0.2305496931076049,increase_risk,-0.342536,161580,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2569062583037855,0.315,0.05809374169621451,cashflow_structure,발생액 비율,총자산 대비 순이익과 영업현금흐름의 차이 (이익품질 지표),KOSDAQ|161580|(주)필옵틱스|2023|2024
KOSDAQ,51490,나라엠앤디(주),2023,2024,manufacturing,mid_sized,test,1,0.2647707185638435,gross_profit,1,0.5696181058883667,0.5696181058883667,increase_risk,29468767,051490,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2647707185638435,0.315,0.050229281436156514,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|051490|나라엠앤디(주)|2023|2024
KOSDAQ,51490,나라엠앤디(주),2023,2024,manufacturing,mid_sized,test,1,0.2647707185638435,capital_impairment_ratio,2,-0.5554019808769226,0.5554019808769226,decrease_risk,-13.540115,051490,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2647707185638435,0.315,0.050229281436156514,stability_leverage,자본잠식률,자본금 대비 자본잠식 정도,KOSDAQ|051490|나라엠앤디(주)|2023|2024
KOSDAQ,51490,나라엠앤디(주),2023,2024,manufacturing,mid_sized,test,1,0.2647707185638435,dividend_payer,3,-0.3432683050632477,0.3432683050632477,decrease_risk,1,051490,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2647707185638435,0.315,0.050229281436156514,market_shareholder,배당금 지급 여부,해당 회계연도에 현금배당을 지급했는지 여부,KOSDAQ|051490|나라엠앤디(주)|2023|2024
KOSDAQ,51490,나라엠앤디(주),2023,2024,manufacturing,mid_sized,test,1,0.2647707185638435,interest_coverage_ratio,4,0.2635399401187897,0.2635399401187897,increase_risk,3.434171,051490,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2647707185638435,0.315,0.050229281436156514,profitability_returns,이자보상배율,영업이익 대비 이자비용 배수,KOSDAQ|051490|나라엠앤디(주)|2023|2024
KOSDAQ,51490,나라엠앤디(주),2023,2024,manufacturing,mid_sized,test,1,0.2647707185638435,equity_ratio,5,-0.1572786122560501,0.1572786122560501,decrease_risk,0.421876,051490,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2647707185638435,0.315,0.050229281436156514,stability_leverage,자기자본비율,총자산 대비 자기자본 비율,KOSDAQ|051490|나라엠앤디(주)|2023|2024
KOSDAQ,51490,나라엠앤디(주),2023,2024,manufacturing,mid_sized,test,1,0.2647707185638435,cashflow_coverage_ratio,6,0.1496408879756927,0.1496408879756927,increase_risk,4.018046,051490,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2647707185638435,0.315,0.050229281436156514,cashflow_structure,현금흐름 커버리지,이자비용 대비 영업현금흐름 배수,KOSDAQ|051490|나라엠앤디(주)|2023|2024
KOSDAQ,51490,나라엠앤디(주),2023,2024,manufacturing,mid_sized,test,1,0.2647707185638435,industry_macro_category,7,0.1410398781299591,0.1410398781299591,increase_risk,manufacturing,051490,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2647707185638435,0.315,0.050229281436156514,context,산업 대분류,모델링용 산업 대분류,KOSDAQ|051490|나라엠앤디(주)|2023|2024
KOSDAQ,51490,나라엠앤디(주),2023,2024,manufacturing,mid_sized,test,1,0.2647707185638435,total_debt_turnover,8,0.1374517232179641,0.1374517232179641,increase_risk,1.603504,051490,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2647707185638435,0.315,0.050229281436156514,cashflow_structure,총부채회전율,총부채 대비 매출액 비율,KOSDAQ|051490|나라엠앤디(주)|2023|2024
KOSDAQ,51490,나라엠앤디(주),2023,2024,manufacturing,mid_sized,test,1,0.2647707185638435,operating_roa,9,0.1301203966140747,0.1301203966140747,increase_risk,0.042987,051490,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2647707185638435,0.315,0.050229281436156514,profitability_returns,총자산영업이익률,총자산 대비 영업이익 비율,KOSDAQ|051490|나라엠앤디(주)|2023|2024
KOSDAQ,51490,나라엠앤디(주),2023,2024,manufacturing,mid_sized,test,1,0.2647707185638435,ocf_to_total_borrowings,10,-0.1268950253725052,0.1268950253725052,decrease_risk,0.184626,051490,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2647707185638435,0.315,0.050229281436156514,cashflow_structure,OCF/총차입금,총차입금 대비 영업현금흐름 비율,KOSDAQ|051490|나라엠앤디(주)|2023|2024
KOSDAQ,33640,(주)네패스,2024,2025,manufacturing,mid_sized,test,1,0.2774527565801999,depreciation,1,-1.1443101167678833,1.1443101167678833,decrease_risk,146983670,033640,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2774527565801999,0.315,0.03754724341980009,cashflow_structure,감가상각비,감가상각비,KOSDAQ|033640|(주)네패스|2024|2025
KOSDAQ,33640,(주)네패스,2024,2025,manufacturing,mid_sized,test,1,0.2774527565801999,gross_profit,2,-0.4908918440341949,0.4908918440341949,decrease_risk,67779706,033640,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2774527565801999,0.315,0.03754724341980009,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|033640|(주)네패스|2024|2025
KOSDAQ,33640,(주)네패스,2024,2025,manufacturing,mid_sized,test,1,0.2774527565801999,equity_ratio,3,0.4735611975193023,0.4735611975193023,increase_risk,0.291836,033640,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2774527565801999,0.315,0.03754724341980009,stability_leverage,자기자본비율,총자산 대비 자기자본 비율,KOSDAQ|033640|(주)네패스|2024|2025
KOSDAQ,33640,(주)네패스,2024,2025,manufacturing,mid_sized,test,1,0.2774527565801999,capital_impairment_ratio,4,-0.4418047964572906,0.4418047964572906,decrease_risk,-16.819739,033640,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2774527565801999,0.315,0.03754724341980009,stability_leverage,자본잠식률,자본금 대비 자본잠식 정도,KOSDAQ|033640|(주)네패스|2024|2025
KOSDAQ,33640,(주)네패스,2024,2025,manufacturing,mid_sized,test,1,0.2774527565801999,net_margin,5,0.3801717162132263,0.3801717162132263,increase_risk,-0.170999,033640,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2774527565801999,0.315,0.03754724341980009,profitability_returns,순이익률,매출액 대비 당기순이익 비율,KOSDAQ|033640|(주)네패스|2024|2025
KOSDAQ,33640,(주)네패스,2024,2025,manufacturing,mid_sized,test,1,0.2774527565801999,interest_coverage_ratio,6,0.3659451007843017,0.3659451007843017,increase_risk,0.157467,033640,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2774527565801999,0.315,0.03754724341980009,profitability_returns,이자보상배율,영업이익 대비 이자비용 배수,KOSDAQ|033640|(주)네패스|2024|2025
KOSDAQ,33640,(주)네패스,2024,2025,manufacturing,mid_sized,test,1,0.2774527565801999,accruals_ratio,7,0.3328891098499298,0.3328891098499298,increase_risk,-0.265498,033640,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2774527565801999,0.315,0.03754724341980009,cashflow_structure,발생액 비율,총자산 대비 순이익과 영업현금흐름의 차이 (이익품질 지표),KOSDAQ|033640|(주)네패스|2024|2025
KOSDAQ,33640,(주)네패스,2024,2025,manufacturing,mid_sized,test,1,0.2774527565801999,assets_total,8,-0.2208418548107147,0.2208418548107147,decrease_risk,710112536,033640,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2774527565801999,0.315,0.03754724341980009,stability_leverage,자산총계,총자산,KOSDAQ|033640|(주)네패스|2024|2025
KOSDAQ,33640,(주)네패스,2024,2025,manufacturing,mid_sized,test,1,0.2774527565801999,dividend_payer,9,0.216503694653511,0.216503694653511,increase_risk,0,033640,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2774527565801999,0.315,0.03754724341980009,market_shareholder,배당금 지급 여부,해당 회계연도에 현금배당을 지급했는지 여부,KOSDAQ|033640|(주)네패스|2024|2025
KOSDAQ,33640,(주)네패스,2024,2025,manufacturing,mid_sized,test,1,0.2774527565801999,total_assets_growth,10,0.1985205858945846,0.1985205858945846,increase_risk,-0.262695,033640,mid_sized,manufacturing,false_negative,1,0,투기등급,투자적격,0.2774527565801999,0.315,0.03754724341980009,trend_early_warning,총자산증가율,전년 대비 총자산 증가율,KOSDAQ|033640|(주)네패스|2024|2025
KOSDAQ,38290,(주)마크로젠,2023,2024,it_services,mid_sized,test,1,0.2832689977304288,net_margin,1,0.6425065398216248,0.6425065398216248,increase_risk,-0.126131,038290,mid_sized,it_services,false_negative,1,0,투기등급,투자적격,0.2832689977304288,0.315,0.03173100226957121,profitability_returns,순이익률,매출액 대비 당기순이익 비율,KOSDAQ|038290|(주)마크로젠|2023|2024
KOSDAQ,38290,(주)마크로젠,2023,2024,it_services,mid_sized,test,1,0.2832689977304288,industry_macro_category,2,-0.5475543737411499,0.5475543737411499,decrease_risk,it_services,038290,mid_sized,it_services,false_negative,1,0,투기등급,투자적격,0.2832689977304288,0.315,0.03173100226957121,context,산업 대분류,모델링용 산업 대분류,KOSDAQ|038290|(주)마크로젠|2023|2024
KOSDAQ,38290,(주)마크로젠,2023,2024,it_services,mid_sized,test,1,0.2832689977304288,dividend_payer,3,-0.5357106328010559,0.5357106328010559,decrease_risk,1,038290,mid_sized,it_services,false_negative,1,0,투기등급,투자적격,0.2832689977304288,0.315,0.03173100226957121,market_shareholder,배당금 지급 여부,해당 회계연도에 현금배당을 지급했는지 여부,KOSDAQ|038290|(주)마크로젠|2023|2024
KOSDAQ,38290,(주)마크로젠,2023,2024,it_services,mid_sized,test,1,0.2832689977304288,gross_profit,4,0.5106191635131836,0.5106191635131836,increase_risk,49239677,038290,mid_sized,it_services,false_negative,1,0,투기등급,투자적격,0.2832689977304288,0.315,0.03173100226957121,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|038290|(주)마크로젠|2023|2024
KOSDAQ,38290,(주)마크로젠,2023,2024,it_services,mid_sized,test,1,0.2832689977304288,short_term_borrowings_share,5,-0.498378574848175,0.498378574848175,decrease_risk,0.248206,038290,mid_sized,it_services,false_negative,1,0,투기등급,투자적격,0.2832689977304288,0.315,0.03173100226957121,trend_early_warning,단기차입금 비중,총차입금 중 단기차입금 비중,KOSDAQ|038290|(주)마크로젠|2023|2024
KOSDAQ,38290,(주)마크로젠,2023,2024,it_services,mid_sized,test,1,0.2832689977304288,capital_impairment_ratio,6,-0.4576888084411621,0.4576888084411621,decrease_risk,-28.693261,038290,mid_sized,it_services,false_negative,1,0,투기등급,투자적격,0.2832689977304288,0.315,0.03173100226957121,stability_leverage,자본잠식률,자본금 대비 자본잠식 정도,KOSDAQ|038290|(주)마크로젠|2023|2024
KOSDAQ,38290,(주)마크로젠,2023,2024,it_services,mid_sized,test,1,0.2832689977304288,interest_coverage_ratio,7,0.4324616491794586,0.4324616491794586,increase_risk,-0.43016,038290,mid_sized,it_services,false_negative,1,0,투기등급,투자적격,0.2832689977304288,0.315,0.03173100226957121,profitability_returns,이자보상배율,영업이익 대비 이자비용 배수,KOSDAQ|038290|(주)마크로젠|2023|2024
KOSDAQ,38290,(주)마크로젠,2023,2024,it_services,mid_sized,test,1,0.2832689977304288,accruals_ratio,8,0.3151686191558838,0.3151686191558838,increase_risk,-0.083454,038290,mid_sized,it_services,false_negative,1,0,투기등급,투자적격,0.2832689977304288,0.315,0.03173100226957121,cashflow_structure,발생액 비율,총자산 대비 순이익과 영업현금흐름의 차이 (이익품질 지표),KOSDAQ|038290|(주)마크로젠|2023|2024
KOSDAQ,38290,(주)마크로젠,2023,2024,it_services,mid_sized,test,1,0.2832689977304288,depreciation,9,0.2107439637184143,0.2107439637184143,increase_risk,10207712,038290,mid_sized,it_services,false_negative,1,0,투기등급,투자적격,0.2832689977304288,0.315,0.03173100226957121,cashflow_structure,감가상각비,감가상각비,KOSDAQ|038290|(주)마크로젠|2023|2024
KOSDAQ,38290,(주)마크로젠,2023,2024,it_services,mid_sized,test,1,0.2832689977304288,total_debt_turnover,10,0.1820945590734481,0.1820945590734481,increase_risk,1.371087,038290,mid_sized,it_services,false_negative,1,0,투기등급,투자적격,0.2832689977304288,0.315,0.03173100226957121,cashflow_structure,총부채회전율,총부채 대비 매출액 비율,KOSDAQ|038290|(주)마크로젠|2023|2024
KOSDAQ,311390,(주)네오크레마,2023,2024,manufacturing,small_and_medium,test,1,0.283625267156044,cash_ratio,1,-0.6073707342147827,0.6073707342147827,decrease_risk,0.328502,311390,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.283625267156044,0.315,0.03137473284395598,stability_leverage,현금비율,유동부채 대비 현금및현금성자산 비율,KOSDAQ|311390|(주)네오크레마|2023|2024
KOSDAQ,311390,(주)네오크레마,2023,2024,manufacturing,small_and_medium,test,1,0.283625267156044,net_margin,2,0.592171847820282,0.592171847820282,increase_risk,-0.199378,311390,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.283625267156044,0.315,0.03137473284395598,profitability_returns,순이익률,매출액 대비 당기순이익 비율,KOSDAQ|311390|(주)네오크레마|2023|2024
KOSDAQ,311390,(주)네오크레마,2023,2024,manufacturing,small_and_medium,test,1,0.283625267156044,cashflow_coverage_ratio,3,-0.5185461640357971,0.5185461640357971,decrease_risk,35.631457,311390,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.283625267156044,0.315,0.03137473284395598,cashflow_structure,현금흐름 커버리지,이자비용 대비 영업현금흐름 배수,KOSDAQ|311390|(주)네오크레마|2023|2024
KOSDAQ,311390,(주)네오크레마,2023,2024,manufacturing,small_and_medium,test,1,0.283625267156044,ocf_to_sales,4,-0.4159615039825439,0.4159615039825439,decrease_risk,0.091294,311390,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.283625267156044,0.315,0.03137473284395598,cashflow_structure,OCF/매출액,매출액 대비 영업현금흐름 비율,KOSDAQ|311390|(주)네오크레마|2023|2024
KOSDAQ,311390,(주)네오크레마,2023,2024,manufacturing,small_and_medium,test,1,0.283625267156044,gross_profit,5,0.3296406269073486,0.3296406269073486,increase_risk,5701944,311390,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.283625267156044,0.315,0.03137473284395598,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|311390|(주)네오크레마|2023|2024
KOSDAQ,311390,(주)네오크레마,2023,2024,manufacturing,small_and_medium,test,1,0.283625267156044,assets_total,6,0.3126395940780639,0.3126395940780639,increase_risk,71136284,311390,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.283625267156044,0.315,0.03137473284395598,stability_leverage,자산총계,총자산,KOSDAQ|311390|(주)네오크레마|2023|2024
KOSDAQ,311390,(주)네오크레마,2023,2024,manufacturing,small_and_medium,test,1,0.283625267156044,dividend_payer,7,0.2792969048023224,0.2792969048023224,increase_risk,0,311390,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.283625267156044,0.315,0.03137473284395598,market_shareholder,배당금 지급 여부,해당 회계연도에 현금배당을 지급했는지 여부,KOSDAQ|311390|(주)네오크레마|2023|2024
KOSDAQ,311390,(주)네오크레마,2023,2024,manufacturing,small_and_medium,test,1,0.283625267156044,depreciation,8,0.2425513714551925,0.2425513714551925,increase_risk,1319888,311390,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.283625267156044,0.315,0.03137473284395598,cashflow_structure,감가상각비,감가상각비,KOSDAQ|311390|(주)네오크레마|2023|2024
KOSDAQ,311390,(주)네오크레마,2023,2024,manufacturing,small_and_medium,test,1,0.283625267156044,firm_size_group,9,0.2153786420822143,0.2153786420822143,increase_risk,small_and_medium,311390,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.283625267156044,0.315,0.03137473284395598,context,기업규모 그룹,모델링용 기업규모 그룹,KOSDAQ|311390|(주)네오크레마|2023|2024
KOSDAQ,311390,(주)네오크레마,2023,2024,manufacturing,small_and_medium,test,1,0.283625267156044,net_margin_diff,10,-0.2116953432559967,0.2116953432559967,decrease_risk,-0.130563,311390,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.283625267156044,0.315,0.03137473284395598,trend_early_warning,순이익률 변화,전년 대비 순이익률 변화폭,KOSDAQ|311390|(주)네오크레마|2023|2024
KOSDAQ,88290,이원컴포텍(주),2023,2024,manufacturing,small_and_medium,test,1,0.3147086048314541,interest_coverage_ratio,1,-0.6860938668251038,0.6860938668251038,decrease_risk,1000000.0,088290,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.3147086048314541,0.315,0.00029139516854592706,profitability_returns,이자보상배율,영업이익 대비 이자비용 배수,KOSDAQ|088290|이원컴포텍(주)|2023|2024
KOSDAQ,88290,이원컴포텍(주),2023,2024,manufacturing,small_and_medium,test,1,0.3147086048314541,firm_size_group,2,0.3935588896274566,0.3935588896274566,increase_risk,small_and_medium,088290,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.3147086048314541,0.315,0.00029139516854592706,context,기업규모 그룹,모델링용 기업규모 그룹,KOSDAQ|088290|이원컴포텍(주)|2023|2024
KOSDAQ,88290,이원컴포텍(주),2023,2024,manufacturing,small_and_medium,test,1,0.3147086048314541,listed_year,3,-0.2751464247703552,0.2751464247703552,decrease_risk,2009,088290,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.3147086048314541,0.315,0.00029139516854592706,context,상장연도,상장일에서 추출한 연도,KOSDAQ|088290|이원컴포텍(주)|2023|2024
KOSDAQ,88290,이원컴포텍(주),2023,2024,manufacturing,small_and_medium,test,1,0.3147086048314541,assets_total,4,0.2606091499328613,0.2606091499328613,increase_risk,0,088290,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.3147086048314541,0.315,0.00029139516854592706,stability_leverage,자산총계,총자산,KOSDAQ|088290|이원컴포텍(주)|2023|2024
KOSDAQ,88290,이원컴포텍(주),2023,2024,manufacturing,small_and_medium,test,1,0.3147086048314541,gross_profit,5,0.2369818091392517,0.2369818091392517,increase_risk,0,088290,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.3147086048314541,0.315,0.00029139516854592706,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|088290|이원컴포텍(주)|2023|2024
KOSDAQ,88290,이원컴포텍(주),2023,2024,manufacturing,small_and_medium,test,1,0.3147086048314541,dividend_payer,6,0.2286520898342132,0.2286520898342132,increase_risk,0,088290,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.3147086048314541,0.315,0.00029139516854592706,market_shareholder,배당금 지급 여부,해당 회계연도에 현금배당을 지급했는지 여부,KOSDAQ|088290|이원컴포텍(주)|2023|2024
KOSDAQ,88290,이원컴포텍(주),2023,2024,manufacturing,small_and_medium,test,1,0.3147086048314541,capital_impairment_ratio,7,0.22786545753479,0.22786545753479,increase_risk,,088290,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.3147086048314541,0.315,0.00029139516854592706,stability_leverage,자본잠식률,자본금 대비 자본잠식 정도,KOSDAQ|088290|이원컴포텍(주)|2023|2024
KOSDAQ,88290,이원컴포텍(주),2023,2024,manufacturing,small_and_medium,test,1,0.3147086048314541,cashflow_coverage_ratio,8,-0.1923021525144577,0.1923021525144577,decrease_risk,1000000.0,088290,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.3147086048314541,0.315,0.00029139516854592706,cashflow_structure,현금흐름 커버리지,이자비용 대비 영업현금흐름 배수,KOSDAQ|088290|이원컴포텍(주)|2023|2024
KOSDAQ,88290,이원컴포텍(주),2023,2024,manufacturing,small_and_medium,test,1,0.3147086048314541,equity_ratio,9,-0.1115736961364746,0.1115736961364746,decrease_risk,,088290,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.3147086048314541,0.315,0.00029139516854592706,stability_leverage,자기자본비율,총자산 대비 자기자본 비율,KOSDAQ|088290|이원컴포텍(주)|2023|2024
KOSDAQ,88290,이원컴포텍(주),2023,2024,manufacturing,small_and_medium,test,1,0.3147086048314541,depreciation,10,0.0876719206571579,0.0876719206571579,increase_risk,0,088290,small_and_medium,manufacturing,false_negative,1,0,투기등급,투자적격,0.3147086048314541,0.315,0.00029139516854592706,cashflow_structure,감가상각비,감가상각비,KOSDAQ|088290|이원컴포텍(주)|2023|2024
KOSDAQ,317120,(주)라닉스,2023,2024,manufacturing,small_and_medium,test,0,0.9559325644351472,total_assets_growth,1,0.567978024482727,0.567978024482727,increase_risk,-0.303645,317120,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.9559325644351472,0.315,0.6409325644351471,trend_early_warning,총자산증가율,전년 대비 총자산 증가율,KOSDAQ|317120|(주)라닉스|2023|2024
KOSDAQ,317120,(주)라닉스,2023,2024,manufacturing,small_and_medium,test,0,0.9559325644351472,net_margin,2,0.5370730757713318,0.5370730757713318,increase_risk,-0.465185,317120,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.9559325644351472,0.315,0.6409325644351471,profitability_returns,순이익률,매출액 대비 당기순이익 비율,KOSDAQ|317120|(주)라닉스|2023|2024
KOSDAQ,317120,(주)라닉스,2023,2024,manufacturing,small_and_medium,test,0,0.9559325644351472,interest_coverage_ratio,3,0.5063956379890442,0.5063956379890442,increase_risk,-1.922441,317120,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.9559325644351472,0.315,0.6409325644351471,profitability_returns,이자보상배율,영업이익 대비 이자비용 배수,KOSDAQ|317120|(주)라닉스|2023|2024
KOSDAQ,317120,(주)라닉스,2023,2024,manufacturing,small_and_medium,test,0,0.9559325644351472,equity_ratio,4,0.3976815640926361,0.3976815640926361,increase_risk,0.363743,317120,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.9559325644351472,0.315,0.6409325644351471,stability_leverage,자기자본비율,총자산 대비 자기자본 비율,KOSDAQ|317120|(주)라닉스|2023|2024
KOSDAQ,317120,(주)라닉스,2023,2024,manufacturing,small_and_medium,test,0,0.9559325644351472,gross_profit,5,0.3915246427059173,0.3915246427059173,increase_risk,6588483,317120,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.9559325644351472,0.315,0.6409325644351471,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|317120|(주)라닉스|2023|2024
KOSDAQ,317120,(주)라닉스,2023,2024,manufacturing,small_and_medium,test,0,0.9559325644351472,assets_total,6,0.3488697707653045,0.3488697707653045,increase_risk,29229306,317120,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.9559325644351472,0.315,0.6409325644351471,stability_leverage,자산총계,총자산,KOSDAQ|317120|(주)라닉스|2023|2024
KOSDAQ,317120,(주)라닉스,2023,2024,manufacturing,small_and_medium,test,0,0.9559325644351472,capital_impairment_ratio,7,0.3299428224563598,0.3299428224563598,increase_risk,-1.166727,317120,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.9559325644351472,0.315,0.6409325644351471,stability_leverage,자본잠식률,자본금 대비 자본잠식 정도,KOSDAQ|317120|(주)라닉스|2023|2024
KOSDAQ,317120,(주)라닉스,2023,2024,manufacturing,small_and_medium,test,0,0.9559325644351472,pretax_roe,8,0.2679654657840729,0.2679654657840729,increase_risk,-0.444505,317120,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.9559325644351472,0.315,0.6409325644351471,profitability_returns,세전계속사업이익 기준 ROE,자기자본 대비 세전이익 비율,KOSDAQ|317120|(주)라닉스|2023|2024
KOSDAQ,317120,(주)라닉스,2023,2024,manufacturing,small_and_medium,test,0,0.9559325644351472,firm_size_group,9,0.2608779072761535,0.2608779072761535,increase_risk,small_and_medium,317120,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.9559325644351472,0.315,0.6409325644351471,context,기업규모 그룹,모델링용 기업규모 그룹,KOSDAQ|317120|(주)라닉스|2023|2024
KOSDAQ,317120,(주)라닉스,2023,2024,manufacturing,small_and_medium,test,0,0.9559325644351472,listed_year,10,0.2364563196897506,0.2364563196897506,increase_risk,2019,317120,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.9559325644351472,0.315,0.6409325644351471,context,상장연도,상장일에서 추출한 연도,KOSDAQ|317120|(주)라닉스|2023|2024
